participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,WordIndex,Word,responseTime,mousePositionX,mousePositionY,Regression,clickDurationMs,relativeXInWord,relativeYInWord,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,position_in_text,text_total_viewing_time_ms,saccade_start_x,saccade_start_y,saccade_start_time,saccade_end_x,saccade_end_y,saccade_end_time,saccade_length_px,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,2, scientists ,785,739,132,0,201,0.022159303793435333,0.25208339691162107,116.91666412353516,725.1666870117188,156.91666412353516,807.900016784668,1,2,Increased activity when looking at faces; decreased activity when looking at cars,1,2,32827,739,132,785,686,133,1285,53.01,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,1, The ,1285,686,133,1,167,0.742908495143196,0.4020833969116211,116.91666412353516,685.6216735839844,156.91666412353516,725.1666870117188,1,1,Increased activity when looking at faces; decreased activity when looking at cars,1,1,32827,686,133,1285,733,133,1468,47.00,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,2, scientists ,1468,733,133,0,184,0.9770344456111906,0.2770833969116211,116.91666412353516,725.1666870117188,156.91666412353516,807.900016784668,1,2,Increased activity when looking at faces; decreased activity when looking at cars,1,2,32827,733,133,1468,726,128,4971,8.60,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,2, scientists ,4971,726,128,1,383,0.856164174495019,0.7520833969116211,116.91666412353516,725.1666870117188,156.91666412353516,807.900016784668,1,2,Increased activity when looking at faces; decreased activity when looking at cars,1,2,32827,726,128,4971,810,148,5288,86.35,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,3, scanned ,5288,810,148,0,317,0.9286818373904574,0.7520833969116211,116.91666412353516,807.900016784668,156.91666412353516,883.3833312988281,1,3,Increased activity when looking at faces; decreased activity when looking at cars,1,3,32827,810,148,5288,890,147,5555,80.01,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,4, the ,5555,890,147,0,267,0.820236979293407,0.727083396911621,116.91666412353516,883.3833312988281,156.91666412353516,915.8333053588867,1,4,Increased activity when looking at faces; decreased activity when looking at cars,1,4,32827,890,147,5555,916,146,5805,26.02,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,5, brains ,5805,916,146,0,250,0.9976735008107396,0.7020833969116211,116.91666412353516,915.8333053588867,156.91666412353516,973.1333084106445,1,5,Increased activity when looking at faces; decreased activity when looking at cars,1,5,32827,916,146,5805,973,146,6255,57.00,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,5, brains ,6255,973,146,0,309,0.9627694887080972,0.6520833969116211,116.91666412353516,915.8333053588867,156.91666412353516,973.1333084106445,1,5,Increased activity when looking at faces; decreased activity when looking at cars,1,5,32827,973,146,6255,975,143,6523,3.61,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,6, of ,6523,975,143,0,266,0.6370603185485609,0.6770833969116211,116.91666412353516,973.1333084106445,156.91666412353516,994.8999938964844,1,6,Increased activity when looking at faces; decreased activity when looking at cars,1,6,32827,975,143,6523,1026,144,6973,51.01,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,8, young ,6973,1026,144,0,433,0.9270736569509873,0.727083396911621,116.91666412353516,1020.1833572387695,156.91666412353516,1078.2333755493164,1,8,Increased activity when looking at faces; decreased activity when looking at cars,1,8,32827,1026,144,6973,1190,143,7490,164.00,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,11, eight ,7490,1190,143,0,284,0.9560555119615618,0.6270833969116211,116.91666412353516,1187.9499588012695,156.91666412353516,1236.1166610717773,1,11,Increased activity when looking at faces; decreased activity when looking at cars,1,11,32827,1190,143,7490,1266,142,7707,76.01,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,13, 16 ,7707,1266,142,0,184,0.902438641675229,0.6520833969116211,116.91666412353516,1258.1833572387695,156.91666412353516,1283.4666748046875,1,13,Increased activity when looking at faces; decreased activity when looking at cars,1,13,32827,1266,142,7707,1290,143,7891,24.02,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,14, with ,7891,1290,143,0,183,0.2632563052850559,0.7020833969116211,116.91666412353516,1283.4666748046875,156.91666412353516,1323.4783477783203,1,14,Increased activity when looking at faces; decreased activity when looking at cars,1,14,32827,1290,143,7891,690,191,8541,601.92,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,15, autism ,8541,690,191,1,183,0.9740271613135278,0.6770833969116211,156.91666412353516,685.6216735839844,196.91666412353516,751.7166748046875,2,1,Increased activity when looking at faces; decreased activity when looking at cars,1,15,32827,690,191,8541,758,183,8808,68.47,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,16, while ,8808,758,183,0,267,0.9369090985749872,0.6520833969116211,156.91666412353516,751.7166748046875,196.91666412353516,801.1166915893555,2,2,Increased activity when looking at faces; decreased activity when looking at cars,1,16,32827,758,183,8808,802,183,9125,44.00,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,17, they ,9125,802,183,0,317,0.9903102684136225,0.727083396911621,156.91666412353516,801.1166915893555,196.91666412353516,842.4000244140625,2,3,Increased activity when looking at faces; decreased activity when looking at cars,1,17,32827,802,183,9125,845,186,9392,43.10,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,18, looked ,9392,845,186,0,266,0.9623250263651519,0.7770833969116211,156.91666412353516,842.4000244140625,196.91666412353516,904.3333358764648,2,4,Increased activity when looking at faces; decreased activity when looking at cars,1,18,32827,845,186,9392,932,188,9725,87.02,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,20, images ,9725,932,188,0,284,0.9437718291846822,0.6770833969116211,156.91666412353516,925.6166763305664,196.91666412353516,991.716682434082,2,6,Increased activity when looking at faces; decreased activity when looking at cars,1,20,32827,932,188,9725,1014,184,10225,82.10,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
EA2BG3ER,698a3acbbeb166f23b421d4b,2,int,15,3,12,13,22, cars ,10225,1014,184,0,434,0.9505918263589389,0.7020833969116211,156.91666412353516,1013.4833450317383,196.91666412353516,1052.9499740600586,2,8,Increased activity when looking at faces; decreased activity when looking at cars,1,22,32827,1014,184,10225,1111,184,10642,97.00,,,2026-07-06,2026-07-06,2026-07-06T22:28:12.605Z,19:28:12,2026-07-06 19:28:12,,,,,,,spotlight-prolific
