responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
39,raw_position_sample,2,1,ele,5,6,32,33,-1,999,373,104,3096743.5999999996,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
100,raw_position_sample,2,1,ele,5,6,32,33,-1,999,368,99,3096805,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
147,raw_position_sample,2,1,ele,5,6,32,33,-1,999,368,99,3096852.3000000007,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
191,raw_position_sample,2,1,ele,5,6,32,33,-1,999,369,99,3096896.4000000004,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
239,raw_position_sample,2,1,ele,5,6,32,33,-1,999,386,105,3096944.4000000004,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
301,raw_position_sample,2,1,ele,5,6,32,33,-1,999,411,113,3097006.6999999993,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
351,raw_position_sample,2,1,ele,5,6,32,33,-1,999,428,123,3097056.6999999993,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
402,raw_position_sample,2,1,ele,5,6,32,33,1, The ,444,128,3097107.3000000007,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1624984741211,433.2124938964844,131.1624984741211,469.2374954223633,1,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
440,raw_position_sample,2,1,ele,5,6,32,33,1, The ,448,130,3097144.9000000004,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1624984741211,433.2124938964844,131.1624984741211,469.2374954223633,1,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
503,raw_position_sample,2,1,ele,5,6,32,33,1, The ,466,135,3097207.9000000004,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1624984741211,433.2124938964844,131.1624984741211,469.2374954223633,1,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
538,raw_position_sample,2,1,ele,5,6,32,33,1, The ,467,135,3097243.5,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1624984741211,433.2124938964844,131.1624984741211,469.2374954223633,1,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
595,raw_position_sample,2,1,ele,5,6,32,33,1, The ,467,135,3097300.8000000007,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1624984741211,433.2124938964844,131.1624984741211,469.2374954223633,1,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
640,raw_position_sample,2,1,ele,5,6,32,33,1, The ,467,135,3097344.9000000004,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1624984741211,433.2124938964844,131.1624984741211,469.2374954223633,1,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
667,hover_association,2,1,ele,5,6,32,33,1, The ,436,126,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.16249465942383,429.6099937438965,141.16250228881836,469.2375068664551,1,1,hover,300.30000000074506,300.30000000074506,0.9687715233951785,0.9209374578595242,58,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
701,raw_position_sample,2,1,ele,5,6,32,33,16, Supporters ,470,144,3097406.4000000004,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.16250610351562,433.2124938964844,171.16250610351562,526.2624969482422,2,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
749,raw_position_sample,2,1,ele,5,6,32,33,16, Supporters ,471,144,3097454.5,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.16250610351562,433.2124938964844,171.16250610351562,526.2624969482422,2,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
798,raw_position_sample,2,1,ele,5,6,32,33,16, Supporters ,476,148,3097503.5,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.16250610351562,433.2124938964844,171.16250610351562,526.2624969482422,2,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
838,raw_position_sample,2,1,ele,5,6,32,33,16, Supporters ,480,151,3097543.3000000007,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.16250610351562,433.2124938964844,171.16250610351562,526.2624969482422,2,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
888,raw_position_sample,2,1,ele,5,6,32,33,16, Supporters ,480,150,3097593.4000000004,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.16250610351562,433.2124938964844,171.16250610351562,526.2624969482422,2,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
939,raw_position_sample,2,1,ele,5,6,32,33,16, Supporters ,482,149,3097643.9000000004,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.16250610351562,433.2124938964844,171.16250610351562,526.2624969482422,2,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
993,raw_position_sample,2,1,ele,5,6,32,33,16, Supporters ,484,148,3097698.1999999993,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.16250610351562,433.2124938964844,171.16250610351562,526.2624969482422,2,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
1034,hover_association,2,1,ele,5,6,32,33,16, Supporters ,469,142,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.16250228881836,433.2124938964844,181.16250610351562,526.2625045776367,2,1,hover,366.80000000074506,366.80000000074506,0.567302525997538,0.09593743363023437,58,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
1040,raw_position_sample,2,1,ele,5,6,32,33,2, decision ,486,138,3097745.0999999996,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1624984741211,469.2375183105469,131.1624984741211,540.2875213623047,1,2,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
1089,raw_position_sample,2,1,ele,5,6,32,33,2, decision ,484,129,3097794.3000000007,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1624984741211,469.2375183105469,131.1624984741211,540.2875213623047,1,2,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
1138,raw_position_sample,2,1,ele,5,6,32,33,2, decision ,472,128,3097843.4000000004,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1624984741211,469.2375183105469,131.1624984741211,540.2875213623047,1,2,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
1169,hover_association,2,1,ele,5,6,32,33,2, decision ,486,138,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.16249465942383,469.2375068664551,141.16250228881836,540.2875289916992,1,2,hover,134.5,134.5,0.02480636994648741,0.670937505543231,58,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
1204,raw_position_sample,2,1,ele,5,6,32,33,1, The ,458,128,3097909.5999999996,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1624984741211,433.2124938964844,131.1624984741211,469.2374954223633,1,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
1251,raw_position_sample,2,1,ele,5,6,32,33,1, The ,452,128,3097956.0999999996,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1624984741211,433.2124938964844,131.1624984741211,469.2374954223633,1,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
1300,raw_position_sample,2,1,ele,5,6,32,33,1, The ,452,128,3098005.5999999996,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1624984741211,433.2124938964844,131.1624984741211,469.2374954223633,1,1,,,,,,,,,,,,,,,,,,,,,69187dfea6c5415f0ed531d0,69187dfea6c5415f0ed531d0
