responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
551,raw_position_sample,2,2,int,,,900,1,-1,999,346,114,87480,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
602,raw_position_sample,2,2,int,,,900,1,-1,999,346,114,87530,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
652,raw_position_sample,2,2,int,,,900,1,-1,999,346,114,87582,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
703,raw_position_sample,2,2,int,,,900,1,-1,999,346,114,87631,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
753,raw_position_sample,2,2,int,,,900,1,-1,999,346,114,87682,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
804,raw_position_sample,2,2,int,,,900,1,-1,999,378,114,87733,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
855,raw_position_sample,2,2,int,,,900,1,1, The ,406,114,87784,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,444.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
905,raw_position_sample,2,2,int,,,900,1,1, The ,413,114,87834,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,444.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
955,raw_position_sample,2,2,int,,,900,1,1, The ,417,114,87885,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,444.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1005,raw_position_sample,2,2,int,,,900,1,1, The ,432,118,87934,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,444.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1051,hover_association,2,2,int,,,900,1,1, The ,406,114,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,404.8133544921875,140.06666564941406,444.45001220703125,1,1,hover,200,200,0.9381882240259191,0.4483333587646484,19,,,,,,,,,,,,,,,EmTest5,EmTest5
1056,raw_position_sample,2,2,int,,,900,1,2, coastal ,453,117,87985,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,444.45001220703125,130.06666564941406,506.50001525878906,1,2,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1106,raw_position_sample,2,2,int,,,900,1,2, coastal ,500,102,88035,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,444.45001220703125,130.06666564941406,506.50001525878906,1,2,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1116,hover_association,2,2,int,,,900,1,2, coastal ,453,117,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,444.45001220703125,140.06666564941406,506.50000762939453,1,2,hover,67,67,0.8952456388570195,0.048333358764648435,19,,,,,,,,,,,,,,,EmTest5,EmTest5
1133,hover_association,2,2,int,,,900,1,3, tram ,510,101,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,506.50000762939453,140.06666564941406,547.5166625976562,1,3,hover,16,16,0.08533100452276589,0.023333358764648437,19,,,,,,,,,,,,,,,EmTest5,EmTest5
1157,raw_position_sample,2,2,int,,,900,1,-1,999,533,99,88086,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1208,raw_position_sample,2,2,int,,,900,1,-1,999,566,100,88137,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1258,raw_position_sample,2,2,int,,,900,1,4, arrived ,606,101,88187,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,547.5166625976562,130.06666564941406,607.5666656494141,1,4,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1267,hover_association,2,2,int,,,900,1,4, arrived ,575,101,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,547.5166625976562,140.06666564941406,607.5666580200195,1,4,hover,50,50,0.9739107720325306,0.023333358764648437,19,,,,,,,,,,,,,,,EmTest5,EmTest5
1283,hover_association,2,2,int,,,900,1,5, at ,616,101,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,607.5666580200195,140.06666564941406,627.5833129882812,1,5,hover,17,17,0.4213162485616264,0.023333358764648437,19,,,,,,,,,,,,,,,EmTest5,EmTest5
1309,raw_position_sample,2,2,int,,,900,1,6, the ,646,101,88238,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,627.5833129882812,130.06666564941406,657.6166534423828,1,6,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1317,hover_association,2,2,int,,,900,1,6, the ,633,101,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,627.5833129882812,140.06666564941406,657.6166763305664,1,6,hover,32,32,0.6132076118757293,0.023333358764648437,19,,,,,,,,,,,,,,,EmTest5,EmTest5
1360,raw_position_sample,2,2,int,,,900,1,7, station ,683,101,88288,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,657.61669921875,130.06666564941406,715.6667022705078,1,7,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1409,raw_position_sample,2,2,int,,,900,1,7, station ,689,101,88339,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,657.61669921875,130.06666564941406,715.6667022705078,1,7,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1460,raw_position_sample,2,2,int,,,900,1,7, station ,689,101,88389,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,657.61669921875,130.06666564941406,715.6667022705078,1,7,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1511,raw_position_sample,2,2,int,,,900,1,7, station ,689,101,88441,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,657.61669921875,130.06666564941406,715.6667022705078,1,7,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1562,raw_position_sample,2,2,int,,,900,1,7, station ,689,101,88491,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,657.61669921875,130.06666564941406,715.6667022705078,1,7,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1613,raw_position_sample,2,2,int,,,900,1,7, station ,689,101,88541,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,657.61669921875,130.06666564941406,715.6667022705078,1,7,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1642,hover_association,2,2,int,,,900,1,7, station ,662,101,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,657.6166763305664,140.06666564941406,715.6666946411133,1,7,hover,327,327,0.5406255602116095,0.023333358764648437,19,,,,,,,,,,,,,,,EmTest5,EmTest5
1663,raw_position_sample,2,2,int,,,900,1,-1,999,710,99,88592,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1713,raw_position_sample,2,2,int,,,900,1,-1,999,804,98,88642,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1764,raw_position_sample,2,2,int,,,900,1,-1,999,874,96,88693,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1814,raw_position_sample,2,2,int,,,900,1,-1,999,910,90,88744,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1864,raw_position_sample,2,2,int,,,900,1,-1,999,934,88,88794,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1915,raw_position_sample,2,2,int,,,900,1,-1,999,967,85,88844,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1965,raw_position_sample,2,2,int,,,900,1,-1,999,991,85,88895,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2016,raw_position_sample,2,2,int,,,900,1,-1,999,998,85,88945,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2066,raw_position_sample,2,2,int,,,900,1,-1,999,998,86,88996,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2117,raw_position_sample,2,2,int,,,900,1,-1,999,998,86,89046,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2169,raw_position_sample,2,2,int,,,900,1,11, Commuters ,910,106,89099,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,864.433349609375,130.06666564941406,962.4833526611328,1,11,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2183,hover_association,2,2,int,,,900,1,11, Commuters ,910,106,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,864.4333419799805,140.06666564941406,962.4833450317383,1,11,hover,16,16,0.46472877717266553,0.14833335876464843,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2201,hover_association,2,2,int,,,900,1,10, early. ,834,115,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,816.7333450317383,140.06666564941406,864.4333419799805,1,10,hover,18,18,0.36198440404508286,0.37333335876464846,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2217,hover_association,2,2,int,,,900,1,9, minutes ,778,118,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,748.683349609375,140.06666564941406,816.7333450317383,1,9,hover,16,16,0.4308104682251112,0.4483333587646484,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2220,raw_position_sample,2,2,int,,,900,1,8, two ,727,122,89149,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,715.6666870117188,130.06666564941406,748.683349609375,1,8,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2234,hover_association,2,2,int,,,900,1,8, two ,727,122,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,715.6666946411133,140.06666564941406,748.683349609375,1,8,hover,16,16,0.3432602536441444,0.5483333587646484,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2249,hover_association,2,2,int,,,900,1,6, the ,654,131,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,627.5833129882812,140.06666564941406,657.6166763305664,1,6,hover,16,16,0.8795780449446251,0.7733333587646485,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2266,hover_association,2,2,int,,,900,1,5, at ,611,136,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,607.5666580200195,140.06666564941406,627.5833129882812,1,5,hover,17,17,0.1715242624416694,0.8983333587646485,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2271,raw_position_sample,2,2,int,,,900,1,18, collars ,554,146,89200,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,545.5333251953125,170.06666564941406,602.566650390625,2,5,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2284,hover_association,2,2,int,,,900,1,18, collars ,554,146,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,545.533332824707,180.06666564941406,602.566650390625,2,5,hover,17,17,0.14845124808858198,0.14833335876464843,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2300,hover_association,2,2,int,,,900,1,17, their ,522,154,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,505.5,180.06666564941406,545.533332824707,2,4,hover,17,17,0.41215654145629455,0.34833335876464844,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2321,raw_position_sample,2,2,int,,,900,1,16, with ,474,168,89250,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,468.48333740234375,170.06666564941406,505.5,2,3,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2333,hover_association,2,2,int,,,900,1,16, with ,502,159,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,468.4833450317383,180.06666564941406,505.5,2,3,hover,34,34,0.14903169865001925,0.6983333587646484,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2367,hover_association,2,2,int,,,900,1,15, fog ,461,174,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,438.45001220703125,180.06666564941406,468.4833450317383,2,2,hover,32,32,0.41786863503355365,0.9733333587646484,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2372,raw_position_sample,2,2,int,,,900,1,-1,999,442,183,89300,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2422,raw_position_sample,2,2,int,,,900,1,-1,999,417,186,89351,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2472,raw_position_sample,2,2,int,,,900,1,-1,999,405,185,89402,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2522,raw_position_sample,2,2,int,,,900,1,-1,999,401,184,89452,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2573,raw_position_sample,2,2,int,,,900,1,-1,999,402,180,89502,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2617,hover_association,2,2,int,,,900,1,14, the ,413,176,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,408.41668701171875,180.06666564941406,438.45001220703125,2,1,hover,33,33,0.6520527734084453,0.7733333587646485,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2624,raw_position_sample,2,2,int,,,900,1,15, fog ,461,168,89553,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,438.45001220703125,170.06666564941406,468.4833526611328,2,2,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2634,hover_association,2,2,int,,,900,1,15, fog ,461,168,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,438.45001220703125,180.06666564941406,468.4833450317383,2,2,hover,18,18,0.7508320147012761,0.6983333587646484,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2650,hover_association,2,2,int,,,900,1,16, with ,482,166,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,468.4833450317383,180.06666564941406,505.5,2,3,hover,17,17,0.36515063232620487,0.6483333587646485,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2674,raw_position_sample,2,2,int,,,900,1,17, their ,533,166,89603,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,505.5,170.06666564941406,545.5333404541016,2,4,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2684,hover_association,2,2,int,,,900,1,17, their ,514,166,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,505.5,180.06666564941406,545.533332824707,2,4,hover,33,33,0.6869275690938242,0.6483333587646485,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2724,raw_position_sample,2,2,int,,,900,1,18, collars ,582,166,89654,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,545.5333251953125,170.06666564941406,602.566650390625,2,5,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2750,hover_association,2,2,int,,,900,1,18, collars ,547,166,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,545.533332824707,180.06666564941406,602.566650390625,2,5,hover,66,66,0.9549973506686067,0.6483333587646485,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2775,raw_position_sample,2,2,int,,,900,1,19, raised. ,618,165,89705,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,602.566650390625,170.06666564941406,656.6166534423828,2,6,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2825,raw_position_sample,2,2,int,,,900,1,19, raised. ,642,162,89755,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,602.566650390625,170.06666564941406,656.6166534423828,2,6,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2866,hover_association,2,2,int,,,900,1,19, raised. ,610,165,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,602.566650390625,180.06666564941406,660.2199859619141,2,6,hover,116,116,0.9268041316239891,0.6483333587646485,19,,,,,,,,,,,,,,,EmTest5,EmTest5
2876,raw_position_sample,2,2,int,,,900,1,-1,999,667,169,89805,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2926,raw_position_sample,2,2,int,,,900,1,-1,999,685,179,89856,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
2977,raw_position_sample,2,2,int,,,900,1,-1,999,693,186,89906,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
3027,raw_position_sample,2,2,int,,,900,1,-1,999,693,186,89956,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
3077,raw_position_sample,2,2,int,,,900,1,-1,999,693,186,90007,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
3128,raw_position_sample,2,2,int,,,900,1,-1,999,693,186,90057,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
3178,raw_position_sample,2,2,int,,,900,1,-1,999,693,186,90107,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
3229,raw_position_sample,2,2,int,,,900,1,-1,999,693,186,90158,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
3279,raw_position_sample,2,2,int,,,900,1,-1,999,693,186,90209,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
3330,raw_position_sample,2,2,int,,,900,1,-1,999,693,186,90259,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
5664,,,,int,,,900,,,,,,,EmTest5,EmTest5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1,,,,,,,,,,,,,EmTest5,EmTest5
