responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
69,raw_position_sample,2,2,int,20,3,24,25,-1,999,359,96,378023,EmTest5,EmTest5,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
119,raw_position_sample,2,2,int,20,3,24,25,-1,999,356,89,378074,EmTest5,EmTest5,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
169,raw_position_sample,2,2,int,20,3,24,25,-1,999,354,85,378124,EmTest5,EmTest5,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
219,raw_position_sample,2,2,int,20,3,24,25,-1,999,354,85,378175,EmTest5,EmTest5,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
270,raw_position_sample,2,2,int,20,3,24,25,-1,999,354,86,378226,EmTest5,EmTest5,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
321,raw_position_sample,2,2,int,20,3,24,25,-1,999,354,90,378277,EmTest5,EmTest5,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
371,raw_position_sample,2,2,int,20,3,24,25,-1,999,388,125,378327,EmTest5,EmTest5,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
422,raw_position_sample,2,2,int,20,3,24,25,1, Pullman ,418,138,378377,EmTest5,EmTest5,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,478.4666748046875,1,1,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
472,raw_position_sample,2,2,int,20,3,24,25,1, Pullman ,421,138,378428,EmTest5,EmTest5,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,478.4666748046875,1,1,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
524,raw_position_sample,2,2,int,20,3,24,25,1, Pullman ,450,130,378479,EmTest5,EmTest5,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,478.4666748046875,1,1,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
