responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
326,raw_position_sample,2,2,int,20,2,23,24,-1,999,358,118,363231,EmTest5,EmTest5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
376,raw_position_sample,2,2,int,20,2,23,24,-1,999,391,140,363281,EmTest5,EmTest5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
427,raw_position_sample,2,2,int,20,2,23,24,-1,999,397,139,363332,EmTest5,EmTest5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
476,raw_position_sample,2,2,int,20,2,23,24,1, “The ,407,134,363383,EmTest5,EmTest5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,450.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
527,raw_position_sample,2,2,int,20,2,23,24,1, “The ,434,121,363433,EmTest5,EmTest5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,450.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
551,hover_association,2,2,int,20,2,23,24,1, “The ,407,134,,EmTest5,EmTest5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,404.9139099121094,140.06666564941406,450.45001220703125,1,1,hover,83,83,0.9242356716284874,0.3983333587646484,154,,,,,,,,,,,,,,,EmTest5,EmTest5
577,raw_position_sample,2,2,int,20,2,23,24,2, technical ,474,110,363483,EmTest5,EmTest5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,450.45001220703125,130.06666564941406,526.5166778564453,1,2,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
628,raw_position_sample,2,2,int,20,2,23,24,2, technical ,500,112,363533,EmTest5,EmTest5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,450.45001220703125,130.06666564941406,526.5166778564453,1,2,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
668,hover_association,2,2,int,20,2,23,24,2, technical ,464,110,,EmTest5,EmTest5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,450.45001220703125,140.06666564941406,526.5166702270508,1,2,hover,117,117,0.9932076649546664,0.47333335876464844,154,,,,,,,,,,,,,,,EmTest5,EmTest5
679,raw_position_sample,2,2,int,20,2,23,24,3, brilliance ,545,125,363584,EmTest5,EmTest5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,526.5166625976562,130.06666564941406,602.5833282470703,1,3,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
