responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
334,raw_position_sample,2,2,int,20,5,26,27,1, One ,436,114,409089,EmTest5,EmTest5,110.06666564941406,408.41668701171875,130.06666564941406,447.45001220703125,1,1,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
351,hover_association,2,2,int,20,5,26,27,1, One ,436,114,,EmTest5,EmTest5,100.06666564941406,404.5133544921875,140.06666564941406,447.45001220703125,1,1,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.7333278178503206,0.34833335876464844,81,,,,,,,,,,,,,,,EmTest5,EmTest5
368,hover_association,2,2,int,20,5,26,27,2, thing ,470,127,,EmTest5,EmTest5,100.06666564941406,447.45001220703125,140.06666564941406,491.50000762939453,1,2,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.5119180507683,0.6733333587646484,81,,,,,,,,,,,,,,,EmTest5,EmTest5
383,hover_association,2,2,int,20,5,26,27,3, to ,494,136,,EmTest5,EmTest5,100.06666564941406,491.50000762939453,140.06666564941406,511.51666259765625,1,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.12489561190765594,0.8983333587646485,81,,,,,,,,,,,,,,,EmTest5,EmTest5
386,raw_position_sample,2,2,int,20,5,26,27,15, Conservative ,518,142,409141,EmTest5,EmTest5,150.06666564941406,458.4666748046875,170.06666564941406,568.5500183105469,2,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
436,raw_position_sample,2,2,int,20,5,26,27,15, Conservative ,532,145,409191,EmTest5,EmTest5,150.06666564941406,458.4666748046875,170.06666564941406,568.5500183105469,2,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
487,raw_position_sample,2,2,int,20,5,26,27,15, Conservative ,532,145,409242,EmTest5,EmTest5,150.06666564941406,458.4666748046875,170.06666564941406,568.5500183105469,2,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
537,raw_position_sample,2,2,int,20,5,26,27,15, Conservative ,532,145,409293,EmTest5,EmTest5,150.06666564941406,458.4666748046875,170.06666564941406,568.5500183105469,2,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
588,raw_position_sample,2,2,int,20,5,26,27,15, Conservative ,532,145,409343,EmTest5,EmTest5,150.06666564941406,458.4666748046875,170.06666564941406,568.5500183105469,2,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
639,raw_position_sample,2,2,int,20,5,26,27,15, Conservative ,532,145,409393,EmTest5,EmTest5,150.06666564941406,458.4666748046875,170.06666564941406,568.5500183105469,2,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
689,raw_position_sample,2,2,int,20,5,26,27,15, Conservative ,532,145,409444,EmTest5,EmTest5,150.06666564941406,458.4666748046875,170.06666564941406,568.5500183105469,2,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
740,raw_position_sample,2,2,int,20,5,26,27,15, Conservative ,532,145,409494,EmTest5,EmTest5,150.06666564941406,458.4666748046875,170.06666564941406,568.5500183105469,2,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
750,hover_association,2,2,int,20,5,26,27,15, Conservative ,518,142,,EmTest5,EmTest5,140.06666564941406,458.4666748046875,180.06666564941406,568.5500030517578,2,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,367,367,0.6679787608735337,0.12333335876464843,81,,,,,,,,,,,,,,,EmTest5,EmTest5
768,hover_association,2,2,int,20,5,26,27,4, emerge ,548,140,,EmTest5,EmTest5,100.06666564941406,511.51666259765625,140.06666564941406,577.5833206176758,1,4,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.5522201136810728,0.9983333587646485,81,,,,,,,,,,,,,,,EmTest5,EmTest5
784,hover_association,2,2,int,20,5,26,27,5, from ,602,126,,EmTest5,EmTest5,100.06666564941406,577.5833206176758,140.06666564941406,618.599983215332,1,5,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.5952868379817773,0.6483333587646485,81,,,,,,,,,,,,,,,EmTest5,EmTest5
789,raw_position_sample,2,2,int,20,5,26,27,7, Downing ,659,116,409544,EmTest5,EmTest5,110.06666564941406,648.63330078125,130.06666564941406,723.6999664306641,1,7,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
801,hover_association,2,2,int,20,5,26,27,7, Downing ,659,116,,EmTest5,EmTest5,100.06666564941406,648.63330078125,140.06666564941406,723.6999893188477,1,7,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.1380998605467693,0.3983333587646484,81,,,,,,,,,,,,,,,EmTest5,EmTest5
834,hover_association,2,2,int,20,5,26,27,8, Street ,729,110,,EmTest5,EmTest5,100.06666564941406,723.6999893188477,140.06666564941406,776.7333450317383,1,8,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.5901947983567701,0.22333335876464844,81,,,,,,,,,,,,,,,EmTest5,EmTest5
840,raw_position_sample,2,2,int,20,5,26,27,9, meeting ,778,107,409595,EmTest5,EmTest5,110.06666564941406,776.7333374023438,130.06666564941406,845.8000030517578,1,9,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
884,hover_association,2,2,int,20,5,26,27,9, meeting ,778,107,,EmTest5,EmTest5,100.06666564941406,776.7333450317383,140.06666564941406,845.7999954223633,1,9,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.597490318914658,0.22333335876464844,81,,,,,,,,,,,,,,,EmTest5,EmTest5
890,raw_position_sample,2,2,int,20,5,26,27,10, was ,846,110,409645,EmTest5,EmTest5,110.06666564941406,845.7999877929688,130.06666564941406,882.816650390625,1,10,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
933,hover_association,2,2,int,20,5,26,27,10, was ,846,110,,EmTest5,EmTest5,100.06666564941406,845.7999954223633,140.06666564941406,882.816650390625,1,10,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.9509234318394624,0.29833335876464845,81,,,,,,,,,,,,,,,EmTest5,EmTest5
941,raw_position_sample,2,2,int,20,5,26,27,11, Cameron’s ,903,113,409696,EmTest5,EmTest5,110.06666564941406,882.816650390625,130.06666564941406,974.5499877929688,1,11,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
991,raw_position_sample,2,2,int,20,5,26,27,11, Cameron’s ,945,117,409746,EmTest5,EmTest5,110.06666564941406,882.816650390625,130.06666564941406,974.5499877929688,1,11,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1033,hover_association,2,2,int,20,5,26,27,11, Cameron’s ,903,113,,EmTest5,EmTest5,100.06666564941406,882.816650390625,140.06666564941406,974.5499877929688,1,11,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,101,101,0.9722021691875826,0.47333335876464844,81,,,,,,,,,,,,,,,EmTest5,EmTest5
1042,raw_position_sample,2,2,int,20,5,26,27,12, appointment ,986,119,409796,EmTest5,EmTest5,110.06666564941406,974.5499877929688,130.06666564941406,1073.6666564941406,1,12,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1092,raw_position_sample,2,2,int,20,5,26,27,12, appointment ,1022,114,409848,EmTest5,EmTest5,110.06666564941406,974.5499877929688,130.06666564941406,1073.6666564941406,1,12,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1143,raw_position_sample,2,2,int,20,5,26,27,12, appointment ,1025,113,409898,EmTest5,EmTest5,110.06666564941406,974.5499877929688,130.06666564941406,1073.6666564941406,1,12,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
1194,raw_position_sample,2,2,int,20,5,26,27,12, appointment ,1022,113,409948,EmTest5,EmTest5,110.06666564941406,974.5499877929688,130.06666564941406,1073.6666564941406,1,12,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest5,EmTest5
