participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,word_index,WordIndex,word,response,response_correct,line_number,position_in_line,click_count,skipped,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,go_past_time_ms,Wilcox go past,IA_REGRESSION_IN,IA_REGRESSION_OUT,text_total_viewing_time_ms,first_click_x,first_click_duration_ms,total_duration_ms,next_click_regression,first_click_y,x_distance_from_previous_click_px,x_distance_from_previous_click_chars,first_click_x_from_word_left_chars,first_click_x_from_word_center_chars,first_click_x_from_line_start_px,first_click_x_from_line_start_chars,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
GHJ6LPSL,697bb985666353a18b2a8fa5,2,int,,,900,1,1,1, The ,Yes,0,1,1,3,0,283,2675.3999996185303,283.2999999523163,283,300,1,0,21812,622,283.2999999523163,2675.3999996185303,0,145,,,0.0288,-2.4712,0.23,0.0288,Computer Mouse,Right,2026-08-09,2026-08-09,2026-08-09T16:03:02.573Z,13:03:02,2026-08-09 13:03:02,2026-08-09,2026-08-09T16:49:14.432Z,13:49:14,2026-08-09 13:49:14,2771859,2771859,spotlight-prolific
GHJ6LPSL,697bb985666353a18b2a8fa5,2,int,,,900,1,2,2, coastal ,Yes,0,1,2,4,0,471,2207.900000333786,470.90000009536743,1495,3003,1,1,21812,662,470.90000009536743,2207.900000333786,0,150,40.00,5.8021,0.0861,-4.4139,40.23,5.8352,Computer Mouse,Right,2026-08-09,2026-08-09,2026-08-09T16:03:02.573Z,13:03:02,2026-08-09 13:03:02,2026-08-09,2026-08-09T16:49:14.432Z,13:49:14,2026-08-09 13:49:14,2771859,2771859,spotlight-prolific
GHJ6LPSL,697bb985666353a18b2a8fa5,2,int,,,900,1,3,3, tram ,Yes,0,1,3,1,0,223,223.40000009536743,223.40000009536743,223,247,0,0,21812,724,223.40000009536743,223.40000009536743,0,147,62.00,9.0697,0.0800,-2.9200,102.23,14.9545,Computer Mouse,Right,2026-08-09,2026-08-09,2026-08-09T16:03:02.573Z,13:03:02,2026-08-09 13:03:02,2026-08-09,2026-08-09T16:49:14.432Z,13:49:14,2026-08-09 13:49:14,2771859,2771859,spotlight-prolific
GHJ6LPSL,697bb985666353a18b2a8fa5,2,int,,,900,1,4,4, arrived ,Yes,0,1,4,1,0,624,623.5,623.5,624,600,0,0,21812,765,623.5,623.5,0,143,41.00,6.1468,0.0796,-4.4204,143.23,21.4730,Computer Mouse,Right,2026-08-09,2026-08-09,2026-08-09T16:03:02.573Z,13:03:02,2026-08-09 13:03:02,2026-08-09,2026-08-09T16:49:14.432Z,13:49:14,2026-08-09 13:49:14,2771859,2771859,spotlight-prolific
GHJ6LPSL,697bb985666353a18b2a8fa5,2,int,,,900,1,5,5,,Yes,0,,,0,1,,,,,,,,21812,,,,,,,,,,,,Computer Mouse,Right,2026-08-09,2026-08-09,2026-08-09T16:03:02.573Z,13:03:02,2026-08-09 13:03:02,2026-08-09,2026-08-09T16:49:14.432Z,13:49:14,2026-08-09 13:49:14,2771859,2771859,spotlight-prolific
GHJ6LPSL,697bb985666353a18b2a8fa5,2,int,,,900,1,6,6,,Yes,0,,,0,1,,,,,,,,21812,,,,,,,,,,,,Computer Mouse,Right,2026-08-09,2026-08-09,2026-08-09T16:03:02.573Z,13:03:02,2026-08-09 13:03:02,2026-08-09,2026-08-09T16:49:14.432Z,13:49:14,2026-08-09 13:49:14,2771859,2771859,spotlight-prolific
GHJ6LPSL,697bb985666353a18b2a8fa5,2,int,,,900,1,7,7, station ,Yes,0,1,7,1,0,441,440.5,440.5,441,450,0,0,21812,932,440.5,440.5,0,140,167.00,25.8929,8.9079,4.4079,310.23,48.1000,Computer Mouse,Right,2026-08-09,2026-08-09,2026-08-09T16:03:02.573Z,13:03:02,2026-08-09 13:03:02,2026-08-09,2026-08-09T16:49:14.432Z,13:49:14,2026-08-09 13:49:14,2771859,2771859,spotlight-prolific
GHJ6LPSL,697bb985666353a18b2a8fa5,2,int,,,900,1,8,8,,Yes,0,,,0,1,,,,,,,,21812,,,,,,,,,,,,Computer Mouse,Right,2026-08-09,2026-08-09,2026-08-09T16:03:02.573Z,13:03:02,2026-08-09 13:03:02,2026-08-09,2026-08-09T16:49:14.432Z,13:49:14,2026-08-09 13:49:14,2771859,2771859,spotlight-prolific
GHJ6LPSL,697bb985666353a18b2a8fa5,2,int,,,900,1,9,9, minutes ,Yes,0,1,9,1,0,338,337.69999980926514,337.69999980926514,338,350,0,0,21812,967,337.69999980926514,337.69999980926514,0,147,35.00,4.6302,0.1840,-4.3160,345.23,45.6710,Computer Mouse,Right,2026-08-09,2026-08-09,2026-08-09T16:03:02.573Z,13:03:02,2026-08-09 13:03:02,2026-08-09,2026-08-09T16:49:14.432Z,13:49:14,2026-08-09 13:49:14,2771859,2771859,spotlight-prolific
GHJ6LPSL,697bb985666353a18b2a8fa5,2,int,,,900,1,10,10,,Yes,0,,,0,1,,,,,,,,21812,,,,,,,,,,,,Computer Mouse,Right,2026-08-09,2026-08-09,2026-08-09T16:03:02.573Z,13:03:02,2026-08-09 13:03:02,2026-08-09,2026-08-09T16:49:14.432Z,13:49:14,2026-08-09 13:49:14,2771859,2771859,spotlight-prolific
