responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
40,raw_position_sample,2,1,ele,8,2,16,17,-1,999,317,99,476747.5,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
90,raw_position_sample,2,1,ele,8,2,16,17,-1,999,310,82,476797.3999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
140,raw_position_sample,2,1,ele,8,2,16,17,-1,999,310,82,476846.69999999925,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
190,raw_position_sample,2,1,ele,8,2,16,17,-1,999,310,82,476896.8999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
240,raw_position_sample,2,1,ele,8,2,16,17,-1,999,339,100,476946.80000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
290,raw_position_sample,2,1,ele,8,2,16,17,13, organization ,398,155,476997.3999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,488.4453125,2,1,,,,,,,,,,,,,,,test,test
334,hover_association,2,1,ele,8,2,16,17,13, organization ,398,155,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50.099999997764826,50.099999997764826,0.4329568710679906,0.909375,70,138.625,385.375,178.625,488.4453125,2,1,,,,,,,,,,,,,,,test,test
340,raw_position_sample,2,1,ele,8,2,16,17,25," December, ",439,180,477047.3999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,410.3984375,208.875,502.453125,3,2,,,,,,,,,,,,,,,test,test
391,raw_position_sample,2,1,ele,8,2,16,17,25," December, ",454,182,477097.80000000075,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,410.3984375,208.875,502.453125,3,2,,,,,,,,,,,,,,,test,test
417,hover_association,2,1,ele,8,2,16,17,25," December, ",439,180,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,83.80000000074506,83.80000000074506,0.4845115844861241,0.084375,70,178.625,410.3984375,218.625,502.453125,3,2,,,,,,,,,,,,,,,test,test
