responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
29,raw_position_sample,2,1,ele,8,7,21,22,-1,999,304,109,526002.1999999993,test,test,elementary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
75,raw_position_sample,2,1,ele,8,7,21,22,-1,999,319,86,526048.5,test,test,elementary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
124,raw_position_sample,2,1,ele,8,7,21,22,-1,999,319,86,526097.1999999993,test,test,elementary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
174,raw_position_sample,2,1,ele,8,7,21,22,-1,999,319,86,526146.8999999985,test,test,elementary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
224,raw_position_sample,2,1,ele,8,7,21,22,-1,999,319,86,526197.5999999978,test,test,elementary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
274,raw_position_sample,2,1,ele,8,7,21,22,-1,999,319,86,526247.0999999978,test,test,elementary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
324,raw_position_sample,2,1,ele,8,7,21,22,-1,999,388,85,526297,test,test,elementary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
374,raw_position_sample,2,1,ele,8,7,21,22,1, To ,394,102,526347.3999999985,test,test,elementary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,409.390625,1,1,,,,,,,,,,,,,,,test,test
425,raw_position_sample,2,1,ele,8,7,21,22,1, To ,399,107,526397.8999999985,test,test,elementary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,409.390625,1,1,,,,,,,,,,,,,,,test,test
474,raw_position_sample,2,1,ele,8,7,21,22,1, To ,402,109,526447.5999999978,test,test,elementary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,409.390625,1,1,,,,,,,,,,,,,,,test,test
525,raw_position_sample,2,1,ele,8,7,21,22,1, To ,406,110,526498.3000000007,test,test,elementary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,409.390625,1,1,,,,,,,,,,,,,,,test,test
533,hover_association,2,1,ele,8,7,21,22,1, To ,394,102,,test,test,elementary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,166.09999999776483,166.09999999776483,0.8745030000722909,0.284375,82,98.625,382.373046875,138.625,409.390625,1,1,,,,,,,,,,,,,,,test,test
575,raw_position_sample,2,1,ele,8,7,21,22,2, discover ,422,109,526547.8000000007,test,test,elementary,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,409.390625,128.875,481.421875,1,2,,,,,,,,,,,,,,,test,test
