responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
123,raw_position_sample,2,2,int,25,1,9,10,-1,999,297,103,405897.8999999985,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
172,raw_position_sample,2,2,int,25,1,9,10,-1,999,303,101,405947.3999999985,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
223,raw_position_sample,2,2,int,25,1,9,10,-1,999,303,101,405997.80000000075,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
273,raw_position_sample,2,2,int,25,1,9,10,-1,999,303,101,406048,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
323,raw_position_sample,2,2,int,25,1,9,10,-1,999,303,101,406097.5,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
372,raw_position_sample,2,2,int,25,1,9,10,-1,999,328,105,406146.59999999776,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
422,raw_position_sample,2,2,int,25,1,9,10,1, There ,397,127,406197,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,437.3984375,1,1,,,,,,,,,,,,,,,test,test
434,hover_association,2,2,int,25,1,9,10,1, There ,397,127,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.2752265104870599,0.709375,115,98.625,381.65904017857144,138.625,437.3984375,1,1,,,,,,,,,,,,,,,test,test
450,hover_association,2,2,int,25,1,9,10,14," UK, ",433,144,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.5,16.5,0.5027895559027002,0.134375,115,138.625,415.3984375,178.625,450.40625,2,2,,,,,,,,,,,,,,,test,test
473,raw_position_sample,2,2,int,25,1,9,10,15, according ,492,176,406248.19999999925,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,450.40625,168.875,533.4609375,2,3,,,,,,,,,,,,,,,test,test
485,hover_association,2,2,int,25,1,9,10,15, according ,465,162,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.30000000074506,33.30000000074506,0.5007995484902643,0.934375,115,138.625,450.40625,178.625,533.4609375,2,3,,,,,,,,,,,,,,,test,test
501,hover_association,2,2,int,25,1,9,10,26, more ,507,184,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17.5,17.5,0.8816638370118846,0.134375,115,178.625,466.4296875,218.625,512.4453125,3,3,,,,,,,,,,,,,,,test,test
523,raw_position_sample,2,2,int,25,1,9,10,27, spending ,542,200,406297.80000000075,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,512.4453125,208.875,590.515625,3,4,,,,,,,,,,,,,,,test,test
566,hover_association,2,2,int,25,1,9,10,27, spending ,525,193,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,65.5,65.5,0.7628339837886521,0.984375,115,178.625,512.4453125,218.625,590.515625,3,4,,,,,,,,,,,,,,,test,test
575,raw_position_sample,2,2,int,25,1,9,10,39, shoppers ,585,227,406349.59999999776,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,526.421875,248.875,605.4765625,4,3,,,,,,,,,,,,,,,test,test
624,raw_position_sample,2,2,int,25,1,9,10,39, shoppers ,600,239,406398.5,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,526.421875,248.875,605.4765625,4,3,,,,,,,,,,,,,,,test,test
674,raw_position_sample,2,2,int,25,1,9,10,39, shoppers ,600,239,406448.59999999776,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,526.421875,248.875,605.4765625,4,3,,,,,,,,,,,,,,,test,test
724,raw_position_sample,2,2,int,25,1,9,10,39, shoppers ,600,239,406498.80000000075,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,526.421875,248.875,605.4765625,4,3,,,,,,,,,,,,,,,test,test
773,raw_position_sample,2,2,int,25,1,9,10,39, shoppers ,600,239,406547.8999999985,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,526.421875,248.875,605.4765625,4,3,,,,,,,,,,,,,,,test,test
785,hover_association,2,2,int,25,1,9,10,39, shoppers ,585,227,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,218.10000000149012,218.10000000149012,0.9433738511710643,0.509375,115,218.625,526.421875,258.625,605.4765625,4,3,,,,,,,,,,,,,,,test,test
824,raw_position_sample,2,2,int,25,1,9,10,40, pretend ,653,231,406598.69999999925,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,605.4765625,248.875,671.53125,4,4,,,,,,,,,,,,,,,test,test
834,hover_association,2,2,int,25,1,9,10,40, pretend ,607,239,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.599999997764826,49.599999997764826,0.7194559432288586,0.309375,115,218.625,605.4765625,258.625,671.53125,4,4,,,,,,,,,,,,,,,test,test
851,hover_association,2,2,int,25,1,9,10,41, to ,691,225,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.600000001490116,16.600000001490116,0.9726775956284153,0.159375,115,218.625,671.53125,258.625,691.546875,4,5,,,,,,,,,,,,,,,test,test
868,hover_association,2,2,int,25,1,9,10,32, demand ,775,216,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17.099999997764826,17.099999997764826,0.005018400802944129,0.934375,115,178.625,774.6484375,218.625,844.703125,3,9,,,,,,,,,,,,,,,test,test
874,raw_position_sample,2,2,int,25,1,9,10,33, for ,854,209,406649,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,844.703125,208.875,870.7109375,3,10,,,,,,,,,,,,,,,test,test
884,hover_association,2,2,int,25,1,9,10,33, for ,854,209,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.700000002980232,16.700000002980232,0.35746470411535,0.759375,115,178.625,844.703125,218.625,870.7109375,3,10,,,,,,,,,,,,,,,test,test
901,hover_association,2,2,int,25,1,9,10,34, mystery ,924,201,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999999254942,16.699999999254942,0.7835726593911545,0.559375,115,178.625,870.7109375,218.625,938.71875,3,11,,,,,,,,,,,,,,,test,test
924,raw_position_sample,2,2,int,25,1,9,10,35, shoppers ,989,186,406698.5,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,938.71875,208.875,1017.7734375,3,12,,,,,,,,,,,,,,,test,test
934,hover_association,2,2,int,25,1,9,10,35, shoppers ,962,193,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,32.599999997764826,32.599999997764826,0.6360312283822512,0.184375,115,178.625,938.71875,218.625,1017.7734375,3,12,,,,,,,,,,,,,,,test,test
951,hover_association,2,2,int,25,1,9,10,23, because ,1012,178,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.900000002235174,16.900000002235174,0.8416944093674664,0.984375,115,138.625,954.71875,178.625,1022.7734375,2,11,,,,,,,,,,,,,,,test,test
972,raw_position_sample,2,2,int,25,1,9,10,-1,999,1027,162,406747.3999999985,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
1017,hover_association,2,2,int,25,1,9,10,23, because ,1017,142,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999999254942,16.699999999254942,0.9151647342440592,0.084375,115,138.625,954.71875,178.625,1022.7734375,2,11,,,,,,,,,,,,,,,test,test
1025,raw_position_sample,2,2,int,25,1,9,10,11, month ,983,129,406799.80000000075,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,969.6953125,128.875,1024.7265625,1,11,,,,,,,,,,,,,,,test,test
1034,hover_association,2,2,int,25,1,9,10,11, month ,983,129,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999999254942,16.699999999254942,0.24176604202157864,0.759375,115,98.625,969.6953125,138.625,1024.7265625,1,11,,,,,,,,,,,,,,,test,test
1050,hover_association,2,2,int,25,1,9,10,10, every ,936,122,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.300000000745058,16.300000000745058,0.31266932270916337,0.584375,115,98.625,920.671875,138.625,969.6953125,1,10,,,,,,,,,,,,,,,test,test
1066,hover_association,2,2,int,25,1,9,10,8, carried ,876,121,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999999254942,16.699999999254942,0.7559547051932839,0.559375,115,98.625,830.625,138.625,890.6484375,1,8,,,,,,,,,,,,,,,test,test
1076,raw_position_sample,2,2,int,25,1,9,10,7, trips ,815,121,406850.59999999776,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,791.6171875,128.875,830.625,1,7,,,,,,,,,,,,,,,test,test
1084,hover_association,2,2,int,25,1,9,10,7, trips ,815,121,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17.600000001490116,17.600000001490116,0.5994392149008612,0.559375,115,98.625,791.6171875,138.625,830.625,1,7,,,,,,,,,,,,,,,test,test
1100,hover_association,2,2,int,25,1,9,10,20, Providers ,740,146,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.100000001490116,16.100000001490116,0.09215248811717916,0.184375,115,138.625,732.578125,178.625,813.1171875,2,8,,,,,,,,,,,,,,,test,test
1117,hover_association,2,2,int,25,1,9,10,19, Shopping ,719,159,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.799999997019768,16.799999997019768,0.8325142141273971,0.509375,115,138.625,651.5078125,178.625,732.578125,2,7,,,,,,,,,,,,,,,test,test
1123,raw_position_sample,2,2,int,25,1,9,10,29, place ,679,197,406898.30000000075,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,638.5390625,208.875,686.578125,3,6,,,,,,,,,,,,,,,test,test
1150,hover_association,2,2,int,25,1,9,10,29, place ,679,197,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.100000001490116,33.100000001490116,0.509188485932672,0.959375,115,178.625,638.5390625,218.625,686.578125,3,6,,,,,,,,,,,,,,,test,test
1174,raw_position_sample,2,2,int,25,1,9,10,40, pretend ,647,252,406948.80000000075,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.375,605.4765625,248.875,671.53125,4,4,,,,,,,,,,,,,,,test,test
1184,hover_association,2,2,int,25,1,9,10,40, pretend ,651,237,,test,test,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.600000001490116,33.600000001490116,0.628622117090479,0.834375,115,218.625,605.4765625,258.625,671.53125,4,4,,,,,,,,,,,,,,,test,test
