responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
264,raw_position_sample,2,1,ele,22,3,24,25,-1,999,334,83,556751.8999999985,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
309,raw_position_sample,2,1,ele,22,3,24,25,-1,999,333,100,556797.0999999978,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
360,raw_position_sample,2,1,ele,22,3,24,25,-1,999,334,115,556848,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
410,raw_position_sample,2,1,ele,22,3,24,25,-1,999,357,119,556898.3000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
460,raw_position_sample,2,1,ele,22,3,24,25,1, The ,385,116,556947.6999999993,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
511,raw_position_sample,2,1,ele,22,3,24,25,1, The ,400,114,556998.5,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
560,raw_position_sample,2,1,ele,22,3,24,25,1, The ,411,114,557047.8999999985,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
586,hover_association,2,1,ele,22,3,24,25,1, The ,385,116,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,133.90000000223517,133.90000000223517,0.8890006111866879,0.359375,95,98.625,381.77265625,138.625,421.3984375,1,1,,,,,,,,,,,,,,,test,test
610,raw_position_sample,2,1,ele,22,3,24,25,2, loans ,429,113,557098.3999999985,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,421.3984375,128.875,469.4375,1,2,,,,,,,,,,,,,,,test,test
660,raw_position_sample,2,1,ele,22,3,24,25,2, loans ,469,111,557147.8999999985,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,421.3984375,128.875,469.4375,1,2,,,,,,,,,,,,,,,test,test
668,hover_association,2,1,ele,22,3,24,25,2, loans ,423,113,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,82.5,82.5,0.9908928281021304,0.309375,95,98.625,421.3984375,138.625,469.4375,1,2,,,,,,,,,,,,,,,test,test
702,hover_association,2,1,ele,22,3,24,25,3, Duran ,487,111,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.5,33.5,0.7507229612492771,0.284375,95,98.625,469.4375,138.625,523.46875,1,3,,,,,,,,,,,,,,,test,test
710,raw_position_sample,2,1,ele,22,3,24,25,4, took ,535,109,557198.0999999978,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,523.46875,128.875,562.4921875,1,4,,,,,,,,,,,,,,,test,test
736,hover_association,2,1,ele,22,3,24,25,4, took ,535,109,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,34.19999999925494,34.19999999925494,0.9873873873873874,0.259375,95,98.625,523.46875,138.625,562.4921875,1,4,,,,,,,,,,,,,,,test,test
752,hover_association,2,1,ele,22,3,24,25,5, out ,587,109,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.399999998509884,16.399999998509884,0.8162893572729638,0.259375,95,98.625,562.4921875,138.625,592.515625,1,5,,,,,,,,,,,,,,,test,test
760,raw_position_sample,2,1,ele,22,3,24,25,6, dishonestly ,611,109,557247.6999999993,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,592.515625,128.875,687.5703125,1,6,,,,,,,,,,,,,,,test,test
810,raw_position_sample,2,1,ele,22,3,24,25,6, dishonestly ,666,109,557298.0999999978,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,592.515625,128.875,687.5703125,1,6,,,,,,,,,,,,,,,test,test
834,hover_association,2,1,ele,22,3,24,25,6, dishonestly ,611,109,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,82.40000000223517,82.40000000223517,0.941398865784499,0.284375,95,98.625,592.515625,138.625,687.5703125,1,6,,,,,,,,,,,,,,,test,test
860,raw_position_sample,2,1,ele,22,3,24,25,7, from ,714,112,557347.8000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,687.5703125,128.875,728.578125,1,7,,,,,,,,,,,,,,,test,test
868,hover_association,2,1,ele,22,3,24,25,7, from ,699,111,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.29999999701977,33.29999999701977,0.644503714993332,0.334375,95,98.625,687.5703125,138.625,728.578125,1,7,,,,,,,,,,,,,,,test,test
910,raw_position_sample,2,1,ele,22,3,24,25,8, banks ,756,116,557398.3000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,728.578125,128.875,781.6171875,1,8,,,,,,,,,,,,,,,test,test
935,hover_association,2,1,ele,22,3,24,25,8, banks ,729,113,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,67.20000000298023,67.20000000298023,0.7621151863308293,0.484375,95,98.625,728.578125,138.625,781.6171875,1,8,,,,,,,,,,,,,,,test,test
960,raw_position_sample,2,1,ele,22,3,24,25,9, were ,805,122,557447.8000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,781.6171875,128.875,825.6328125,1,9,,,,,,,,,,,,,,,test,test
985,hover_association,2,1,ele,22,3,24,25,9, were ,784,120,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.599999997764826,49.599999997764826,0.849307774227902,0.609375,95,98.625,781.6171875,138.625,825.6328125,1,9,,,,,,,,,,,,,,,test,test
1010,raw_position_sample,2,1,ele,22,3,24,25,10, his ,847,123,557497.5,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,825.6328125,128.875,853.6484375,1,10,,,,,,,,,,,,,,,test,test
1018,hover_association,2,1,ele,22,3,24,25,10, his ,834,123,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.400000002235174,33.400000002235174,0.7626882320133854,0.609375,95,98.625,825.6328125,138.625,853.6484375,1,10,,,,,,,,,,,,,,,test,test
1060,raw_position_sample,2,1,ele,22,3,24,25,11, way ,887,118,557548.0999999978,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,853.6484375,128.875,890.6640625,1,11,,,,,,,,,,,,,,,test,test
1068,hover_association,2,1,ele,22,3,24,25,11, way ,861,123,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.899999998509884,49.899999998509884,0.9010130856901646,0.484375,95,98.625,853.6484375,138.625,890.6640625,1,11,,,,,,,,,,,,,,,test,test
1102,hover_association,2,1,ele,22,3,24,25,12, of ,898,116,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.69999999925494,33.69999999925494,0.7661982825917252,0.409375,95,98.625,890.6640625,138.625,910.6796875,1,12,,,,,,,,,,,,,,,test,test
1110,raw_position_sample,2,1,ele,22,3,24,25,13, showing ,912,115,557598.0999999978,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,910.6796875,128.875,981.7265625,1,13,,,,,,,,,,,,,,,test,test
1160,raw_position_sample,2,1,ele,22,3,24,25,13, showing ,928,115,557647.5999999978,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,910.6796875,128.875,981.7265625,1,13,,,,,,,,,,,,,,,test,test
1210,raw_position_sample,2,1,ele,22,3,24,25,13, showing ,941,116,557697.5,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,910.6796875,128.875,981.7265625,1,13,,,,,,,,,,,,,,,test,test
1260,raw_position_sample,2,1,ele,22,3,24,25,13, showing ,953,120,557747.8000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,910.6796875,128.875,981.7265625,1,13,,,,,,,,,,,,,,,test,test
1310,raw_position_sample,2,1,ele,22,3,24,25,13, showing ,965,129,557798.3999999985,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,910.6796875,128.875,981.7265625,1,13,,,,,,,,,,,,,,,test,test
