responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
97,raw_position_sample,2,2,int,4,2,2,3,-1,999,302,81,336905.59999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
141,raw_position_sample,2,2,int,4,2,2,3,-1,999,305,84,336949.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
189,raw_position_sample,2,2,int,4,2,2,3,-1,999,306,85,336997.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
239,raw_position_sample,2,2,int,4,2,2,3,-1,999,306,86,337047.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
289,raw_position_sample,2,2,int,4,2,2,3,-1,999,307,86,337098.19999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
340,raw_position_sample,2,2,int,4,2,2,3,-1,999,307,86,337148.59999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
389,raw_position_sample,2,2,int,4,2,2,3,-1,999,307,86,337198,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
440,raw_position_sample,2,2,int,4,2,2,3,-1,999,307,86,337248.3999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
488,raw_position_sample,2,2,int,4,2,2,3,-1,999,307,86,337297.09999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
539,raw_position_sample,2,2,int,4,2,2,3,-1,999,307,85,337347.8999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
589,raw_position_sample,2,2,int,4,2,2,3,-1,999,307,85,337397.3999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
638,raw_position_sample,2,2,int,4,2,2,3,-1,999,313,85,337446.8999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
688,raw_position_sample,2,2,int,4,2,2,3,-1,999,341,97,337496.8999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
739,raw_position_sample,2,2,int,4,2,2,3,-1,999,365,107,337547.3999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
789,raw_position_sample,2,2,int,4,2,2,3,-1,999,375,111,337597.80000000075,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
839,raw_position_sample,2,2,int,4,2,2,3,-1,999,378,112,337647.3999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
889,raw_position_sample,2,2,int,4,2,2,3,-1,999,379,112,337697.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
939,raw_position_sample,2,2,int,4,2,2,3,-1,999,381,113,337747.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
990,raw_position_sample,2,2,int,4,2,2,3,1, For ,385,114,337798.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,417.3828125,1,1,,,,,,,,,,,,,,,test,test
1038,raw_position_sample,2,2,int,4,2,2,3,1, For ,398,118,337847,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,417.3828125,1,1,,,,,,,,,,,,,,,test,test
1089,raw_position_sample,2,2,int,4,2,2,3,1, For ,417,121,337898,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,417.3828125,1,1,,,,,,,,,,,,,,,test,test
1101,hover_association,2,2,int,4,2,2,3,1, For ,383,114,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,133.5,133.5,0.9891272993542947,0.559375,151,98.625,382.17421875,138.625,417.3828125,1,1,,,,,,,,,,,,,,,test,test
1139,raw_position_sample,2,2,int,4,2,2,3,2, 14 ,441,123,337947.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,417.3828125,128.875,442.40625,1,2,,,,,,,,,,,,,,,test,test
1152,hover_association,2,2,int,4,2,2,3,2, 14 ,425,122,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50.5,50.5,0.9438026849828286,0.609375,151,98.625,417.3828125,138.625,442.40625,1,2,,,,,,,,,,,,,,,test,test
1189,raw_position_sample,2,2,int,4,2,2,3,3," years, ",468,123,337997.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,442.40625,128.875,496.4296875,1,3,,,,,,,,,,,,,,,test,test
1241,raw_position_sample,2,2,int,4,2,2,3,3," years, ",492,123,338049.3999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,442.40625,128.875,496.4296875,1,3,,,,,,,,,,,,,,,test,test
1251,hover_association,2,2,int,4,2,2,3,3," years, ",450,123,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,99.89999999850988,99.89999999850988,0.9180043383947939,0.609375,151,98.625,442.40625,138.625,496.4296875,1,3,,,,,,,,,,,,,,,test,test
1290,raw_position_sample,2,2,int,4,2,2,3,4," SOHAY, ",512,123,338098.59999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,496.4296875,128.875,565.8046875,1,4,,,,,,,,,,,,,,,test,test
1340,raw_position_sample,2,2,int,4,2,2,3,4," SOHAY, ",530,124,338148.19999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,496.4296875,128.875,565.8046875,1,4,,,,,,,,,,,,,,,test,test
1388,raw_position_sample,2,2,int,4,2,2,3,4," SOHAY, ",540,124,338197.19999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,496.4296875,128.875,565.8046875,1,4,,,,,,,,,,,,,,,test,test
1439,raw_position_sample,2,2,int,4,2,2,3,4," SOHAY, ",548,124,338247.30000000075,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,496.4296875,128.875,565.8046875,1,4,,,,,,,,,,,,,,,test,test
1489,raw_position_sample,2,2,int,4,2,2,3,4," SOHAY, ",552,122,338297.80000000075,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,496.4296875,128.875,565.8046875,1,4,,,,,,,,,,,,,,,test,test
1540,raw_position_sample,2,2,int,4,2,2,3,4," SOHAY, ",553,119,338348.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,496.4296875,128.875,565.8046875,1,4,,,,,,,,,,,,,,,test,test
1590,raw_position_sample,2,2,int,4,2,2,3,4," SOHAY, ",553,119,338398.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,496.4296875,128.875,565.8046875,1,4,,,,,,,,,,,,,,,test,test
1640,raw_position_sample,2,2,int,4,2,2,3,4," SOHAY, ",553,119,338448.8999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,496.4296875,128.875,565.8046875,1,4,,,,,,,,,,,,,,,test,test
1690,raw_position_sample,2,2,int,4,2,2,3,4," SOHAY, ",553,119,338499.09999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,496.4296875,128.875,565.8046875,1,4,,,,,,,,,,,,,,,test,test
1740,raw_position_sample,2,2,int,4,2,2,3,4," SOHAY, ",553,119,338548.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,496.4296875,128.875,565.8046875,1,4,,,,,,,,,,,,,,,test,test
1789,raw_position_sample,2,2,int,4,2,2,3,4," SOHAY, ",553,119,338597.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,496.4296875,128.875,565.8046875,1,4,,,,,,,,,,,,,,,test,test
1834,hover_association,2,2,int,4,2,2,3,4," SOHAY, ",499,123,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,583.6000000014901,583.6000000014901,0.9739864864864864,0.509375,151,98.625,496.4296875,138.625,565.8046875,1,4,,,,,,,,,,,,,,,test,test
1839,raw_position_sample,2,2,int,4,2,2,3,5, a ,572,119,338647.59999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,565.8046875,128.875,580.8203125,1,5,,,,,,,,,,,,,,,test,test
1867,hover_association,2,2,int,4,2,2,3,5, a ,572,119,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,32.69999999925494,32.69999999925494,0.945369406867846,0.509375,151,98.625,565.8046875,138.625,580.8203125,1,5,,,,,,,,,,,,,,,test,test
1890,raw_position_sample,2,2,int,4,2,2,3,6, grassroots ,597,119,338699,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,580.8203125,128.875,669.859375,1,6,,,,,,,,,,,,,,,test,test
1940,raw_position_sample,2,2,int,4,2,2,3,6, grassroots ,617,119,338748.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,580.8203125,128.875,669.859375,1,6,,,,,,,,,,,,,,,test,test
1989,raw_position_sample,2,2,int,4,2,2,3,6, grassroots ,636,118,338797.80000000075,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,580.8203125,128.875,669.859375,1,6,,,,,,,,,,,,,,,test,test
2039,raw_position_sample,2,2,int,4,2,2,3,6, grassroots ,654,118,338847.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,580.8203125,128.875,669.859375,1,6,,,,,,,,,,,,,,,test,test
2084,hover_association,2,2,int,4,2,2,3,6, grassroots ,588,119,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,217.10000000149012,217.10000000149012,0.9566552601561814,0.484375,151,98.625,580.8203125,138.625,669.859375,1,6,,,,,,,,,,,,,,,test,test
2089,raw_position_sample,2,2,int,4,2,2,3,7, non-governmental ,674,118,338898,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,669.859375,128.875,819.953125,1,7,,,,,,,,,,,,,,,test,test
2139,raw_position_sample,2,2,int,4,2,2,3,7, non-governmental ,700,118,338947.19999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,669.859375,128.875,819.953125,1,7,,,,,,,,,,,,,,,test,test
2189,raw_position_sample,2,2,int,4,2,2,3,7, non-governmental ,734,120,338997.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,669.859375,128.875,819.953125,1,7,,,,,,,,,,,,,,,test,test
2240,raw_position_sample,2,2,int,4,2,2,3,7, non-governmental ,761,122,339048.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,669.859375,128.875,819.953125,1,7,,,,,,,,,,,,,,,test,test
2291,raw_position_sample,2,2,int,4,2,2,3,7, non-governmental ,780,124,339099.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,669.859375,128.875,819.953125,1,7,,,,,,,,,,,,,,,test,test
2339,raw_position_sample,2,2,int,4,2,2,3,7, non-governmental ,796,124,339147.3999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,669.859375,128.875,819.953125,1,7,,,,,,,,,,,,,,,test,test
2390,raw_position_sample,2,2,int,4,2,2,3,7, non-governmental ,815,124,339198.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,669.859375,128.875,819.953125,1,7,,,,,,,,,,,,,,,test,test
2402,hover_association,2,2,int,4,2,2,3,7, non-governmental ,674,118,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,317.79999999701977,317.79999999701977,0.9669997917967936,0.634375,151,98.625,669.859375,138.625,819.953125,1,7,,,,,,,,,,,,,,,test,test
2439,raw_position_sample,2,2,int,4,2,2,3,8, organization ,835,124,339248.09999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,819.953125,128.875,923.0234375,1,8,,,,,,,,,,,,,,,test,test
2489,raw_position_sample,2,2,int,4,2,2,3,8, organization ,859,122,339297.59999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,819.953125,128.875,923.0234375,1,8,,,,,,,,,,,,,,,test,test
2538,raw_position_sample,2,2,int,4,2,2,3,8, organization ,887,121,339346.8999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,819.953125,128.875,923.0234375,1,8,,,,,,,,,,,,,,,test,test
2589,raw_position_sample,2,2,int,4,2,2,3,8, organization ,908,120,339398.09999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,819.953125,128.875,923.0234375,1,8,,,,,,,,,,,,,,,test,test
2618,hover_association,2,2,int,4,2,2,3,8, organization ,821,124,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,215.5,215.5,0.9318578033805807,0.509375,151,98.625,819.953125,138.625,923.0234375,1,8,,,,,,,,,,,,,,,test,test
2639,raw_position_sample,2,2,int,4,2,2,3,9, (NGO) ,932,117,339448,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,923.0234375,128.875,981.015625,1,9,,,,,,,,,,,,,,,test,test
2689,raw_position_sample,2,2,int,4,2,2,3,9, (NGO) ,957,114,339497.59999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,923.0234375,128.875,981.015625,1,9,,,,,,,,,,,,,,,test,test
2739,raw_position_sample,2,2,int,4,2,2,3,9, (NGO) ,975,114,339547.59999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,923.0234375,128.875,981.015625,1,9,,,,,,,,,,,,,,,test,test
2769,hover_association,2,2,int,4,2,2,3,9, (NGO) ,924,118,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,150.5,150.5,0.965243163141587,0.384375,151,98.625,923.0234375,138.625,981.015625,1,9,,,,,,,,,,,,,,,test,test
2789,raw_position_sample,2,2,int,4,2,2,3,10, funded ,986,114,339598,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,981.015625,128.875,1036.0703125,1,10,,,,,,,,,,,,,,,test,test
2840,raw_position_sample,2,2,int,4,2,2,3,10, funded ,989,115,339648.19999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,981.015625,128.875,1036.0703125,1,10,,,,,,,,,,,,,,,test,test
2885,hover_association,2,2,int,4,2,2,3,10, funded ,983,114,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,116.30000000074506,116.30000000074506,0.07237122179650915,0.409375,151,98.625,981.015625,138.625,1036.0703125,1,10,,,,,,,,,,,,,,,test,test
2889,raw_position_sample,2,2,int,4,2,2,3,9, (NGO) ,976,115,339697.80000000075,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,923.0234375,128.875,981.015625,1,9,,,,,,,,,,,,,,,test,test
2935,hover_association,2,2,int,4,2,2,3,9, (NGO) ,976,115,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.69999999925494,49.69999999925494,0.18927657281422605,0.384375,151,98.625,923.0234375,138.625,981.015625,1,9,,,,,,,,,,,,,,,test,test
2940,raw_position_sample,2,2,int,4,2,2,3,8, organization ,893,110,339748.59999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,819.953125,128.875,923.0234375,1,8,,,,,,,,,,,,,,,test,test
2968,hover_association,2,2,int,4,2,2,3,8, organization ,893,110,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.100000001490116,33.100000001490116,0.2915182293640567,0.259375,151,98.625,819.953125,138.625,923.0234375,1,8,,,,,,,,,,,,,,,test,test
2990,raw_position_sample,2,2,int,4,2,2,3,7, non-governmental ,771,109,339798.59999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,669.859375,128.875,819.953125,1,7,,,,,,,,,,,,,,,test,test
3039,raw_position_sample,2,2,int,4,2,2,3,7, non-governmental ,674,111,339847.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,669.859375,128.875,819.953125,1,7,,,,,,,,,,,,,,,test,test
3050,hover_association,2,2,int,4,2,2,3,7, non-governmental ,802,109,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,83,83,0.027586924838642515,0.309375,151,98.625,669.859375,138.625,819.953125,1,7,,,,,,,,,,,,,,,test,test
3089,raw_position_sample,2,2,int,4,2,2,3,6, grassroots ,602,127,339898,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,580.8203125,128.875,669.859375,1,6,,,,,,,,,,,,,,,test,test
3117,hover_association,2,2,int,4,2,2,3,6, grassroots ,649,116,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,67.60000000149012,67.60000000149012,0.0020180749319996492,0.834375,151,98.625,580.8203125,138.625,669.859375,1,6,,,,,,,,,,,,,,,test,test
3139,raw_position_sample,2,2,int,4,2,2,3,4," SOHAY, ",553,136,339947.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,496.4296875,128.875,565.8046875,1,4,,,,,,,,,,,,,,,test,test
3168,hover_association,2,2,int,4,2,2,3,4," SOHAY, ",565,134,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.899999998509884,49.899999998509884,0.6856981981981982,0.959375,151,98.625,496.4296875,138.625,565.8046875,1,4,,,,,,,,,,,,,,,test,test
3189,raw_position_sample,2,2,int,4,2,2,3,14, Fund ,523,141,339997.19999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,496.453125,168.875,542.484375,2,4,,,,,,,,,,,,,,,test,test
3235,hover_association,2,2,int,4,2,2,3,14, Fund ,534,139,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.89999999850988,66.89999999850988,0.055329260013577734,0.209375,151,138.625,496.453125,178.625,542.484375,2,4,,,,,,,,,,,,,,,test,test
3239,raw_position_sample,2,2,int,4,2,2,3,13, Global ,488,150,340047.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,439.4140625,168.875,496.453125,2,3,,,,,,,,,,,,,,,test,test
3290,raw_position_sample,2,2,int,4,2,2,3,13, Global ,462,156,340098.3999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,439.4140625,168.875,496.453125,2,3,,,,,,,,,,,,,,,test,test
3339,raw_position_sample,2,2,int,4,2,2,3,13, Global ,445,157,340147.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,439.4140625,168.875,496.453125,2,3,,,,,,,,,,,,,,,test,test
3384,hover_association,2,2,int,4,2,2,3,13, Global ,488,150,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,149.80000000074506,149.80000000074506,0.010272565401999726,0.459375,151,138.625,439.4140625,178.625,496.453125,2,3,,,,,,,,,,,,,,,test,test
3390,raw_position_sample,2,2,int,4,2,2,3,12, the ,439,157,340198.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,409.390625,168.875,439.4140625,2,2,,,,,,,,,,,,,,,test,test
3439,raw_position_sample,2,2,int,4,2,2,3,12, the ,439,157,340247.3999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,409.390625,168.875,439.4140625,2,2,,,,,,,,,,,,,,,test,test
3451,hover_association,2,2,int,4,2,2,3,12, the ,439,157,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.30000000074506,66.30000000074506,0.9862086911267239,0.459375,151,138.625,409.390625,178.625,439.4140625,2,2,,,,,,,,,,,,,,,test,test
3489,raw_position_sample,2,2,int,4,2,2,3,13, Global ,443,158,340297.59999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,439.4140625,168.875,496.453125,2,3,,,,,,,,,,,,,,,test,test
3538,raw_position_sample,2,2,int,4,2,2,3,13, Global ,464,164,340347.19999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,439.4140625,168.875,496.453125,2,3,,,,,,,,,,,,,,,test,test
3568,hover_association,2,2,int,4,2,2,3,13, Global ,440,157,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,117.30000000074506,117.30000000074506,0.7290782084645939,0.709375,151,138.625,439.4140625,178.625,496.453125,2,3,,,,,,,,,,,,,,,test,test
3589,raw_position_sample,2,2,int,4,2,2,3,14, Fund ,527,173,340397.59999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,496.453125,168.875,542.484375,2,4,,,,,,,,,,,,,,,test,test
3601,hover_association,2,2,int,4,2,2,3,14, Fund ,502,171,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.099999997764826,33.099999997764826,0.663611676849966,0.859375,151,138.625,496.453125,178.625,542.484375,2,4,,,,,,,,,,,,,,,test,test
3619,hover_association,2,2,int,4,2,2,3,15, for ,559,177,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,18.400000002235174,18.400000002235174,0.6350255331931511,0.959375,151,138.625,542.484375,178.625,568.4921875,2,5,,,,,,,,,,,,,,,test,test
3635,hover_association,2,2,int,4,2,2,3,16, Children ,575,178,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,14.899999998509884,14.899999998509884,0.09033727361457543,0.984375,151,138.625,568.4921875,178.625,640.53125,2,6,,,,,,,,,,,,,,,test,test
3639,raw_position_sample,2,2,int,4,2,2,3,31, laborers ,613,179,340447.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,554.4921875,208.875,624.5234375,3,6,,,,,,,,,,,,,,,test,test
