responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
938,raw_position_sample,2,2,int,,,900,1,15, fog ,428,152,304397.3999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,415.3984375,168.875,445.421875,2,2,,,,,,,,,,,,,,,test,test
988,raw_position_sample,2,2,int,,,900,1,15, fog ,427,149,304447.5,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,415.3984375,168.875,445.421875,2,2,,,,,,,,,,,,,,,test,test
1038,raw_position_sample,2,2,int,,,900,1,15, fog ,427,149,304497.80000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,415.3984375,168.875,445.421875,2,2,,,,,,,,,,,,,,,test,test
1088,raw_position_sample,2,2,int,,,900,1,15, fog ,424,144,304547.09999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,415.3984375,168.875,445.421875,2,2,,,,,,,,,,,,,,,test,test
1118,hover_association,2,2,int,,,900,1,15, fog ,445,161,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,251.5,251.5,0.1865729898516784,0.059375,19,138.625,415.3984375,178.625,445.421875,2,2,,,,,,,,,,,,,,,test,test
1138,raw_position_sample,2,2,int,,,900,1,1, The ,414,135,304597.8999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
1188,raw_position_sample,2,2,int,,,900,1,1, The ,402,128,304647.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
1238,raw_position_sample,2,2,int,,,900,1,1, The ,395,125,304697.09999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
1289,raw_position_sample,2,2,int,,,900,1,1, The ,390,123,304748.09999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
1337,raw_position_sample,2,2,int,,,900,1,1, The ,386,121,304796.8999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
1388,raw_position_sample,2,2,int,,,900,1,1, The ,383,119,304847.59999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
1438,raw_position_sample,2,2,int,,,900,1,1, The ,383,118,304897.3999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
1488,raw_position_sample,2,2,int,,,900,1,1, The ,383,118,304947.5,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
1538,raw_position_sample,2,2,int,,,900,1,1, The ,383,118,304997.80000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
1589,raw_position_sample,2,2,int,,,900,1,1, The ,396,118,305048.30000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
1619,hover_association,2,2,int,,,900,1,1, The ,418,138,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,501.69999999925494,501.69999999925494,0.7628201336724433,0.484375,19,98.625,381.77265625,138.625,421.3984375,1,1,,,,,,,,,,,,,,,test,test
1639,raw_position_sample,2,2,int,,,900,1,2, coastal ,452,118,305098.09999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,421.3984375,128.875,483.4375,1,2,,,,,,,,,,,,,,,test,test
1666,hover_association,2,2,int,,,900,1,2, coastal ,436,118,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,46.600000001490116,46.600000001490116,0.847878100994837,0.484375,19,98.625,421.3984375,138.625,483.4375,1,2,,,,,,,,,,,,,,,test,test
1684,hover_association,2,2,int,,,900,1,3, tram ,506,118,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17.5,17.5,0.5502000381024957,0.484375,19,98.625,483.4375,138.625,524.4453125,1,3,,,,,,,,,,,,,,,test,test
1688,raw_position_sample,2,2,int,,,900,1,4, arrived ,533,118,305147.8999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,524.4453125,128.875,584.46875,1,4,,,,,,,,,,,,,,,test,test
1733,hover_association,2,2,int,,,900,1,4, arrived ,533,118,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.399999998509884,49.399999998509884,0.8589092802290772,0.484375,19,98.625,524.4453125,138.625,584.46875,1,4,,,,,,,,,,,,,,,test,test
1739,raw_position_sample,2,2,int,,,900,1,5, at ,590,118,305198.8999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,584.46875,128.875,604.484375,1,5,,,,,,,,,,,,,,,test,test
1767,hover_association,2,2,int,,,900,1,5, at ,590,118,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,34.100000001490116,34.100000001490116,0.8259172521467604,0.484375,19,98.625,584.46875,138.625,604.484375,1,5,,,,,,,,,,,,,,,test,test
1788,raw_position_sample,2,2,int,,,900,1,6, the ,615,117,305247.5,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,604.484375,128.875,634.5078125,1,6,,,,,,,,,,,,,,,test,test
1838,raw_position_sample,2,2,int,,,900,1,6, the ,626,116,305297.59999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,604.484375,128.875,634.5078125,1,6,,,,,,,,,,,,,,,test,test
1889,raw_position_sample,2,2,int,,,900,1,6, the ,630,116,305348.09999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,604.484375,128.875,634.5078125,1,6,,,,,,,,,,,,,,,test,test
1938,raw_position_sample,2,2,int,,,900,1,6, the ,632,116,305397.30000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,604.484375,128.875,634.5078125,1,6,,,,,,,,,,,,,,,test,test
1968,hover_association,2,2,int,,,900,1,6, the ,608,118,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,200.79999999701977,200.79999999701977,0.9497788186312777,0.434375,19,98.625,604.484375,138.625,634.5078125,1,6,,,,,,,,,,,,,,,test,test
1989,raw_position_sample,2,2,int,,,900,1,7, station ,637,115,305448.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,634.5078125,128.875,692.546875,1,7,,,,,,,,,,,,,,,test,test
2038,raw_position_sample,2,2,int,,,900,1,7, station ,646,115,305497.3999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,634.5078125,128.875,692.546875,1,7,,,,,,,,,,,,,,,test,test
2088,raw_position_sample,2,2,int,,,900,1,7, station ,661,113,305547.3999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,634.5078125,128.875,692.546875,1,7,,,,,,,,,,,,,,,test,test
2138,raw_position_sample,2,2,int,,,900,1,7, station ,680,111,305597.59999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,634.5078125,128.875,692.546875,1,7,,,,,,,,,,,,,,,test,test
2167,hover_association,2,2,int,,,900,1,7, station ,635,115,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,198.60000000149012,198.60000000149012,0.8871988154529546,0.284375,19,98.625,634.5078125,138.625,692.546875,1,7,,,,,,,,,,,,,,,test,test
2188,raw_position_sample,2,2,int,,,900,1,8, two ,699,110,305647.8999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,692.546875,128.875,725.5625,1,8,,,,,,,,,,,,,,,test,test
2239,raw_position_sample,2,2,int,,,900,1,8, two ,719,110,305698.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,692.546875,128.875,725.5625,1,8,,,,,,,,,,,,,,,test,test
2267,hover_association,2,2,int,,,900,1,8, two ,693,110,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,100.10000000149012,100.10000000149012,0.9829626123994321,0.284375,19,98.625,692.546875,138.625,725.5625,1,8,,,,,,,,,,,,,,,test,test
2289,raw_position_sample,2,2,int,,,900,1,9, minutes ,739,110,305748.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,725.5625,128.875,793.59375,1,9,,,,,,,,,,,,,,,test,test
2338,raw_position_sample,2,2,int,,,900,1,9, minutes ,761,110,305797.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,725.5625,128.875,793.59375,1,9,,,,,,,,,,,,,,,test,test
2388,raw_position_sample,2,2,int,,,900,1,9, minutes ,779,110,305847.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,725.5625,128.875,793.59375,1,9,,,,,,,,,,,,,,,test,test
2434,hover_association,2,2,int,,,900,1,9, minutes ,732,110,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,167.59999999776483,167.59999999776483,0.932475884244373,0.284375,19,98.625,725.5625,138.625,793.59375,1,9,,,,,,,,,,,,,,,test,test
2439,raw_position_sample,2,2,int,,,900,1,10, early. ,794,110,305898.09999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,793.59375,128.875,841.2890625,1,10,,,,,,,,,,,,,,,test,test
2488,raw_position_sample,2,2,int,,,900,1,10, early. ,806,109,305947.5,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,793.59375,128.875,841.2890625,1,10,,,,,,,,,,,,,,,test,test
2538,raw_position_sample,2,2,int,,,900,1,10, early. ,819,109,305997,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,793.59375,128.875,841.2890625,1,10,,,,,,,,,,,,,,,test,test
2588,raw_position_sample,2,2,int,,,900,1,10, early. ,837,109,306047.59999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,793.59375,128.875,841.2890625,1,10,,,,,,,,,,,,,,,test,test
2599,hover_association,2,2,int,,,900,1,10, early. ,794,110,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,165.40000000223517,165.40000000223517,0.9100737100737101,0.259375,19,98.625,793.59375,138.625,841.2890625,1,10,,,,,,,,,,,,,,,test,test
2638,raw_position_sample,2,2,int,,,900,1,11, Commuters ,862,109,306097.09999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,841.2890625,128.875,939.3046875,1,11,,,,,,,,,,,,,,,test,test
2688,raw_position_sample,2,2,int,,,900,1,11, Commuters ,892,111,306147,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,841.2890625,128.875,939.3046875,1,11,,,,,,,,,,,,,,,test,test
2738,raw_position_sample,2,2,int,,,900,1,11, Commuters ,918,114,306197.59999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,841.2890625,128.875,939.3046875,1,11,,,,,,,,,,,,,,,test,test
2788,raw_position_sample,2,2,int,,,900,1,11, Commuters ,935,118,306247.69999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,841.2890625,128.875,939.3046875,1,11,,,,,,,,,,,,,,,test,test
2818,hover_association,2,2,int,,,900,1,11, Commuters ,845,109,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,218.09999999776483,218.09999999776483,0.9968914395026304,0.534375,19,98.625,841.2890625,138.625,939.3046875,1,11,,,,,,,,,,,,,,,test,test
2838,raw_position_sample,2,2,int,,,900,1,12, stepped ,944,122,306297.5,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,939.3046875,128.875,1008.3671875,1,12,,,,,,,,,,,,,,,test,test
2888,raw_position_sample,2,2,int,,,900,1,12, stepped ,950,126,306347.80000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,939.3046875,128.875,1008.3671875,1,12,,,,,,,,,,,,,,,test,test
2938,raw_position_sample,2,2,int,,,900,1,12, stepped ,952,128,306397.59999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,939.3046875,128.875,1008.3671875,1,12,,,,,,,,,,,,,,,test,test
2988,raw_position_sample,2,2,int,,,900,1,12, stepped ,943,132,306447.30000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,939.3046875,128.875,1008.3671875,1,12,,,,,,,,,,,,,,,test,test
3000,hover_association,2,2,int,,,900,1,12, stepped ,942,121,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,182.19999999925494,182.19999999925494,0.05350678733031674,0.834375,19,98.625,939.3046875,138.625,1008.3671875,1,12,,,,,,,,,,,,,,,test,test
3033,hover_association,2,2,int,,,900,1,11, Commuters ,929,135,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.660210425633668,0.959375,19,98.625,841.2890625,138.625,939.3046875,1,11,,,,,,,,,,,,,,,test,test
3038,raw_position_sample,2,2,int,,,900,1,-1,999,876,139,306497.3999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
3088,raw_position_sample,2,2,int,,,900,1,-1,999,755,149,306547.09999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
3138,raw_position_sample,2,2,int,,,900,1,19, raised. ,625,164,306597.8999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,579.4765625,168.875,633.5078125,2,6,,,,,,,,,,,,,,,test,test
3167,hover_association,2,2,int,,,900,1,19, raised. ,625,164,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,34.400000002235174,34.400000002235174,0.23464505022298718,0.709375,19,138.625,579.4765625,178.625,637.11015625,2,6,,,,,,,,,,,,,,,test,test
3189,raw_position_sample,2,2,int,,,900,1,18, collars ,546,170,306648.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,522.4609375,168.875,579.4765625,2,5,,,,,,,,,,,,,,,test,test
3217,hover_association,2,2,int,,,900,1,18, collars ,567,169,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.899999998509884,49.899999998509884,0.07961085228829816,0.809375,19,138.625,522.4609375,178.625,579.4765625,2,5,,,,,,,,,,,,,,,test,test
3238,raw_position_sample,2,2,int,,,900,1,17, their ,500,172,306697.30000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,482.4375,168.875,522.4609375,2,4,,,,,,,,,,,,,,,test,test
3283,hover_association,2,2,int,,,900,1,17, their ,512,172,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.10000000149012,66.10000000149012,0.03903962521959789,0.859375,19,138.625,482.4375,178.625,522.4609375,2,4,,,,,,,,,,,,,,,test,test
3288,raw_position_sample,2,2,int,,,900,1,16, with ,477,173,306747.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,445.421875,168.875,482.4375,2,3,,,,,,,,,,,,,,,test,test
3338,raw_position_sample,2,2,int,,,900,1,16, with ,458,173,306797.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,445.421875,168.875,482.4375,2,3,,,,,,,,,,,,,,,test,test
3383,hover_association,2,2,int,,,900,1,16, with ,477,173,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,99.5,99.5,0.01561840439003799,0.859375,19,138.625,445.421875,178.625,482.4375,2,3,,,,,,,,,,,,,,,test,test
3387,raw_position_sample,2,2,int,,,900,1,15, fog ,438,173,306846.80000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,415.3984375,168.875,445.421875,2,2,,,,,,,,,,,,,,,test,test
3439,raw_position_sample,2,2,int,,,900,1,15, fog ,420,170,306898.3999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,415.3984375,168.875,445.421875,2,2,,,,,,,,,,,,,,,test,test
3466,hover_association,2,2,int,,,900,1,15, fog ,438,173,,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,83.5,83.5,0.020036429872495445,0.759375,19,138.625,415.3984375,178.625,445.421875,2,2,,,,,,,,,,,,,,,test,test
3488,raw_position_sample,2,2,int,,,900,1,14, the ,410,167,306947.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
3538,raw_position_sample,2,2,int,,,900,1,14, the ,405,165,306997.19999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
3588,raw_position_sample,2,2,int,,,900,1,14, the ,404,164,307047.8999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
3638,raw_position_sample,2,2,int,,,900,1,14, the ,404,164,307097.59999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
3689,raw_position_sample,2,2,int,,,900,1,14, the ,404,164,307148.30000000075,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
3738,raw_position_sample,2,2,int,,,900,1,14, the ,403,164,307197.8999999985,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
3788,raw_position_sample,2,2,int,,,900,1,14, the ,397,162,307247.59999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
3838,raw_position_sample,2,2,int,,,900,1,14, the ,390,160,307297.69999999925,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
3889,raw_position_sample,2,2,int,,,900,1,14, the ,388,159,307348.09999999776,test,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,test,test
