responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
59,raw_position_sample,2,1,ele,22,5,26,27,-1,999,329,106,581547.3000000007,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
108,raw_position_sample,2,1,ele,22,5,26,27,-1,999,329,104,581597,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
159,raw_position_sample,2,1,ele,22,5,26,27,-1,999,328,102,581647.8999999985,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
209,raw_position_sample,2,1,ele,22,5,26,27,-1,999,327,101,581697.3999999985,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
259,raw_position_sample,2,1,ele,22,5,26,27,-1,999,327,101,581748.0999999978,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
310,raw_position_sample,2,1,ele,22,5,26,27,-1,999,337,107,581798.3000000007,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
358,raw_position_sample,2,1,ele,22,5,26,27,-1,999,375,127,581846.5,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
401,hover_association,2,1,ele,22,5,26,27,1, In ,386,129,,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,34.100000001490116,34.100000001490116,0.5829646977187961,0.759375,69,98.625,382.873046875,138.625,405.390625,1,1,,,,,,,,,,,,,,,test,test
409,raw_position_sample,2,1,ele,22,5,26,27,2, today’s ,406,129,581897.8000000007,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,405.390625,128.875,467.109375,1,2,,,,,,,,,,,,,,,test,test
459,raw_position_sample,2,1,ele,22,5,26,27,2, today’s ,432,128,581947.6999999993,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,405.390625,128.875,467.109375,1,2,,,,,,,,,,,,,,,test,test
509,raw_position_sample,2,1,ele,22,5,26,27,2, today’s ,455,128,581997.5999999978,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,405.390625,128.875,467.109375,1,2,,,,,,,,,,,,,,,test,test
533,hover_association,2,1,ele,22,5,26,27,2, today’s ,406,129,,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,132.69999999925494,132.69999999925494,0.9010126582278482,0.734375,69,98.625,405.390625,138.625,467.109375,1,2,,,,,,,,,,,,,,,test,test
560,raw_position_sample,2,1,ele,22,5,26,27,3," Spain, ",474,128,582048.3999999985,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,467.109375,128.875,523.1484375,1,3,,,,,,,,,,,,,,,test,test
609,raw_position_sample,2,1,ele,22,5,26,27,3," Spain, ",497,128,582097.8999999985,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,467.109375,128.875,523.1484375,1,3,,,,,,,,,,,,,,,test,test
650,hover_association,2,1,ele,22,5,26,27,3," Spain, ",468,128,,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,117.10000000149012,117.10000000149012,0.9616617872577722,0.734375,69,98.625,467.109375,138.625,523.1484375,1,3,,,,,,,,,,,,,,,test,test
660,raw_position_sample,2,1,ele,22,5,26,27,4, thousands ,536,128,582148.5,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,523.1484375,128.875,611.21875,1,4,,,,,,,,,,,,,,,test,test
708,raw_position_sample,2,1,ele,22,5,26,27,4, thousands ,603,128,582197,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,523.1484375,128.875,611.21875,1,4,,,,,,,,,,,,,,,test,test
717,hover_association,2,1,ele,22,5,26,27,4, thousands ,536,128,,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.5,66.5,0.9066796771045862,0.734375,69,98.625,523.1484375,138.625,611.21875,1,4,,,,,,,,,,,,,,,test,test
750,hover_association,2,1,ele,22,5,26,27,5, of ,613,128,,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.30000000074506,33.30000000074506,0.9383294301327089,0.734375,69,98.625,611.21875,138.625,631.234375,1,5,,,,,,,,,,,,,,,test,test
759,raw_position_sample,2,1,ele,22,5,26,27,6, people ,656,128,582247.5999999978,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,631.234375,128.875,690.2890625,1,6,,,,,,,,,,,,,,,test,test
801,hover_association,2,1,ele,22,5,26,27,6, people ,656,128,,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50.899999998509884,50.899999998509884,0.9612382590289721,0.734375,69,98.625,631.234375,138.625,690.2890625,1,6,,,,,,,,,,,,,,,test,test
809,raw_position_sample,2,1,ele,22,5,26,27,7, support ,703,128,582297.0999999978,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,690.2890625,128.875,755.328125,1,7,,,,,,,,,,,,,,,test,test
860,raw_position_sample,2,1,ele,22,5,26,27,7, support ,747,128,582348.0999999978,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,690.2890625,128.875,755.328125,1,7,,,,,,,,,,,,,,,test,test
867,hover_association,2,1,ele,22,5,26,27,7, support ,703,128,,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.39999999850988,66.39999999850988,0.871951951951952,0.734375,69,98.625,690.2890625,138.625,755.328125,1,7,,,,,,,,,,,,,,,test,test
908,raw_position_sample,2,1,ele,22,5,26,27,8, the ,780,128,582396.8999999985,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,755.328125,128.875,785.3515625,1,8,,,,,,,,,,,,,,,test,test
917,hover_association,2,1,ele,22,5,26,27,8, the ,759,128,,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.600000001490116,49.600000001490116,0.8217538381472808,0.734375,69,98.625,755.328125,138.625,785.3515625,1,8,,,,,,,,,,,,,,,test,test
959,raw_position_sample,2,1,ele,22,5,26,27,9, anti-capitalist ,802,128,582447.6999999993,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,785.3515625,128.875,895.40625,1,9,,,,,,,,,,,,,,,test,test
1009,raw_position_sample,2,1,ele,22,5,26,27,9, anti-capitalist ,825,126,582497.6999999993,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,785.3515625,128.875,895.40625,1,9,,,,,,,,,,,,,,,test,test
1059,raw_position_sample,2,1,ele,22,5,26,27,9, anti-capitalist ,853,126,582547.0999999978,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,785.3515625,128.875,895.40625,1,9,,,,,,,,,,,,,,,test,test
1109,raw_position_sample,2,1,ele,22,5,26,27,9, anti-capitalist ,883,129,582597.3999999985,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,785.3515625,128.875,895.40625,1,9,,,,,,,,,,,,,,,test,test
1116,hover_association,2,1,ele,22,5,26,27,9, anti-capitalist ,788,128,,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,199.39999999850988,199.39999999850988,0.887271952864343,0.759375,69,98.625,785.3515625,138.625,895.40625,1,9,,,,,,,,,,,,,,,test,test
1158,raw_position_sample,2,1,ele,22,5,26,27,10, movement ,914,130,582647,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,895.40625,128.875,984.4453125,1,10,,,,,,,,,,,,,,,test,test
1209,raw_position_sample,2,1,ele,22,5,26,27,10, movement ,914,130,582697.3999999985,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,895.40625,128.875,984.4453125,1,10,,,,,,,,,,,,,,,test,test
1259,raw_position_sample,2,1,ele,22,5,26,27,10, movement ,914,130,582747.8999999985,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,895.40625,128.875,984.4453125,1,10,,,,,,,,,,,,,,,test,test
1309,raw_position_sample,2,1,ele,22,5,26,27,10, movement ,914,130,582797.6999999993,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,895.40625,128.875,984.4453125,1,10,,,,,,,,,,,,,,,test,test
1359,raw_position_sample,2,1,ele,22,5,26,27,10, movement ,914,130,582847.8000000007,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,895.40625,128.875,984.4453125,1,10,,,,,,,,,,,,,,,test,test
1410,raw_position_sample,2,1,ele,22,5,26,27,10, movement ,914,130,582898.0999999978,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,895.40625,128.875,984.4453125,1,10,,,,,,,,,,,,,,,test,test
1459,raw_position_sample,2,1,ele,22,5,26,27,10, movement ,919,130,582947.5,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,895.40625,128.875,984.4453125,1,10,,,,,,,,,,,,,,,test,test
