responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
294,raw_position_sample,2,1,ele,8,4,18,19,-1,999,503,87,492551.8999999985,test,test,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
333,hover_association,2,1,ele,8,4,18,19,4, chose ,564,112,,test,test,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,14.100000001490116,14.100000001490116,0.5569303284725291,0.334375,85,98.625,534.4609375,138.625,587.5,1,4,,,,,,,,,,,,,,,test,test
341,raw_position_sample,2,1,ele,8,4,18,19,5, the ,588,127,492598.69999999925,test,test,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,587.5,128.875,617.5234375,1,5,,,,,,,,,,,,,,,test,test
367,hover_association,2,1,ele,8,4,18,19,5, the ,588,127,,test,test,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.30000000074506,33.30000000074506,0.5162633359354671,0.959375,85,98.625,587.5,138.625,617.5234375,1,5,,,,,,,,,,,,,,,test,test
390,raw_position_sample,2,1,ele,8,4,18,19,19, Institute ,632,156,492647.8999999985,test,test,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,609.1953125,168.875,677.234375,2,6,,,,,,,,,,,,,,,test,test
441,raw_position_sample,2,1,ele,8,4,18,19,19, Institute ,647,167,492698.59999999776,test,test,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,609.1953125,168.875,677.234375,2,6,,,,,,,,,,,,,,,test,test
491,raw_position_sample,2,1,ele,8,4,18,19,19, Institute ,652,173,492748.69999999925,test,test,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,609.1953125,168.875,677.234375,2,6,,,,,,,,,,,,,,,test,test
540,raw_position_sample,2,1,ele,8,4,18,19,19, Institute ,642,175,492797.80000000075,test,test,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,609.1953125,168.875,677.234375,2,6,,,,,,,,,,,,,,,test,test
565,hover_association,2,1,ele,8,4,18,19,19, Institute ,620,148,,test,test,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,198.79999999701977,198.79999999701977,0.23228843724882306,0.859375,85,138.625,609.1953125,178.625,677.234375,2,6,,,,,,,,,,,,,,,test,test
582,hover_association,2,1,ele,8,4,18,19,18, Joint ,596,166,,test,test,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.6932994370800799,0.684375,85,138.625,566.171875,178.625,609.1953125,2,5,,,,,,,,,,,,,,,test,test
590,raw_position_sample,2,1,ele,8,4,18,19,17, Dubna’s ,561,156,492847.69999999925,test,test,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,495.4453125,168.875,566.171875,2,4,,,,,,,,,,,,,,,test,test
616,hover_association,2,1,ele,8,4,18,19,17, Dubna’s ,561,156,,test,test,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.30000000074506,33.30000000074506,0.21992709599027946,0.084375,85,138.625,495.4453125,178.625,566.171875,2,4,,,,,,,,,,,,,,,test,test
