responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
41,raw_position_sample,2,1,ele,18,2,28,29,-1,999,313,104,606797.3999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
91,raw_position_sample,2,1,ele,18,2,28,29,-1,999,309,98,606847.5999999978,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
141,raw_position_sample,2,1,ele,18,2,28,29,-1,999,309,97,606897.6999999993,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
192,raw_position_sample,2,1,ele,18,2,28,29,-1,999,309,97,606948.5999999978,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
241,raw_position_sample,2,1,ele,18,2,28,29,-1,999,309,97,606997.5999999978,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
291,raw_position_sample,2,1,ele,18,2,28,29,-1,999,325,104,607047.3999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
341,raw_position_sample,2,1,ele,18,2,28,29,-1,999,372,136,607097,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
392,raw_position_sample,2,1,ele,18,2,28,29,15, medicine. ,411,149,607147.8999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,467.4140625,2,1,,,,,,,,,,,,,,,test,test
442,raw_position_sample,2,1,ele,18,2,28,29,15, medicine. ,431,147,607198.1999999993,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,467.4140625,2,1,,,,,,,,,,,,,,,test,test
492,raw_position_sample,2,1,ele,18,2,28,29,15, medicine. ,449,140,607247.6999999993,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,467.4140625,2,1,,,,,,,,,,,,,,,test,test
500,hover_association,2,1,ele,18,2,28,29,15, medicine. ,389,144,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,149.60000000149012,149.60000000149012,0.7755451861727455,0.034375,66,138.625,385.375,178.625,467.4140625,2,1,,,,,,,,,,,,,,,test,test
515,hover_association,2,1,ele,18,2,28,29,2, rich ,465,137,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.8116241672409832,0.959375,66,98.625,437.3984375,138.625,471.40625,1,2,,,,,,,,,,,,,,,test,test
541,raw_position_sample,2,1,ele,18,2,28,29,3, people ,505,136,607297.3000000007,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,471.40625,128.875,530.4609375,1,3,,,,,,,,,,,,,,,test,test
565,hover_association,2,1,ele,18,2,28,29,3, people ,481,136,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.80000000074506,49.80000000074506,0.9752612779468184,0.934375,66,98.625,471.40625,138.625,530.4609375,1,3,,,,,,,,,,,,,,,test,test
583,hover_association,2,1,ele,18,2,28,29,4, want ,556,136,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17.699999999254942,17.699999999254942,0.5936081351007808,0.934375,66,98.625,530.4609375,138.625,573.484375,1,4,,,,,,,,,,,,,,,test,test
592,raw_position_sample,2,1,ele,18,2,28,29,5, tiger ,585,137,607347.8999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,573.484375,128.875,613.5078125,1,5,,,,,,,,,,,,,,,test,test
599,hover_association,2,1,ele,18,2,28,29,5, tiger ,585,137,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.2877220378684365,0.959375,66,98.625,573.484375,138.625,613.5078125,1,5,,,,,,,,,,,,,,,test,test
616,hover_association,2,1,ele,18,2,28,29,17, gangs ,615,139,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17.100000001490116,17.100000001490116,0.805001445504481,0.009375,66,138.625,571.4921875,178.625,625.5390625,2,3,,,,,,,,,,,,,,,test,test
632,hover_association,2,1,ele,18,2,28,29,18, pay ,646,140,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.6013777267508611,0.034375,66,138.625,625.5390625,178.625,659.5625,2,4,,,,,,,,,,,,,,,test,test
642,raw_position_sample,2,1,ele,18,2,28,29,19, poor ,679,142,607397.8999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,659.5625,168.875,700.59375,2,5,,,,,,,,,,,,,,,test,test
649,hover_association,2,1,ele,18,2,28,29,19, poor ,679,142,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999999254942,16.699999999254942,0.4737242955064737,0.084375,66,138.625,659.5625,178.625,700.59375,2,5,,,,,,,,,,,,,,,test,test
666,hover_association,2,1,ele,18,2,28,29,20, local ,712,143,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17.399999998509884,17.399999998509884,0.27142591559769474,0.109375,66,138.625,700.59375,178.625,742.6171875,2,6,,,,,,,,,,,,,,,test,test
691,raw_position_sample,2,1,ele,18,2,28,29,21, Nepali ,774,147,607447.3999999985,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,742.6171875,168.875,798.6484375,2,7,,,,,,,,,,,,,,,test,test
716,hover_association,2,1,ele,18,2,28,29,21, Nepali ,744,145,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.400000002235174,49.400000002235174,0.9170384829894033,0.284375,66,138.625,742.6171875,178.625,798.6484375,2,7,,,,,,,,,,,,,,,test,test
741,raw_position_sample,2,1,ele,18,2,28,29,22, people ,837,155,607497,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,798.6484375,168.875,857.703125,2,8,,,,,,,,,,,,,,,test,test
766,hover_association,2,1,ele,18,2,28,29,22, people ,817,153,,test,test,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50.29999999701977,50.29999999701977,0.9034263791506814,0.434375,66,138.625,798.6484375,178.625,857.703125,2,8,,,,,,,,,,,,,,,test,test
