responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
42,raw_position_sample,2,1,ele,8,1,15,16,-1,999,331,83,468348.5,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
90,raw_position_sample,2,1,ele,8,1,15,16,-1,999,330,83,468397.3999999985,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
140,raw_position_sample,2,1,ele,8,1,15,16,-1,999,330,83,468446.69999999925,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
190,raw_position_sample,2,1,ele,8,1,15,16,-1,999,336,86,468496.80000000075,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
240,raw_position_sample,2,1,ele,8,1,15,16,-1,999,362,99,468547,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
291,raw_position_sample,2,1,ele,8,1,15,16,16," Japan, ",426,160,468597.80000000075,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,444.421875,2,1,,,,,,,,,,,,,,,test,test
318,hover_association,2,1,ele,8,1,15,16,16," Japan, ",406,139,,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50.100000001490116,50.100000001490116,0.9251124636147129,0.884375,65,138.625,385.375,178.625,444.421875,2,1,,,,,,,,,,,,,,,test,test
334,hover_association,2,1,ele,8,1,15,16,31, to ,455,190,,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.899999998509884,16.899999998509884,0.7279469164715067,0.284375,65,178.625,440.4296875,218.625,460.4453125,3,2,,,,,,,,,,,,,,,test,test
341,raw_position_sample,2,1,ele,8,1,15,16,32, the ,464,198,468647.69999999925,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,460.4453125,208.875,490.46875,3,3,,,,,,,,,,,,,,,test,test
391,raw_position_sample,2,1,ele,8,1,15,16,32, the ,478,210,468698.30000000075,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,460.4453125,208.875,490.46875,3,3,,,,,,,,,,,,,,,test,test
440,raw_position_sample,2,1,ele,8,1,15,16,32, the ,477,205,468747.5,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,460.4453125,208.875,490.46875,3,3,,,,,,,,,,,,,,,test,test
484,hover_association,2,1,ele,8,1,15,16,32, the ,464,198,,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,149.40000000223517,149.40000000223517,0.21831902159771013,0.259375,65,178.625,460.4453125,218.625,490.46875,3,3,,,,,,,,,,,,,,,test,test
491,raw_position_sample,2,1,ele,8,1,15,16,31, to ,459,179,468798.30000000075,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,440.4296875,208.875,460.4453125,3,2,,,,,,,,,,,,,,,test,test
500,hover_association,2,1,ele,8,1,15,16,31, to ,459,179,,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.599999997764826,16.599999997764826,0.9277907884465262,0.009375,65,178.625,440.4296875,218.625,460.4453125,3,2,,,,,,,,,,,,,,,test,test
517,hover_association,2,1,ele,8,1,15,16,17, Russia ,452,169,,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.900000002235174,16.900000002235174,0.12625276584667447,0.759375,65,138.625,444.421875,178.625,504.4453125,2,2,,,,,,,,,,,,,,,test,test
541,raw_position_sample,2,1,ele,8,1,15,16,16," Japan, ",434,153,468847.69999999925,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,444.421875,2,1,,,,,,,,,,,,,,,test,test
590,raw_position_sample,2,1,ele,8,1,15,16,16," Japan, ",423,140,468897.19999999925,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,444.421875,2,1,,,,,,,,,,,,,,,test,test
600,hover_association,2,1,ele,8,1,15,16,16," Japan, ",443,161,,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,83,83,0.6372056099497222,0.034375,65,138.625,385.375,178.625,444.421875,2,1,,,,,,,,,,,,,,,test,test
641,raw_position_sample,2,1,ele,8,1,15,16,1, Chemists ,418,127,468947.8999999985,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,465.390625,1,1,,,,,,,,,,,,,,,test,test
691,raw_position_sample,2,1,ele,8,1,15,16,1, Chemists ,413,115,468997.69999999925,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,465.390625,1,1,,,,,,,,,,,,,,,test,test
741,raw_position_sample,2,1,ele,8,1,15,16,1, Chemists ,412,115,469048.5,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,465.390625,1,1,,,,,,,,,,,,,,,test,test
791,raw_position_sample,2,1,ele,8,1,15,16,1, Chemists ,412,115,469098.5,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,465.390625,1,1,,,,,,,,,,,,,,,test,test
841,raw_position_sample,2,1,ele,8,1,15,16,1, Chemists ,412,115,469148.3999999985,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,465.390625,1,1,,,,,,,,,,,,,,,test,test
892,raw_position_sample,2,1,ele,8,1,15,16,1, Chemists ,412,115,469199,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,465.390625,1,1,,,,,,,,,,,,,,,test,test
941,raw_position_sample,2,1,ele,8,1,15,16,1, Chemists ,431,115,469247.69999999925,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,465.390625,1,1,,,,,,,,,,,,,,,test,test
966,hover_association,2,1,ele,8,1,15,16,1, Chemists ,421,136,,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,366.5999999977648,366.5999999977648,0.8049116151049367,0.409375,65,98.625,381.37421875,138.625,465.390625,1,1,,,,,,,,,,,,,,,test,test
990,raw_position_sample,2,1,ele,8,1,15,16,2, have ,504,115,469297,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,465.390625,128.875,509.4296875,1,2,,,,,,,,,,,,,,,test,test
1001,hover_association,2,1,ele,8,1,15,16,2, have ,475,115,,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,34.20000000298023,34.20000000298023,0.8767074685116196,0.409375,65,98.625,465.390625,138.625,509.4296875,1,2,,,,,,,,,,,,,,,test,test
1034,hover_association,2,1,ele,8,1,15,16,3, waited ,536,117,,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.399999998509884,33.399999998509884,0.9917819476784002,0.509375,65,98.625,509.4296875,138.625,566.46875,1,3,,,,,,,,,,,,,,,test,test
1040,raw_position_sample,2,1,ele,8,1,15,16,5, long ,586,120,469347.30000000075,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,581.484375,128.875,620.5234375,1,5,,,,,,,,,,,,,,,test,test
1066,hover_association,2,1,ele,8,1,15,16,5, long ,586,120,,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,32.399999998509884,32.399999998509884,0.7304382629577747,0.584375,65,98.625,581.484375,138.625,620.5234375,1,5,,,,,,,,,,,,,,,test,test
1090,raw_position_sample,2,1,ele,8,1,15,16,6, time ,645,124,469397,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,620.5234375,128.875,659.53125,1,6,,,,,,,,,,,,,,,test,test
1117,hover_association,2,1,ele,8,1,15,16,6, time ,631,123,,test,test,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50.20000000298023,50.20000000298023,0.9351091528139395,0.659375,65,98.625,620.5234375,138.625,659.53125,1,6,,,,,,,,,,,,,,,test,test
