responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
56,raw_position_sample,2,2,int,25,6,14,15,-1,999,296,101,455147.59999999776,test,test,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
107,raw_position_sample,2,2,int,25,6,14,15,-1,999,291,94,455198,test,test,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
156,raw_position_sample,2,2,int,25,6,14,15,-1,999,290,93,455247.5,test,test,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
207,raw_position_sample,2,2,int,25,6,14,15,-1,999,290,93,455298,test,test,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
256,raw_position_sample,2,2,int,25,6,14,15,-1,999,293,93,455347,test,test,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
306,raw_position_sample,2,2,int,25,6,14,15,-1,999,344,124,455397.5,test,test,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
357,raw_position_sample,2,2,int,25,6,14,15,14, Company ,424,146,455447.8999999985,test,test,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,467.4140625,2,1,,,,,,,,,,,,,,,test,test
407,raw_position_sample,2,2,int,25,6,14,15,14, Company ,459,142,455498.09999999776,test,test,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,385.375,168.875,467.4140625,2,1,,,,,,,,,,,,,,,test,test
433,hover_association,2,2,int,25,6,14,15,14, Company ,405,145,,test,test,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,99.30000000074506,99.30000000074506,0.9461956004190077,0.009375,118,138.625,385.375,178.625,467.4140625,2,1,,,,,,,,,,,,,,,test,test
456,raw_position_sample,2,2,int,25,6,14,15,2, a ,465,137,455547.3999999985,test,test,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,458.4296875,128.875,473.4453125,1,2,,,,,,,,,,,,,,,test,test
