responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
27,raw_position_sample,2,2,int,25,5,13,14,-1,999,329,101,442402.3999999985,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
72,raw_position_sample,2,2,int,25,5,13,14,-1,999,312,87,442447,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
122,raw_position_sample,2,2,int,25,5,13,14,-1,999,308,81,442497.19999999925,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
172,raw_position_sample,2,2,int,25,5,13,14,-1,999,308,81,442547.69999999925,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
222,raw_position_sample,2,2,int,25,5,13,14,-1,999,308,81,442596.8999999985,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
272,raw_position_sample,2,2,int,25,5,13,14,-1,999,333,95,442647.30000000075,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
316,hover_association,2,2,int,25,5,13,14,1, It’s ,407,136,,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999999254942,16.699999999254942,0.7978815766626152,0.934375,136,98.625,383.0677083333333,138.625,413.0625,1,1,,,,,,,,,,,,,,,test,test
324,raw_position_sample,2,2,int,25,5,13,14,15," UK, ",436,151,442699.19999999925,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,434.4140625,168.875,469.421875,2,3,,,,,,,,,,,,,,,test,test
333,hover_association,2,2,int,25,5,13,14,15," UK, ",436,151,,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.599999997764826,16.599999997764826,0.04530238785985271,0.309375,136,138.625,434.4140625,178.625,469.421875,2,3,,,,,,,,,,,,,,,test,test
349,hover_association,2,2,int,25,5,13,14,16, but ,474,169,,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.600000001490116,16.600000001490116,0.15248503773093938,0.759375,136,138.625,469.421875,178.625,499.4453125,2,4,,,,,,,,,,,,,,,test,test
372,raw_position_sample,2,2,int,25,5,13,14,33, dramatic ,522,188,442747.3999999985,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,449.4296875,208.875,523.453125,3,4,,,,,,,,,,,,,,,test,test
383,hover_association,2,2,int,25,5,13,14,33, dramatic ,498,180,,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.399999998509884,33.399999998509884,0.9803693931398417,0.234375,136,178.625,449.4296875,218.625,523.453125,3,4,,,,,,,,,,,,,,,test,test
422,raw_position_sample,2,2,int,25,5,13,14,34, reduction ,547,193,442797.5,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,523.453125,208.875,602.5078125,3,5,,,,,,,,,,,,,,,test,test
473,raw_position_sample,2,2,int,25,5,13,14,34, reduction ,547,189,442848.19999999925,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.375,523.453125,208.875,602.5078125,3,5,,,,,,,,,,,,,,,test,test
500,hover_association,2,2,int,25,5,13,14,34, reduction ,533,190,,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,117,117,0.19665974898705404,0.059375,136,178.625,523.453125,218.625,602.5078125,3,5,,,,,,,,,,,,,,,test,test
523,raw_position_sample,2,2,int,25,5,13,14,17, just ,513,153,442898.09999999776,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,499.4453125,168.875,532.4609375,2,5,,,,,,,,,,,,,,,test,test
550,hover_association,2,2,int,25,5,13,14,17, just ,527,168,,test,test,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50.100000001490116,50.100000001490116,0.04708944628490298,0.059375,136,138.625,499.4453125,178.625,532.4609375,2,5,,,,,,,,,,,,,,,test,test
