responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
278,raw_position_sample,2,1,ele,18,3,29,30,-1,999,317,83,617750.0999999978,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
328,raw_position_sample,2,1,ele,18,3,29,30,1, Conservation ,404,113,617799.5999999978,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,496.4375,1,1,,,,,,,,,,,,,,,test,test
368,hover_association,2,1,ele,18,3,29,30,1, Conservation ,404,113,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50.69999999925494,50.69999999925494,0.9266489433954941,0.634375,104,98.625,381.40848214285717,138.625,496.4375,1,1,,,,,,,,,,,,,,,test,test
377,raw_position_sample,2,1,ele,18,3,29,30,2, experts ,508,124,617848.5999999978,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,496.4375,128.875,560.46875,1,2,,,,,,,,,,,,,,,test,test
400,hover_association,2,1,ele,18,3,29,30,2, experts ,508,124,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.099999997764826,33.099999997764826,0.5866276232308443,0.609375,104,98.625,496.4375,138.625,560.46875,1,2,,,,,,,,,,,,,,,test,test
426,raw_position_sample,2,1,ele,18,3,29,30,3, believe ,574,118,617897.8000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,560.46875,128.875,622.515625,1,3,,,,,,,,,,,,,,,test,test
451,hover_association,2,1,ele,18,3,29,30,3, believe ,564,119,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50.5,50.5,0.7982875849911861,0.359375,104,98.625,560.46875,138.625,622.515625,1,3,,,,,,,,,,,,,,,test,test
466,hover_association,2,1,ele,18,3,29,30,4, that ,639,111,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,15.5,15.5,0.4705619982158787,0.309375,104,98.625,622.515625,138.625,657.546875,1,4,,,,,,,,,,,,,,,test,test
476,raw_position_sample,2,1,ele,18,3,29,30,5, tiger ,670,110,617948.3000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,657.546875,128.875,697.5703125,1,5,,,,,,,,,,,,,,,test,test
484,hover_association,2,1,ele,18,3,29,30,5, tiger ,670,110,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17.700000002980232,17.700000002980232,0.31114581300019517,0.284375,104,98.625,657.546875,138.625,697.5703125,1,5,,,,,,,,,,,,,,,test,test
517,hover_association,2,1,ele,18,3,29,30,6, numbers ,704,110,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.599999997764826,33.599999997764826,0.5521082769390943,0.234375,104,98.625,697.5703125,138.625,772.609375,1,6,,,,,,,,,,,,,,,test,test
526,raw_position_sample,2,1,ele,18,3,29,30,7, have ,774,106,617997.6999999993,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,772.609375,128.875,816.6484375,1,7,,,,,,,,,,,,,,,test,test
550,hover_association,2,1,ele,18,3,29,30,7, have ,774,106,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,32.5,32.5,0.8717402873869079,0.134375,104,98.625,772.609375,138.625,816.6484375,1,7,,,,,,,,,,,,,,,test,test
566,hover_association,2,1,ele,18,3,29,30,8, increased ,850,100,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.300000000745058,16.300000000745058,0.4015614711692221,0.034375,104,98.625,816.6484375,138.625,899.703125,1,8,,,,,,,,,,,,,,,test,test
576,raw_position_sample,2,1,ele,18,3,29,30,-1,999,887,97,618047.5999999978,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
626,raw_position_sample,2,1,ele,18,3,29,30,-1,999,974,92,618097.8000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
676,raw_position_sample,2,1,ele,18,3,29,30,-1,999,994,92,618147.8000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
726,raw_position_sample,2,1,ele,18,3,29,30,-1,999,994,92,618198.3999999985,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
776,raw_position_sample,2,1,ele,18,3,29,30,-1,999,994,92,618247.6999999993,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
826,raw_position_sample,2,1,ele,18,3,29,30,-1,999,994,92,618298,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
876,raw_position_sample,2,1,ele,18,3,29,30,-1,999,994,92,618348,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
926,raw_position_sample,2,1,ele,18,3,29,30,-1,999,994,92,618398,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
977,raw_position_sample,2,1,ele,18,3,29,30,10, the ,1000,104,618449.1999999993,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,972.7578125,128.875,1002.78125,1,10,,,,,,,,,,,,,,,test,test
984,hover_association,2,1,ele,18,3,29,30,10, the ,1000,104,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,15.299999997019768,15.299999997019768,0.9073640385115795,0.134375,104,98.625,972.7578125,138.625,1002.78125,1,10,,,,,,,,,,,,,,,test,test
1025,raw_position_sample,2,1,ele,18,3,29,30,11, police ,1017,130,618497.1999999993,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,1002.78125,128.875,1049.8125,1,11,,,,,,,,,,,,,,,test,test
1050,hover_association,2,1,ele,18,3,29,30,11, police ,1006,112,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,65.90000000223517,65.90000000223517,0.387375415282392,0.959375,104,98.625,1002.78125,138.625,1049.8125,1,11,,,,,,,,,,,,,,,test,test
1076,raw_position_sample,2,1,ele,18,3,29,30,23, management ,1026,146,618548.3000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,936.75,168.875,1041.8203125,2,12,,,,,,,,,,,,,,,test,test
1125,raw_position_sample,2,1,ele,18,3,29,30,23, management ,1027,148,618597.1999999993,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,936.75,168.875,1041.8203125,2,12,,,,,,,,,,,,,,,test,test
1176,raw_position_sample,2,1,ele,18,3,29,30,23, management ,1025,149,618648.3000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,936.75,168.875,1041.8203125,2,12,,,,,,,,,,,,,,,test,test
1229,raw_position_sample,2,1,ele,18,3,29,30,23, management ,984,141,618701.3999999985,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,936.75,168.875,1041.8203125,2,12,,,,,,,,,,,,,,,test,test
1250,hover_association,2,1,ele,18,3,29,30,23, management ,1025,142,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,200.80000000074506,200.80000000074506,0.34500706372220985,0.009375,104,138.625,936.75,178.625,1041.8203125,2,12,,,,,,,,,,,,,,,test,test
1276,raw_position_sample,2,1,ele,18,3,29,30,9, because ,908,132,618747.8000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,899.703125,128.875,972.7578125,1,9,,,,,,,,,,,,,,,test,test
1284,hover_association,2,1,ele,18,3,29,30,9, because ,936,134,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.899999998509884,33.899999998509884,0.11357074109720885,0.834375,104,98.625,899.703125,138.625,972.7578125,1,9,,,,,,,,,,,,,,,test,test
1319,hover_association,2,1,ele,18,3,29,30,8, increased ,877,131,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.5,33.5,0.13667575957106576,0.809375,104,98.625,816.6484375,138.625,899.703125,1,8,,,,,,,,,,,,,,,test,test
1327,raw_position_sample,2,1,ele,18,3,29,30,7, have ,783,133,618798.8999999985,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,772.609375,128.875,816.6484375,1,7,,,,,,,,,,,,,,,test,test
1334,hover_association,2,1,ele,18,3,29,30,7, have ,783,133,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,15.899999998509884,15.899999998509884,0.235941103423807,0.859375,104,98.625,772.609375,138.625,816.6484375,1,7,,,,,,,,,,,,,,,test,test
1352,hover_association,2,1,ele,18,3,29,30,18, because ,746,139,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.4844401668270773,0.009375,104,138.625,710.609375,178.625,783.6640625,2,7,,,,,,,,,,,,,,,test,test
1367,hover_association,2,1,ele,18,3,29,30,17, and ,695,149,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.100000001490116,16.100000001490116,0.5545150501672241,0.259375,104,138.625,675.5703125,178.625,710.609375,2,6,,,,,,,,,,,,,,,test,test
1376,raw_position_sample,2,1,ele,18,3,29,30,16," better, ",650,155,618848.0999999978,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,620.5234375,168.875,675.5703125,2,5,,,,,,,,,,,,,,,test,test
1385,hover_association,2,1,ele,18,3,29,30,16," better, ",650,155,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17.699999999254942,17.699999999254942,0.5354811240420096,0.409375,104,138.625,620.5234375,178.625,675.5703125,2,5,,,,,,,,,,,,,,,test,test
1417,hover_association,2,1,ele,18,3,29,30,15, parks ,613,159,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,32.69999999925494,32.69999999925494,0.2141832669322709,0.584375,104,138.625,571.5,178.625,620.5234375,2,4,,,,,,,,,,,,,,,test,test
1426,raw_position_sample,2,1,ele,18,3,29,30,14, national ,561,162,618898.3000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,503.4453125,168.875,571.5,2,3,,,,,,,,,,,,,,,test,test
1476,raw_position_sample,2,1,ele,18,3,29,30,14, national ,509,164,618948,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,503.4453125,168.875,571.5,2,3,,,,,,,,,,,,,,,test,test
1484,hover_association,2,1,ele,18,3,29,30,14, national ,561,162,,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.40000000223517,66.40000000223517,0.08162093904258982,0.634375,104,138.625,503.4453125,178.625,571.5,2,3,,,,,,,,,,,,,,,test,test
1526,raw_position_sample,2,1,ele,18,3,29,30,13, controlling ,487,166,618998,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,416.3984375,168.875,503.4453125,2,2,,,,,,,,,,,,,,,test,test
1576,raw_position_sample,2,1,ele,18,3,29,30,13, controlling ,467,167,619047.8000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,416.3984375,168.875,503.4453125,2,2,,,,,,,,,,,,,,,test,test
1626,raw_position_sample,2,1,ele,18,3,29,30,13, controlling ,451,167,619097.6999999993,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,416.3984375,168.875,503.4453125,2,2,,,,,,,,,,,,,,,test,test
1676,raw_position_sample,2,1,ele,18,3,29,30,13, controlling ,445,167,619148.3000000007,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,416.3984375,168.875,503.4453125,2,2,,,,,,,,,,,,,,,test,test
1726,raw_position_sample,2,1,ele,18,3,29,30,13, controlling ,443,167,619198,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,416.3984375,168.875,503.4453125,2,2,,,,,,,,,,,,,,,test,test
1777,raw_position_sample,2,1,ele,18,3,29,30,13, controlling ,442,170,619248.8999999985,test,test,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,416.3984375,168.875,503.4453125,2,2,,,,,,,,,,,,,,,test,test
