responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
55,raw_position_sample,2,2,int,11,2,6,7,-1,999,337,84,371197.19999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
105,raw_position_sample,2,2,int,11,2,6,7,-1,999,334,83,371247.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
155,raw_position_sample,2,2,int,11,2,6,7,-1,999,334,83,371297.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
204,raw_position_sample,2,2,int,11,2,6,7,-1,999,334,83,371346.59999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
255,raw_position_sample,2,2,int,11,2,6,7,-1,999,334,83,371397.80000000075,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
306,raw_position_sample,2,2,int,11,2,6,7,-1,999,334,83,371448.09999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
355,raw_position_sample,2,2,int,11,2,6,7,-1,999,334,83,371497.80000000075,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
405,raw_position_sample,2,2,int,11,2,6,7,-1,999,357,90,371547.09999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
455,raw_position_sample,2,2,int,11,2,6,7,1, One ,391,101,371597.59999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,424.3984375,1,1,,,,,,,,,,,,,,,test,test
506,raw_position_sample,2,2,int,11,2,6,7,1, One ,419,111,371647.8999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,424.3984375,1,1,,,,,,,,,,,,,,,test,test
533,hover_association,2,2,int,11,2,6,7,1, One ,391,101,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,82.90000000223517,82.90000000223517,0.9907179907179907,0.334375,129,98.625,381.47265625,138.625,424.3984375,1,1,,,,,,,,,,,,,,,test,test
556,raw_position_sample,2,2,int,11,2,6,7,2, theory ,428,114,371698,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,424.3984375,128.875,479.4296875,1,2,,,,,,,,,,,,,,,test,test
606,raw_position_sample,2,2,int,11,2,6,7,2, theory ,432,115,371748.09999999776,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,424.3984375,128.875,479.4296875,1,2,,,,,,,,,,,,,,,test,test
655,raw_position_sample,2,2,int,11,2,6,7,2, theory ,438,116,371797.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,424.3984375,128.875,479.4296875,1,2,,,,,,,,,,,,,,,test,test
706,raw_position_sample,2,2,int,11,2,6,7,2, theory ,457,118,371848.19999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,424.3984375,128.875,479.4296875,1,2,,,,,,,,,,,,,,,test,test
734,hover_association,2,2,int,11,2,6,7,2, theory ,427,113,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,200.39999999850988,200.39999999850988,0.8104770017035775,0.509375,129,98.625,424.3984375,138.625,479.4296875,1,2,,,,,,,,,,,,,,,test,test
751,hover_association,2,2,int,11,2,6,7,3, is ,483,121,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.5,16.5,0.19835069444444445,0.559375,129,98.625,479.4296875,138.625,497.4296875,1,3,,,,,,,,,,,,,,,test,test
755,raw_position_sample,2,2,int,11,2,6,7,4, that ,506,125,371897.3999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,497.4296875,128.875,532.4609375,1,4,,,,,,,,,,,,,,,test,test
784,hover_association,2,2,int,11,2,6,7,4, that ,506,125,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.80000000074506,33.80000000074506,0.72992863514719,0.709375,129,98.625,497.4296875,138.625,532.4609375,1,4,,,,,,,,,,,,,,,test,test
805,raw_position_sample,2,2,int,11,2,6,7,5, Inky ,565,132,371947,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,532.4609375,128.875,570.4765625,1,5,,,,,,,,,,,,,,,test,test
816,hover_association,2,2,int,11,2,6,7,5, Inky ,546,130,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,32.69999999925494,32.69999999925494,0.8559391697492807,0.834375,129,98.625,532.4609375,138.625,570.4765625,1,5,,,,,,,,,,,,,,,test,test
850,hover_association,2,2,int,11,2,6,7,6, slid ,581,134,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.600000001490116,33.600000001490116,0.9533918984870668,0.934375,129,98.625,570.4765625,138.625,602.4921875,1,6,,,,,,,,,,,,,,,test,test
855,raw_position_sample,2,2,int,11,2,6,7,7, across ,619,137,371997.69999999925,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,602.4921875,128.875,660.515625,1,7,,,,,,,,,,,,,,,test,test
867,hover_association,2,2,int,11,2,6,7,7, across ,619,137,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999999254942,16.699999999254942,0.28450249091153895,0.959375,129,98.625,602.4921875,138.625,660.515625,1,7,,,,,,,,,,,,,,,test,test
905,raw_position_sample,2,2,int,11,2,6,7,24, drainpipe ,671,140,372047.30000000075,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,594.5234375,168.875,673.5859375,2,7,,,,,,,,,,,,,,,test,test
918,hover_association,2,2,int,11,2,6,7,24, drainpipe ,637,139,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.9672924901185771,0.034375,129,138.625,594.5234375,178.625,673.5859375,2,7,,,,,,,,,,,,,,,test,test
951,hover_association,2,2,int,11,2,6,7,25, that ,687,140,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,34.100000001490116,34.100000001490116,0.8681980374665478,0.059375,129,138.625,673.5859375,178.625,708.6171875,2,8,,,,,,,,,,,,,,,test,test
955,raw_position_sample,2,2,int,11,2,6,7,26, led ,720,141,372097.3999999985,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,708.6171875,168.875,737.640625,2,9,,,,,,,,,,,,,,,test,test
983,hover_association,2,2,int,11,2,6,7,26, led ,720,141,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,32.5,32.5,0.9434724091520862,0.059375,129,138.625,708.6171875,178.625,737.640625,2,9,,,,,,,,,,,,,,,test,test
1005,raw_position_sample,2,2,int,11,2,6,7,27, directly ,766,141,372147.30000000075,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.375,737.640625,168.875,799.65625,2,10,,,,,,,,,,,,,,,test,test
1050,hover_association,2,2,int,11,2,6,7,27, directly ,752,141,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.69999999925494,66.69999999925494,0.8765432098765432,0.034375,129,138.625,737.640625,178.625,799.65625,2,10,,,,,,,,,,,,,,,test,test
1056,raw_position_sample,2,2,int,11,2,6,7,10, floor ,802,138,372198.5,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,770.5859375,128.875,810.609375,1,10,,,,,,,,,,,,,,,test,test
1067,hover_association,2,2,int,11,2,6,7,10, floor ,802,138,,test,test,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.5,16.5,0.7848916650400156,0.984375,129,98.625,770.5859375,138.625,810.609375,1,10,,,,,,,,,,,,,,,test,test
