responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
424,raw_position_sample,2,1,ele,8,5,19,20,-1,999,444,94,501897.5,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
476,raw_position_sample,2,1,ele,8,5,19,20,2, Japanese ,451,99,501949.5,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,421.3984375,128.875,504.46875,1,2,,,,,,,,,,,,,,,test,test
525,raw_position_sample,2,1,ele,8,5,19,20,2, Japanese ,441,104,501998.5,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,421.3984375,128.875,504.46875,1,2,,,,,,,,,,,,,,,test,test
566,hover_association,2,1,ele,8,5,19,20,2, Japanese ,451,99,,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,99.19999999925494,99.19999999925494,0.019279601241418226,0.334375,93,98.625,421.3984375,138.625,504.46875,1,2,,,,,,,,,,,,,,,test,test
574,raw_position_sample,2,1,ele,8,5,19,20,1, The ,416,115,502047.59999999776,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
625,raw_position_sample,2,1,ele,8,5,19,20,1, The ,401,122,502098.19999999925,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
674,raw_position_sample,2,1,ele,8,5,19,20,1, The ,399,123,502147.3999999985,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
724,raw_position_sample,2,1,ele,8,5,19,20,1, The ,399,123,502197.80000000075,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
774,raw_position_sample,2,1,ele,8,5,19,20,1, The ,404,122,502247.59999999776,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,,,,,,,,,,,,,test,test
817,hover_association,2,1,ele,8,5,19,20,1, The ,416,115,,test,test,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,250.90000000223517,250.90000000223517,0.9142367066895368,0.534375,93,98.625,381.77265625,138.625,421.3984375,1,1,,,,,,,,,,,,,,,test,test
