participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,word_index,WordIndex,word,response,response_correct,line_number,position_in_line,click_count,skipped,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,go_past_time_ms,Wilcox go past,IA_REGRESSION_IN,IA_REGRESSION_OUT,text_total_viewing_time_ms,first_click_x,first_click_duration_ms,total_duration_ms,next_click_regression,first_click_y,x_distance_from_previous_click_px,x_distance_from_previous_click_chars,first_click_x_from_word_left_chars,first_click_x_from_word_center_chars,first_click_x_from_line_start_px,first_click_x_from_line_start_chars,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
KC2B8CK3,6a2637b84792a5ba9c56064a,2,int,,,900,1,1,1, The ,No,1,1,1,2,0,750,1365.5000002384186,749.8000001907349,750,752,1,0,39962,338,749.8000001907349,1365.5000002384186,0,62,,,0.0919,-2.4081,0.73,0.0919,Computer Trackpad,Right,2026-07-02,2026-07-02,2026-07-02T16:27:23.571Z,10:27:23,2026-07-02 10:27:23,2026-07-02,2026-07-02T17:04:00.525Z,11:04:00,2026-07-02 11:04:00,2196954,2196954,spotlight-prolific
KC2B8CK3,6a2637b84792a5ba9c56064a,2,int,,,900,1,2,2, coastal ,No,1,1,2,1,0,334,333.59999990463257,333.59999990463257,334,348,0,0,39962,378,333.59999990463257,333.59999990463257,0,73,40.00,5.8021,0.1587,-4.3413,40.73,5.9077,Computer Trackpad,Right,2026-07-02,2026-07-02,2026-07-02T16:27:23.571Z,10:27:23,2026-07-02 10:27:23,2026-07-02,2026-07-02T17:04:00.525Z,11:04:00,2026-07-02 11:04:00,2196954,2196954,spotlight-prolific
KC2B8CK3,6a2637b84792a5ba9c56064a,2,int,,,900,1,3,3, tram ,No,1,1,3,1,0,285,285.09999990463257,285.09999990463257,285,302,0,0,39962,441,285.09999990463257,285.09999990463257,0,78,63.00,9.2160,0.2994,-2.7006,103.73,15.1739,Computer Trackpad,Right,2026-07-02,2026-07-02,2026-07-02T16:27:23.571Z,10:27:23,2026-07-02 10:27:23,2026-07-02,2026-07-02T17:04:00.525Z,11:04:00,2026-07-02 11:04:00,2196954,2196954,spotlight-prolific
KC2B8CK3,6a2637b84792a5ba9c56064a,2,int,,,900,1,4,4, arrived ,No,1,1,4,2,0,298,663.4000000953674,297.90000009536743,298,300,0,0,39962,480,297.90000009536743,663.4000000953674,0,76,39.00,5.8470,0.0047,-4.4953,142.73,21.3981,Computer Trackpad,Right,2026-07-02,2026-07-02,2026-07-02T16:27:23.571Z,10:27:23,2026-07-02 10:27:23,2026-07-02,2026-07-02T17:04:00.525Z,11:04:00,2026-07-02 11:04:00,2196954,2196954,spotlight-prolific
KC2B8CK3,6a2637b84792a5ba9c56064a,2,int,,,900,1,5,5, at ,No,1,1,5,2,0,187,590.5,187.09999990463257,187,,0,0,39962,542,187.09999990463257,590.5,0,79,62.00,12.3903,0.3997,-1.6003,204.73,40.9137,Computer Trackpad,Right,2026-07-02,2026-07-02,2026-07-02T16:27:23.571Z,10:27:23,2026-07-02 10:27:23,2026-07-02,2026-07-02T17:04:00.525Z,11:04:00,2026-07-02 11:04:00,2196954,2196954,spotlight-prolific
KC2B8CK3,6a2637b84792a5ba9c56064a,2,int,,,900,1,6,6, the ,No,1,1,6,1,0,647,646.6000001430511,646.6000001430511,647,664,0,0,39962,561,646.6000001430511,646.6000001430511,0,81,19.00,3.1634,0.1639,-2.3361,223.73,37.2492,Computer Trackpad,Right,2026-07-02,2026-07-02,2026-07-02T16:27:23.571Z,10:27:23,2026-07-02 10:27:23,2026-07-02,2026-07-02T17:04:00.525Z,11:04:00,2026-07-02 11:04:00,2196954,2196954,spotlight-prolific
KC2B8CK3,6a2637b84792a5ba9c56064a,2,int,,,900,1,7,7, station ,No,1,1,7,2,0,400,666.5,399.5,400,397,0,0,39962,592,399.5,666.5,0,75,31.00,4.8065,0.3028,-4.1972,254.73,39.4949,Computer Trackpad,Right,2026-07-02,2026-07-02,2026-07-02T16:27:23.571Z,10:27:23,2026-07-02 10:27:23,2026-07-02,2026-07-02T17:04:00.525Z,11:04:00,2026-07-02 11:04:00,2196954,2196954,spotlight-prolific
KC2B8CK3,6a2637b84792a5ba9c56064a,2,int,,,900,1,8,8, two ,No,1,1,8,2,0,167,350,166.79999995231628,167,200,0,0,39962,650,166.79999995231628,350,0,75,58.00,8.7837,0.2887,-2.2113,312.73,47.3606,Computer Trackpad,Right,2026-07-02,2026-07-02,2026-07-02T16:27:23.571Z,10:27:23,2026-07-02 10:27:23,2026-07-02,2026-07-02T17:04:00.525Z,11:04:00,2026-07-02 11:04:00,2196954,2196954,spotlight-prolific
KC2B8CK3,6a2637b84792a5ba9c56064a,2,int,,,900,1,9,9, minutes ,No,1,1,9,2,0,583,816.7000000476837,583.2999999523163,583,545,0,0,39962,683,583.2999999523163,816.7000000476837,0,80,33.00,4.3656,0.2501,-4.2499,345.73,45.7371,Computer Trackpad,Right,2026-07-02,2026-07-02,2026-07-02T16:27:23.571Z,10:27:23,2026-07-02 10:27:23,2026-07-02,2026-07-02T17:04:00.525Z,11:04:00,2026-07-02 11:04:00,2196954,2196954,spotlight-prolific
KC2B8CK3,6a2637b84792a5ba9c56064a,2,int,,,900,1,10,10, early. ,No,1,1,10,2,0,733,1251.2000000476837,733.1000001430511,733,756,0,0,39962,751,733.1000001430511,1251.2000000476837,0,74,68.00,11.4076,0.3119,-3.6881,413.73,69.4066,Computer Trackpad,Right,2026-07-02,2026-07-02,2026-07-02T16:27:23.571Z,10:27:23,2026-07-02 10:27:23,2026-07-02,2026-07-02T17:04:00.525Z,11:04:00,2026-07-02 11:04:00,2196954,2196954,spotlight-prolific
