responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
41550,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,6,so,so,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
41550,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,7,once,once,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
41550,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,8,edge,edge,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
41550,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,9,mean,mean,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
41551,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,10,with,with,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
41551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
62355,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,11,giving,giving,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
62355,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,12,eating,to eating,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
62355,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,13,No matter how,No matter how,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
62355,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,14,since,that,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
62355,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,15,ordered,ordered,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
62355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
86724,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,16,about,about,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
86724,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,17,almost,almost,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
86724,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,18,untie,unfasten,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
86724,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,19,opportunity,opportunity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
86724,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,20,little,little,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
86724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
46757,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,21,to explain,explained,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
46757,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,22,sides,sides,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
46757,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,23,highly,highly,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
46757,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,24,retrace,retrace,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
46757,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,25,region,vicinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
46764,,,,,spotlight_PROLIFIC,cambridge_general_english_summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,25,B2,elementary|intermediate,intermediate|elementary,cambridge_15_21_random_elementary_intermediate,4,19,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
46779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
2927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,282,114,566234,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,274,92,566287,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,273,89,566332.3000000119,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,273,88,566388.3000000119,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,273,87,566439.3000000119,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,273,87,566487,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,273,87,566535.6000000238,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,273,87,566583.3999999762,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,273,87,566632,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,273,87,566680.3000000119,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,273,87,566727.8999999762,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,273,87,566792.1000000238,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,273,87,566840.5,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,273,87,566888.3000000119,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,273,87,566936.3999999762,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,275,87,566977.3000000119,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,308,80,567027.8000000119,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,327,78,567077.8999999762,,,,,,,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,345,77,567128.6000000238,66.203125,340.875,86.203125,376.90625,1,1,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,348,77,567177.6999999881,66.203125,340.875,86.203125,376.90625,1,1,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,349,77,567240,66.203125,340.875,86.203125,376.90625,1,1,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,350,77,567290.6999999881,66.203125,340.875,86.203125,376.90625,1,1,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,351,77,567331.3000000119,66.203125,340.875,86.203125,376.90625,1,1,,,,,,,,,,,,,,2026-08-08T22:36:46.038Z,,2026-08-08,2026-08-08,19:36:46,2026-08-08 19:36:46,2026-08-08T23:06:55.642Z,1809604,,,,,,2026-08-08,20:06:55,2026-08-08 20:06:55,1809604
