responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
31,raw_position_sample,2,2,int,8,6,6,7,-1,999,342,104,1101988,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
80,raw_position_sample,2,2,int,8,6,6,7,-1,999,341,104,1102037.3999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
130,raw_position_sample,2,2,int,8,6,6,7,-1,999,341,104,1102086.8999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
179,raw_position_sample,2,2,int,8,6,6,7,-1,999,340,104,1102135.6000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
229,raw_position_sample,2,2,int,8,6,6,7,-1,999,340,105,1102186.2999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
280,raw_position_sample,2,2,int,8,6,6,7,-1,999,340,106,1102236.6999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
330,raw_position_sample,2,2,int,8,6,6,7,-1,999,340,106,1102287.3999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
378,raw_position_sample,2,2,int,8,6,6,7,-1,999,340,106,1102335.5,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
430,raw_position_sample,2,2,int,8,6,6,7,-1,999,340,107,1102387,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
480,raw_position_sample,2,2,int,8,6,6,7,-1,999,341,109,1102436.7999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
529,raw_position_sample,2,2,int,8,6,6,7,-1,999,341,110,1102486.1999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
579,raw_position_sample,2,2,int,8,6,6,7,-1,999,342,113,1102536.2999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
630,raw_position_sample,2,2,int,8,6,6,7,-1,999,344,119,1102586.5,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
680,raw_position_sample,2,2,int,8,6,6,7,-1,999,348,130,1102636.6999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
730,raw_position_sample,2,2,int,8,6,6,7,-1,999,357,142,1102686.6999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
780,raw_position_sample,2,2,int,8,6,6,7,-1,999,369,152,1102736.7999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
830,raw_position_sample,2,2,int,8,6,6,7,-1,999,369,152,1102787.1999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
880,raw_position_sample,2,2,int,8,6,6,7,-1,999,369,152,1102836.7999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
930,raw_position_sample,2,2,int,8,6,6,7,-1,999,369,152,1102887.1000000238,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
979,raw_position_sample,2,2,int,8,6,6,7,-1,999,369,152,1102936.5,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
1030,raw_position_sample,2,2,int,8,6,6,7,-1,999,369,152,1102987.2999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
1079,raw_position_sample,2,2,int,8,6,6,7,-1,999,369,152,1103036.2999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
1129,raw_position_sample,2,2,int,8,6,6,7,-1,999,369,152,1103086.3999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
1179,raw_position_sample,2,2,int,8,6,6,7,-1,999,369,152,1103135.6999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
1229,raw_position_sample,2,2,int,8,6,6,7,-1,999,369,152,1103186.3999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
1278,raw_position_sample,2,2,int,8,6,6,7,-1,999,369,152,1103235.5,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
