responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
182,raw_position_sample,2,2,int,8,5,5,6,-1,999,311,98,1044037.6999999285,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
233,raw_position_sample,2,2,int,8,5,5,6,-1,999,325,100,1044088.7999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
283,raw_position_sample,2,2,int,8,5,5,6,-1,999,336,104,1044138.3999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
333,raw_position_sample,2,2,int,8,5,5,6,-1,999,365,119,1044188.8999999762,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
382,hover_association,2,2,int,8,5,5,6,1, The ,391,136,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.375,381.771875,138.375,421.40625,1,1,hover,15.5,15.5,0.23283134904990888,0.940625,99,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
384,raw_position_sample,2,2,int,8,5,5,6,12, and ,405,146,1044240,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.875,385.375,168.875,420.421875,2,1,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
414,hover_association,2,2,int,8,5,5,6,12, and ,405,146,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.375,385.375,178.375,420.421875,2,1,hover,32.89999997615814,32.89999997615814,0.9023629068212216,0.440625,99,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
435,raw_position_sample,2,2,int,8,5,5,6,13," nishinarium, ",430,172,1044290.2999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.875,420.421875,168.875,522.46875,2,2,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
465,hover_association,2,2,int,8,5,5,6,13," nishinarium, ",424,163,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.375,420.421875,178.375,522.46875,2,2,hover,50.39999997615814,50.39999997615814,0.14285714285714285,0.990625,99,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
485,raw_position_sample,2,2,int,8,5,5,6,23, element ,437,181,1044340.2999999523,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.875,385.375,208.875,454.421875,3,1,,,,,,,,,,,,,,,,,,,,,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711
