responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
342,raw_position_sample,2,3,adv,4,2,2,3,-1,999,328,94,576094,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,advanced,2,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,spotlight_PROLIFIC,,33,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,22,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-03T05:03:10.497Z,GJ8PQB5T,2026-08-03,2026-08-03,01:03:10,2026-08-03 01:03:10,,,,,,,,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,,,,
393,raw_position_sample,2,3,adv,4,2,2,3,-1,999,349,107,576145,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,advanced,2,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,spotlight_PROLIFIC,,33,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,22,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-03T05:03:10.497Z,GJ8PQB5T,2026-08-03,2026-08-03,01:03:10,2026-08-03 01:03:10,,,,,,,,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,,,,
444,raw_position_sample,2,3,adv,4,2,2,3,-1,999,367,113,576196,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,advanced,2,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,spotlight_PROLIFIC,,33,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,22,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-03T05:03:10.497Z,GJ8PQB5T,2026-08-03,2026-08-03,01:03:10,2026-08-03 01:03:10,,,,,,,,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,,,,
495,raw_position_sample,2,3,adv,4,2,2,3,-1,999,379,116,576247,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,advanced,2,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,spotlight_PROLIFIC,,33,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,22,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-03T05:03:10.497Z,GJ8PQB5T,2026-08-03,2026-08-03,01:03:10,2026-08-03 01:03:10,,,,,,,,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,,,,
546,raw_position_sample,2,3,adv,4,2,2,3,-1,999,384,117,576298,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,advanced,2,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,spotlight_PROLIFIC,,33,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,22,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-03T05:03:10.497Z,GJ8PQB5T,2026-08-03,2026-08-03,01:03:10,2026-08-03 01:03:10,,,,,,,,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,,,,
597,raw_position_sample,2,3,adv,4,2,2,3,-1,999,387,118,576349,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,advanced,2,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,spotlight_PROLIFIC,,33,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,22,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-03T05:03:10.497Z,GJ8PQB5T,2026-08-03,2026-08-03,01:03:10,2026-08-03 01:03:10,,,,,,,,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,,,,
648,raw_position_sample,2,3,adv,4,2,2,3,-1,999,388,118,576400,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,advanced,2,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,spotlight_PROLIFIC,,33,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,22,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-03T05:03:10.497Z,GJ8PQB5T,2026-08-03,2026-08-03,01:03:10,2026-08-03 01:03:10,,,,,,,,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,,,,
699,raw_position_sample,2,3,adv,4,2,2,3,-1,999,389,118,576451,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,advanced,2,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,spotlight_PROLIFIC,,33,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,22,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-03T05:03:10.497Z,GJ8PQB5T,2026-08-03,2026-08-03,01:03:10,2026-08-03 01:03:10,,,,,,,,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,,,,
750,raw_position_sample,2,3,adv,4,2,2,3,-1,999,389,118,576502.0000000001,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,advanced,2,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,spotlight_PROLIFIC,,33,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,22,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-03T05:03:10.497Z,GJ8PQB5T,2026-08-03,2026-08-03,01:03:10,2026-08-03 01:03:10,,,,,,,,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,,,,
801,raw_position_sample,2,3,adv,4,2,2,3,-1,999,389,118,576553,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,advanced,2,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,spotlight_PROLIFIC,,33,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,22,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,18,random,,,,,,,,,,,,,,,,,,,2026-08-03T05:03:10.497Z,GJ8PQB5T,2026-08-03,2026-08-03,01:03:10,2026-08-03 01:03:10,,,,,,,,69980e2841c7564cec9fe4d3,69980e2841c7564cec9fe4d3,,,,
