responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
34,raw_position_sample,2,2,int,14,4,9,10,-1,999,560,104,705850.5,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,intermediate,4,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,spotlight_PROLIFIC,,28,united states,english,N/A,,english:100,100,english:100,100,english:100,100,12,0,High school,10,10,10,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-02T22:58:01.030Z,9VBWLJ53,2026-08-02,2026-08-02,18:58:01,2026-08-02 18:58:01,,,,,,,,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,,,,
83,raw_position_sample,2,2,int,14,4,9,10,-1,999,560,104,705899.7000000477,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,intermediate,4,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,spotlight_PROLIFIC,,28,united states,english,N/A,,english:100,100,english:100,100,english:100,100,12,0,High school,10,10,10,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-02T22:58:01.030Z,9VBWLJ53,2026-08-02,2026-08-02,18:58:01,2026-08-02 18:58:01,,,,,,,,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,,,,
133,raw_position_sample,2,2,int,14,4,9,10,-1,999,560,104,705949.5999999046,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,intermediate,4,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,spotlight_PROLIFIC,,28,united states,english,N/A,,english:100,100,english:100,100,english:100,100,12,0,High school,10,10,10,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-02T22:58:01.030Z,9VBWLJ53,2026-08-02,2026-08-02,18:58:01,2026-08-02 18:58:01,,,,,,,,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,,,,
178,raw_position_sample,2,2,int,14,4,9,10,-1,999,560,104,705994.5,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,intermediate,4,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,spotlight_PROLIFIC,,28,united states,english,N/A,,english:100,100,english:100,100,english:100,100,12,0,High school,10,10,10,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-02T22:58:01.030Z,9VBWLJ53,2026-08-02,2026-08-02,18:58:01,2026-08-02 18:58:01,,,,,,,,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,,,,
244,raw_position_sample,2,2,int,14,4,9,10,-1,999,560,104,706060.0999999046,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,intermediate,4,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,spotlight_PROLIFIC,,28,united states,english,N/A,,english:100,100,english:100,100,english:100,100,12,0,High school,10,10,10,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-02T22:58:01.030Z,9VBWLJ53,2026-08-02,2026-08-02,18:58:01,2026-08-02 18:58:01,,,,,,,,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,,,,
280,raw_position_sample,2,2,int,14,4,9,10,-1,999,560,104,706096.0999999046,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,intermediate,4,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,spotlight_PROLIFIC,,28,united states,english,N/A,,english:100,100,english:100,100,english:100,100,12,0,High school,10,10,10,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-02T22:58:01.030Z,9VBWLJ53,2026-08-02,2026-08-02,18:58:01,2026-08-02 18:58:01,,,,,,,,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,,,,
333,raw_position_sample,2,2,int,14,4,9,10,-1,999,560,104,706149.7999999523,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,intermediate,4,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,spotlight_PROLIFIC,,28,united states,english,N/A,,english:100,100,english:100,100,english:100,100,12,0,High school,10,10,10,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-02T22:58:01.030Z,9VBWLJ53,2026-08-02,2026-08-02,18:58:01,2026-08-02 18:58:01,,,,,,,,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,,,,
382,raw_position_sample,2,2,int,14,4,9,10,-1,999,626,106,706198.7000000477,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,intermediate,4,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,spotlight_PROLIFIC,,28,united states,english,N/A,,english:100,100,english:100,100,english:100,100,12,0,High school,10,10,10,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-02T22:58:01.030Z,9VBWLJ53,2026-08-02,2026-08-02,18:58:01,2026-08-02 18:58:01,,,,,,,,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,,,,
429,raw_position_sample,2,2,int,14,4,9,10,2," 2014, ",657,116,706245.2000000477,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,intermediate,4,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,spotlight_PROLIFIC,,28,united states,english,N/A,,english:100,100,english:100,100,english:100,100,12,0,High school,10,10,10,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,123.265625,645.390625,143.265625,695.4375,1,2,,,,,,,,,,,,2026-08-02T22:58:01.030Z,9VBWLJ53,2026-08-02,2026-08-02,18:58:01,2026-08-02 18:58:01,,,,,,,,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,,,,
480,raw_position_sample,2,2,int,14,4,9,10,2," 2014, ",658,121,706296.0999999046,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,intermediate,4,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,spotlight_PROLIFIC,,28,united states,english,N/A,,english:100,100,english:100,100,english:100,100,12,0,High school,10,10,10,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,123.265625,645.390625,143.265625,695.4375,1,2,,,,,,,,,,,,2026-08-02T22:58:01.030Z,9VBWLJ53,2026-08-02,2026-08-02,18:58:01,2026-08-02 18:58:01,,,,,,,,6a1367055e82b8a9a60fcfa7,6a1367055e82b8a9a60fcfa7,,,,
