participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,WordIndex,Word,responseTime,mousePositionX,mousePositionY,Regression,clickDurationMs,relativeXInWord,relativeYInWord,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,position_in_text,text_total_viewing_time_ms,saccade_start_x,saccade_start_y,saccade_start_time,saccade_end_x,saccade_end_y,saccade_end_time,saccade_length_px,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
NZAF7Q8V,69ea39918927908e0d8fc2c4,3,adv,15,3,3,4,1, “Our ,1585,548,138,0,1034.2999999970198,0.9687032967032967,0.507421875,108.703125,545.95703125,148.703125,590.390625,1,1,Increased activity when looking at faces; decreased activity when looking at cars,1,1,42409,548,138,1585,649,140,2019,101.02,,,2026-07-06,2026-07-06,2026-07-06T21:58:41.878Z,18:58:41,2026-07-06 18:58:41,,,,,,,spotlight-prolific
NZAF7Q8V,69ea39918927908e0d8fc2c4,3,adv,15,3,3,4,3, shows ,2019,649,140,0,400.29999999701977,0.8491355270496375,0.657421875,108.703125,638.421875,148.703125,694.453125,1,3,Increased activity when looking at faces; decreased activity when looking at cars,1,3,42409,649,140,2019,695,134,2569,46.39,,,2026-07-06,2026-07-06,2026-07-06T21:58:41.878Z,18:58:41,2026-07-06 18:58:41,,,,,,,spotlight-prolific
NZAF7Q8V,69ea39918927908e0d8fc2c4,3,adv,15,3,3,4,4, that ,2569,695,134,0,550.5999999940395,0.9005352363960749,0.507421875,108.703125,694.453125,148.703125,729.484375,1,4,Increased activity when looking at faces; decreased activity when looking at cars,1,4,42409,695,134,2569,731,129,2836,36.35,,,2026-07-06,2026-07-06,2026-07-06T21:58:41.878Z,18:58:41,2026-07-06 18:58:41,,,,,,,spotlight-prolific
NZAF7Q8V,69ea39918927908e0d8fc2c4,3,adv,15,3,3,4,5, oxytocin ,2836,731,129,0,266.90000000596046,0.9784473279085111,0.507421875,108.703125,729.484375,148.703125,800.53125,1,5,Increased activity when looking at faces; decreased activity when looking at cars,1,5,42409,731,129,2836,804,129,3103,73.00,,,2026-07-06,2026-07-06,2026-07-06T21:58:41.878Z,18:58:41,2026-07-06 18:58:41,,,,,,,spotlight-prolific
NZAF7Q8V,69ea39918927908e0d8fc2c4,3,adv,15,3,3,4,6, affects ,3103,804,129,0,266.79999999701977,0.9439480097481722,0.507421875,108.703125,800.53125,148.703125,858.234375,1,6,Increased activity when looking at faces; decreased activity when looking at cars,1,6,42409,804,129,3103,936,129,3587,132.00,,,2026-07-06,2026-07-06,2026-07-06T21:58:41.878Z,18:58:41,2026-07-06 18:58:41,,,,,,,spotlight-prolific
NZAF7Q8V,69ea39918927908e0d8fc2c4,3,adv,15,3,3,4,9, and ,3587,936,129,0,283.5,0.9616584930896122,0.582421875,108.703125,933.296875,148.703125,968.34375,1,9,Increased activity when looking at faces; decreased activity when looking at cars,1,9,42409,936,129,3587,971,133,3954,35.23,,,2026-07-06,2026-07-06,2026-07-06T21:58:41.878Z,18:58:41,2026-07-06 18:58:41,,,,,,,spotlight-prolific
NZAF7Q8V,69ea39918927908e0d8fc2c4,3,adv,15,3,3,4,10, opens ,3954,971,133,0,367.09999999403954,0.9927724775946806,0.682421875,108.703125,968.34375,148.703125,1022.390625,1,10,Increased activity when looking at faces; decreased activity when looking at cars,1,10,42409,971,133,3954,1078,136,4654,107.04,,,2026-07-06,2026-07-06,2026-07-06T21:58:41.878Z,18:58:41,2026-07-06 18:58:41,,,,,,,spotlight-prolific
NZAF7Q8V,69ea39918927908e0d8fc2c4,3,adv,15,3,3,4,13, possibility ,4654,1078,136,0,533.7999999970198,0.2835905156191193,0.682421875,108.703125,1077.453125,148.703125,1160.484375,1,13,Increased activity when looking at faces; decreased activity when looking at cars,1,13,42409,1078,136,4654,675,180,5155,405.39,,,2026-07-06,2026-07-06,2026-07-06T21:58:41.878Z,18:58:41,2026-07-06 18:58:41,,,,,,,spotlight-prolific
NZAF7Q8V,69ea39918927908e0d8fc2c4,3,adv,15,3,3,4,16, combined ,5155,675,180,1,250.20000000298023,0.04307750188111362,0.782421875,148.703125,597.421875,188.703125,680.484375,2,2,Increased activity when looking at faces; decreased activity when looking at cars,1,16,42409,675,180,5155,597,180,5689,78.00,,,2026-07-06,2026-07-06,2026-07-06T21:58:41.878Z,18:58:41,2026-07-06 18:58:41,,,,,,,spotlight-prolific
NZAF7Q8V,69ea39918927908e0d8fc2c4,3,adv,15,3,3,4,15, when ,5689,597,180,1,534,0.7197722960151802,0.782421875,148.703125,545.95703125,188.703125,597.421875,2,1,Increased activity when looking at faces; decreased activity when looking at cars,1,15,42409,597,180,5689,600,180,6005,3.00,,,2026-07-06,2026-07-06,2026-07-06T21:58:41.878Z,18:58:41,2026-07-06 18:58:41,,,,,,,spotlight-prolific
