participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,word_index,WordIndex,word,response,response_correct,line_number,position_in_line,click_count,skipped,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,go_past_time_ms,Wilcox go past,IA_REGRESSION_IN,IA_REGRESSION_OUT,text_total_viewing_time_ms,first_click_x,first_click_duration_ms,total_duration_ms,next_click_regression,first_click_y,x_distance_from_previous_click_px,x_distance_from_previous_click_chars,first_click_x_from_word_left_chars,first_click_x_from_word_center_chars,first_click_x_from_line_start_px,first_click_x_from_line_start_chars,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,1,1, The ,No,1,1,1,4,0,183,1415.8000000715256,183.29999995231628,183,201,1,0,18818,295,183.29999995231628,1415.8000000715256,0,91,,,0.1456,-2.3544,1.15,0.1456,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,2,2, coastal ,No,1,1,2,4,0,183,1285.5,183.39999997615814,183,205,1,1,18818,336,183.39999997615814,1285.5,1,87,41.00,5.9476,0.3672,-4.1328,42.15,6.1150,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,3,3, tram ,No,1,1,3,2,0,433,699.5999999046326,433.1999999284744,433,,0,0,18818,396,433.1999999284744,699.5999999046326,0,74,62.00,9.0709,0.0716,-2.9284,102.15,14.9456,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,4,4, arrived ,No,1,1,4,3,0,433,3698.8000000715256,433,433,644,0,1,18818,441,433,3698.8000000715256,0,80,105.00,15.7445,0.6716,-3.8284,147.15,22.0655,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,5,5,,No,1,,,0,1,,,,,,,,18818,,,,,,,,,,,,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,6,6, the ,No,1,1,6,1,0,200,199.80000007152557,199.80000007152557,200,,0,0,18818,518,199.80000007152557,199.80000007152557,0,73,81.00,13.4860,0.2393,-2.2607,224.15,37.3202,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,7,7, station ,No,1,1,7,1,0,350,349.6999999284744,349.6999999284744,350,,0,0,18818,548,349.6999999284744,349.6999999284744,0,70,30.00,4.6518,0.2181,-4.2819,254.15,39.4094,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,8,8, two ,No,1,1,8,1,0,217,216.89999997615814,216.89999997615814,217,,0,0,18818,607,216.89999997615814,216.89999997615814,0,70,59.00,8.9338,0.3580,-2.1420,313.15,47.4177,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,9,9, minutes ,No,1,1,9,2,0,366,615.9000000953674,366.2000000476837,366,,0,0,18818,638,366.2000000476837,615.9000000953674,0,70,31.00,4.1011,0.0455,-4.4545,344.15,45.5289,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,10,10, early. ,No,1,1,10,2,0,250,683.3999999761581,250.20000004768372,250,,0,0,18818,710,250.20000004768372,683.3999999761581,0,70,72.00,12.0786,0.7235,-3.2765,416.15,69.8135,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,11,11, Commuters ,No,1,1,11,2,0,200,683.6000000238419,199.79999995231628,200,,1,0,18818,755,199.79999995231628,683.6000000238419,0,69,45.00,5.0499,0.1824,-5.3176,461.15,51.7512,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,12,12, stepped ,No,1,1,12,3,0,817,1449.1000000238419,816.6000000238419,817,,0,1,18818,854,816.6000000238419,1449.1000000238419,0,63,99.00,12.9014,0.3394,-4.1606,560.15,72.9974,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,13,13,,No,1,,,0,1,,,,,,,,18818,,,,,,,,,,,,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,14,14, the ,No,1,2,1,3,0,567,1082.6999999284744,566.6000000238419,567,5149,1,1,18818,319,566.6000000238419,1082.6999999284744,0,100,-71.00,-10.5550,3.7395,1.2395,25.15,3.7395,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,15,15, fog ,No,1,2,2,1,0,267,266.60000002384186,266.60000002384186,267,496,0,1,18818,356,266.60000002384186,266.60000002384186,1,129,-498.00,-82.9136,4.7485,2.2485,62.15,10.3482,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,16,16, with ,No,1,2,3,2,0,300,616.3999999761581,299.7999999523163,300,,1,0,18818,391,299.7999999523163,616.3999999761581,0,108,-45.00,-7.2932,5.4277,2.4277,97.15,15.7459,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,17,17,,No,1,,,0,1,,,,,,,,18818,,,,,,,,,,,,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,18,18, collars ,No,1,2,5,2,0,550,716.0999999046326,549.5999999046326,716,7137,0,1,18818,436,549.5999999046326,716.0999999046326,1,113,112.00,17.6777,0.2285,-4.2715,142.15,22.4372,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,2,int,,,900,1,19,19, raised. ,No,1,2,6,1,0,217,216.5,216.5,217,200,0,0,18818,492,216.5,216.5,,124,134.00,20.9254,0.0667,-4.4333,198.15,30.9437,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,3,adv,21,1,1,2,1,1, From ,Burundi,0,1,1,2,0,284,583.8000000715256,283.5,284,,1,0,34702,304,283.5,583.8000000715256,0,73,-70.00,-8.2488,1.2336,-1.7664,10.47,1.2336,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,3,adv,21,1,1,2,2,2,,Burundi,0,,,0,1,,,,,,,,34702,,,,,,,,,,,,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,3,adv,21,1,1,2,3,3, across ,Burundi,0,1,3,2,0,400,1132.9999998807907,399.89999997615814,1133,1450,0,1,34702,374,399.89999997615814,1132.9999998807907,0,69,,,0.9020,-3.0980,80.47,11.0951,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,3,adv,21,1,1,2,4,4," Rwanda, ",Burundi,0,1,4,2,0,233,633.0000001192093,233.40000009536743,633,951,0,1,34702,435,233.40000009536743,633.0000001192093,0,73,64.00,7.5738,1.1267,-3.3733,141.47,16.7414,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,3,adv,21,1,1,2,5,5,,Burundi,0,,,0,1,,,,,,,,34702,,,,,,,,,,,,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,3,adv,21,1,1,2,6,6, even ,Burundi,0,1,6,1,0,633,633.1999999284744,633.1999999284744,633,600,0,0,34702,541,633.1999999284744,633.1999999284744,0,79,113.00,15.3945,0.6031,-2.3969,247.47,33.7138,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,3,adv,21,1,1,2,7,7, parts ,Burundi,0,1,7,1,0,483,483,483,483,503,0,0,34702,584,483,483,0,75,43.00,6.6858,0.5264,-2.9736,290.47,45.1631,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,3,adv,21,1,1,2,8,8,,Burundi,0,,,0,1,,,,,,,,34702,,,,,,,,,,,,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,3,adv,21,1,1,2,9,9, neighboring ,Burundi,0,1,9,1,0,850,849.7999999523163,849.7999999523163,850,848,0,0,34702,648,849.7999999523163,849.7999999523163,0,75,64.00,8.3970,0.3075,-6.1925,354.47,46.5072,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,3,adv,21,1,1,2,10,10," Burundi, ",Burundi,0,1,10,1,0,1150,1149.5,1149.5,1150,1152,0,0,34702,747,1149.5,1149.5,0,79,99.00,13.7401,0.3137,-4.6863,453.47,62.9362,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,3,adv,21,1,1,2,11,11,,Burundi,0,,,0,1,,,,,,,,34702,,,,,,,,,,,,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
SSY3TCUR,697a8f6d582814b963df4d74,3,adv,21,1,1,2,12,12, flock ,Burundi,0,1,12,1,0,633,633,633,633,645,0,0,34702,876,633,633,0,77,129.00,21.4893,0.0243,-3.4757,582.47,97.0300,Computer Mouse,Right,2026-08-25,2026-08-25,2026-08-25T07:47:38.005Z,01:47:38,2026-08-25 01:47:38,2026-08-25,2026-08-25T08:18:20.969Z,02:18:20,2026-08-25 02:18:20,1842964,1842964,spotlight-prolific
