participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,WordIndex,Word,responseTime,mousePositionX,mousePositionY,Regression,clickDurationMs,relativeXInWord,relativeYInWord,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,position_in_text,text_total_viewing_time_ms,saccade_start_x,saccade_start_y,saccade_start_time,saccade_end_x,saccade_end_y,saccade_end_time,saccade_length_px,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,3, shows ,1600,475,119,0,650.6000000238419,0.7959838237344862,0.459375,98.625,474.40625,138.625,530.4296875,1,3,One group was given oxytocin; the other was given placebo,1,3,45733,475,119,1600,569,124,1951,94.13,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,5, oxytocin ,1951,569,124,0,301.89999997615814,0.9648080941383482,0.659375,98.625,565.4609375,138.625,636.5,1,5,One group was given oxytocin; the other was given placebo,1,5,45733,569,124,1951,701,122,2498,132.02,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,7, the ,2498,701,122,0,400.0999999642372,0.892271662763466,0.634375,98.625,694.2109375,138.625,724.234375,1,7,One group was given oxytocin; the other was given placebo,1,7,45733,701,122,2498,806,128,2915,105.17,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,10, opens ,2915,806,128,0,215.5999999642372,0.9194854004047412,0.684375,98.625,804.3046875,138.625,858.3515625,1,10,One group was given oxytocin; the other was given placebo,1,10,45733,806,128,2915,914,122,3433,108.17,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,13, possibility ,3433,914,122,0,317.5,0.994824990590892,0.434375,98.625,913.3984375,138.625,996.4296875,1,13,One group was given oxytocin; the other was given placebo,1,13,45733,914,122,3433,1001,116,3648,87.21,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,14," that, ",3648,1001,116,0,215.80000001192093,0.06685066969199262,0.434375,98.625,996.4296875,138.625,1034.8782552083333,1,14,One group was given oxytocin; the other was given placebo,1,14,45733,1001,116,3648,391,172,4382,612.57,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,15, when ,4382,391,172,1,283.5999999642372,0.95308526386376,0.684375,138.625,381.9576822916667,178.625,433.4140625,2,1,One group was given oxytocin; the other was given placebo,1,15,45733,391,172,4382,518,165,4966,127.19,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,17, with ,4966,518,165,0,450.69999998807907,0.9328830730265935,0.809375,138.625,516.46875,178.625,553.484375,2,3,One group was given oxytocin; the other was given placebo,1,17,45733,518,165,4966,643,176,5416,125.48,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,19," treatments, ",5416,643,176,0,316.2999999523163,0.9938347718865598,0.834375,138.625,641.546875,178.625,736.5859375,2,5,One group was given oxytocin; the other was given placebo,1,19,45733,643,176,5416,739,172,5783,96.08,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,20, it ,5783,739,172,0,366.60000002384186,0.5292805354155048,0.809375,138.625,736.5859375,178.625,750.59375,2,6,One group was given oxytocin; the other was given placebo,1,20,45733,739,172,5783,804,173,6082,65.01,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,22, like ,6082,804,173,0,166.60000002384186,0.9807223035627135,0.884375,138.625,802.6015625,178.625,834.6171875,2,8,One group was given oxytocin; the other was given placebo,1,22,45733,804,173,6082,902,168,6698,98.13,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,25," enhancer,” ",6698,902,168,0,496.60000002384186,0.9586260733801717,0.384375,138.625,900.65625,178.625,990.7265625,2,11,One group was given oxytocin; the other was given placebo,1,25,45733,902,168,6698,991,154,7033,90.09,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,26, he ,7033,991,154,0,334.2999999523163,0.4505151420543241,0.384375,138.625,990.7265625,178.625,1015.75,2,12,One group was given oxytocin; the other was given placebo,1,26,45733,991,154,7033,512,171,7383,479.30,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,16, combined ,7383,512,171,1,166.69999998807907,0.019095099238077323,0.909375,138.625,433.4140625,178.625,516.46875,2,2,One group was given oxytocin; the other was given placebo,1,16,45733,512,171,7383,420,183,7866,92.78,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,28, The ,7866,420,183,1,416.80000001192093,0.8631254023538733,0.459375,178.625,381.9576822916667,218.625,421.3984375,3,1,One group was given oxytocin; the other was given placebo,1,28,45733,420,183,7866,422,198,8132,15.13,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,29, scientists ,8132,422,198,0,266.5,0.9820069204152249,0.559375,178.625,421.3984375,218.625,500.421875,3,2,One group was given oxytocin; the other was given placebo,1,29,45733,422,198,8132,562,198,8966,140.00,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,32, technique ,8966,562,198,0,683.1999999880791,0.9693407316843788,0.534375,178.625,559.4765625,218.625,642.546875,3,5,One group was given oxytocin; the other was given placebo,1,32,45733,562,198,8966,696,202,9366,134.06,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,34, functional ,9366,696,202,0,333.89999997615814,0.9191659525849757,0.784375,178.625,694.578125,218.625,776.6328125,3,7,One group was given oxytocin; the other was given placebo,1,34,45733,696,202,9366,779,210,9699,83.38,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
9WX5A9AS,69e949bb9c6b879925c70abc,3,adv,15,3,3,4,35, MRI ,9699,779,210,0,333.19999998807907,0.9833470394736842,0.759375,178.625,776.6328125,218.625,814.6328125,3,8,One group was given oxytocin; the other was given placebo,1,35,45733,779,210,9699,816,209,10115,37.01,,,2026-07-06,2026-07-06,2026-07-06T22:00:32.472Z,19:00:32,2026-07-06 19:00:32,,,,,,,spotlight-prolific
