participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,word_index,WordIndex,word,response,response_correct,line_number,position_in_line,click_count,skipped,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,go_past_time_ms,Wilcox go past,IA_REGRESSION_IN,IA_REGRESSION_OUT,text_total_viewing_time_ms,first_click_x,first_click_duration_ms,total_duration_ms,next_click_regression,first_click_y,x_distance_from_previous_click_px,x_distance_from_previous_click_chars,first_click_x_from_word_left_chars,first_click_x_from_word_center_chars,first_click_x_from_line_start_px,first_click_x_from_line_start_chars,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
P6QHNYRV,6a04ddb6e540aaec6e746a18,2,int,,,900,1,1,1, The ,Yes,0,1,1,2,0,1870,1869.699999988079,1551.199999988079,1870,,1,0,12751,420,1551.199999988079,1869.699999988079,0,112,-63.00,-7.9494,4.8235,2.3235,38.23,4.8235,Computer Trackpad,Right,2026-09-06,2026-09-06,2026-09-06T07:41:26.515Z,01:41:26,2026-09-06 01:41:26,2026-09-06,2026-09-06T08:14:21.258Z,02:14:21,2026-09-06 02:14:21,1974743,1974743,spotlight-prolific
P6QHNYRV,6a04ddb6e540aaec6e746a18,2,int,,,900,1,2,2, coastal ,Yes,0,1,2,2,0,350,783.0999999940395,349.5,783,,1,1,12751,483,349.5,783.0999999940395,0,104,-38.00,-5.5127,8.9365,4.4365,101.23,14.6850,Computer Trackpad,Right,2026-09-06,2026-09-06,2026-09-06T07:41:26.515Z,01:41:26,2026-09-06 01:41:26,2026-09-06,2026-09-06T08:14:21.258Z,02:14:21,2026-09-06 02:14:21,1974743,1974743,spotlight-prolific
P6QHNYRV,6a04ddb6e540aaec6e746a18,2,int,,,900,1,3,3, tram ,Yes,0,1,3,2,0,167,534.8000000417233,167.2000000178814,535,3200,0,1,12751,521,167.2000000178814,534.8000000417233,0,99,,,5.4959,2.4959,139.23,20.3709,Computer Trackpad,Right,2026-09-06,2026-09-06,2026-09-06T07:41:26.515Z,01:41:26,2026-09-06 01:41:26,2026-09-06,2026-09-06T08:14:21.258Z,02:14:21,2026-09-06 02:14:21,1974743,1974743,spotlight-prolific
P6QHNYRV,6a04ddb6e540aaec6e746a18,2,int,,,900,1,4,4, arrived ,Yes,0,1,4,1,0,415,415.39999997615814,415.39999997615814,415,450,0,0,12751,526,415.39999997615814,415.39999997615814,0,120,41.00,6.1476,0.2331,-4.2669,144.23,21.6257,Computer Trackpad,Right,2026-09-06,2026-09-06,2026-09-06T07:41:26.515Z,01:41:26,2026-09-06 01:41:26,2026-09-06,2026-09-06T08:14:21.258Z,02:14:21,2026-09-06 02:14:21,1974743,1974743,spotlight-prolific
P6QHNYRV,6a04ddb6e540aaec6e746a18,2,int,,,900,1,5,5,,Yes,0,,,0,1,,,,,,,,12751,,,,,,,,,,,,Computer Trackpad,Right,2026-09-06,2026-09-06,2026-09-06T07:41:26.515Z,01:41:26,2026-09-06 01:41:26,2026-09-06,2026-09-06T08:14:21.258Z,02:14:21,2026-09-06 02:14:21,1974743,1974743,spotlight-prolific
P6QHNYRV,6a04ddb6e540aaec6e746a18,2,int,,,900,1,6,6, the ,Yes,0,1,6,1,0,473,472.80000001192093,472.80000001192093,473,449,0,0,12751,606,472.80000001192093,472.80000001192093,0,124,80.00,13.3229,0.2524,-2.2476,224.23,37.3421,Computer Trackpad,Right,2026-09-06,2026-09-06,2026-09-06T07:41:26.515Z,01:41:26,2026-09-06 01:41:26,2026-09-06,2026-09-06T08:14:21.258Z,02:14:21,2026-09-06 02:14:21,1974743,1974743,spotlight-prolific
P6QHNYRV,6a04ddb6e540aaec6e746a18,2,int,,,900,1,7,7, station ,Yes,0,1,7,1,0,167,166.59999999403954,166.59999999403954,167,200,0,0,12751,640,166.59999999403954,166.59999999403954,0,124,34.00,5.2723,0.8517,-3.6483,258.23,40.0428,Computer Trackpad,Right,2026-09-06,2026-09-06,2026-09-06T07:41:26.515Z,01:41:26,2026-09-06 01:41:26,2026-09-06,2026-09-06T08:14:21.258Z,02:14:21,2026-09-06 02:14:21,1974743,1974743,spotlight-prolific
P6QHNYRV,6a04ddb6e540aaec6e746a18,2,int,,,900,1,8,8, two ,Yes,0,1,8,1,0,217,216.69999998807907,216.69999998807907,217,200,0,0,12751,694,216.69999998807907,216.69999998807907,0,124,54.00,8.1779,0.2201,-2.2799,312.23,47.2848,Computer Trackpad,Right,2026-09-06,2026-09-06,2026-09-06T07:41:26.515Z,01:41:26,2026-09-06 01:41:26,2026-09-06,2026-09-06T08:14:21.258Z,02:14:21,2026-09-06 02:14:21,1974743,1974743,spotlight-prolific
P6QHNYRV,6a04ddb6e540aaec6e746a18,2,int,,,900,1,9,9, minutes ,Yes,0,1,9,1,0,417,416.7000000178814,416.7000000178814,417,400,0,0,12751,726,416.7000000178814,416.7000000178814,0,124,32.00,4.2333,0.0579,-4.4421,344.23,45.5386,Computer Trackpad,Right,2026-09-06,2026-09-06,2026-09-06T07:41:26.515Z,01:41:26,2026-09-06 01:41:26,2026-09-06,2026-09-06T08:14:21.258Z,02:14:21,2026-09-06 02:14:21,1974743,1974743,spotlight-prolific
P6QHNYRV,6a04ddb6e540aaec6e746a18,2,int,,,900,1,10,10, early. ,Yes,0,1,10,1,0,511,510.7999999821186,510.7999999821186,511,551,0,0,12751,796,510.7999999821186,510.7999999821186,0,125,70.00,11.7412,0.4036,-3.5964,414.23,69.4789,Computer Trackpad,Right,2026-09-06,2026-09-06,2026-09-06T07:41:26.515Z,01:41:26,2026-09-06 01:41:26,2026-09-06,2026-09-06T08:14:21.258Z,02:14:21,2026-09-06 02:14:21,1974743,1974743,spotlight-prolific
