responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
967,raw_position_sample,2,2,int,1,2,28,29,83, northern ,678,316,393144,EmTest4,EmTest4,310.066650390625,614.5999755859375,330.066650390625,686.6833038330078,6,7,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
970,hover_association,2,2,int,1,2,28,29,83, northern ,678,316,,EmTest4,EmTest4,300.066650390625,614.599983215332,340.066650390625,686.6833267211914,6,7,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,15,15,0.879537680983325,0.398333740234375,87,,,,,,,,,,,,,,,EmTest4,EmTest4
988,hover_association,2,2,int,1,2,28,29,66, had ,645,284,,EmTest4,EmTest4,260.06665802001953,643.6666641235352,300.066650390625,678.7166748046875,5,4,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.038040954925637915,0.5983336636226012,87,,,,,,,,,,,,,,,EmTest4,EmTest4
1005,hover_association,2,2,int,1,2,28,29,52, the ,614,247,,EmTest4,EmTest4,220.06666564941406,585.5833129882812,260.06665802001953,615.6166763305664,4,6,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.9461706532118491,0.673333487192819,87,,,,,,,,,,,,,,,EmTest4,EmTest4
1018,raw_position_sample,2,2,int,1,2,28,29,34, told ,587,219,393196,EmTest4,EmTest4,190.06666564941406,577.5999755859375,210.06666564941406,611.63330078125,3,4,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1021,hover_association,2,2,int,1,2,28,29,34, told ,587,219,,EmTest4,EmTest4,180.06666564941406,577.599983215332,220.06666564941406,611.63330078125,3,4,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.27620042525861305,0.9733333587646484,87,,,,,,,,,,,,,,,EmTest4,EmTest4
1037,hover_association,2,2,int,1,2,28,29,17, “A ,554,177,,EmTest4,EmTest4,140.06666564941406,542.5666580200195,180.06666564941406,565.566650390625,2,4,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.49710199011163797,0.9233333587646484,87,,,,,,,,,,,,,,,EmTest4,EmTest4
1069,raw_position_sample,2,2,int,1,2,28,29,16, bottle. ,518,154,393246,EmTest4,EmTest4,150.06666564941406,488.51666259765625,170.06666564941406,542.5666656494141,2,3,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1119,raw_position_sample,2,2,int,1,2,28,29,16, bottle. ,495,151,393296,EmTest4,EmTest4,150.06666564941406,488.51666259765625,170.06666564941406,542.5666656494141,2,3,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1137,hover_association,2,2,int,1,2,28,29,16, bottle. ,536,165,,EmTest4,EmTest4,140.06666564941406,488.51666259765625,180.06666564941406,542.5666580200195,2,3,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,100,100,0.02744380255266435,0.2733333587646484,87,,,,,,,,,,,,,,,EmTest4,EmTest4
1169,raw_position_sample,2,2,int,1,2,28,29,15, the ,483,151,393347,EmTest4,EmTest4,150.06666564941406,458.48333740234375,170.06666564941406,488.51666259765625,2,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1220,raw_position_sample,2,2,int,1,2,28,29,15, the ,481,151,393398,EmTest4,EmTest4,150.06666564941406,458.48333740234375,170.06666564941406,488.51666259765625,2,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1273,raw_position_sample,2,2,int,1,2,28,29,15, the ,472,146,393450,EmTest4,EmTest4,150.06666564941406,458.48333740234375,170.06666564941406,488.51666259765625,2,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
