responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1402,hover_association,2,2,int,1,5,31,32,111," message, ",728,389,hover,20,20,0.20846684776379096,0.223333740234375,155,EmTest4,EmTest4,,,380.066650390625,710.6833572387695,420.066650390625,793.7500076293945,8,8,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1410,hover_association,2,2,int,1,5,31,32,93, and ,675,359,hover,8,8,0.03851655076743381,0.473333740234375,155,EmTest4,EmTest4,,,340.066650390625,673.6499938964844,380.066650390625,708.7000198364258,7,6,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1431,raw_position_sample,2,2,int,1,5,31,32,78, described ,617,323,,,,,,,EmTest4,EmTest4,,,310.066650390625,546.566650390625,330.066650390625,629.6499786376953,6,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428424,,,,,,,,,,,,,,,EmTest4,EmTest4
1458,hover_association,2,2,int,1,5,31,32,78, described ,617,323,hover,47,47,0.8477432439468457,0.573333740234375,155,EmTest4,EmTest4,,,300.066650390625,546.566650390625,340.066650390625,629.6500015258789,6,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1471,hover_association,2,2,int,1,5,31,32,31," other,” ",453,192,hover,13,13,0.009515169292943592,0.29833335876464845,155,EmTest4,EmTest4,,,180.06666564941406,452.4666748046875,220.06666564941406,508.5166702270508,3,2,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1482,raw_position_sample,2,2,int,1,5,31,32,18, was ,442,178,,,,,,,EmTest4,EmTest4,,,150.06666564941406,408.41668701171875,170.06666564941406,445.433349609375,2,1,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428475,,,,,,,,,,,,,,,EmTest4,EmTest4
1504,hover_association,2,2,int,1,5,31,32,18, was ,442,178,hover,34,34,0.42098103650402896,0.29833335876464845,155,EmTest4,EmTest4,,,140.06666564941406,408.41668701171875,180.06666564941406,445.433349609375,2,1,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1532,raw_position_sample,2,2,int,1,5,31,32,1, “I ,409,125,,,,,,,EmTest4,EmTest4,,,110.06666564941406,408.41668701171875,130.06666564941406,424.41668701171875,1,1,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428525,,,,,,,,,,,,,,,EmTest4,EmTest4
1556,hover_association,2,2,int,1,5,31,32,1, “I ,412,132,hover,51,51,0.03240627712673611,0.5483333587646484,155,EmTest4,EmTest4,,,100.06666564941406,406.41668701171875,140.06666564941406,424.41668701171875,1,1,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1582,raw_position_sample,2,2,int,1,5,31,32,-1,999,406,116,,,,,,,EmTest4,EmTest4,,,,,,,,,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428575,,,,,,,,,,,,,,,EmTest4,EmTest4
1633,raw_position_sample,2,2,int,1,5,31,32,-1,999,406,113,,,,,,,EmTest4,EmTest4,,,,,,,,,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428626,,,,,,,,,,,,,,,EmTest4,EmTest4
1684,raw_position_sample,2,2,int,1,5,31,32,1, “I ,413,111,,,,,,,EmTest4,EmTest4,,,110.06666564941406,408.41668701171875,130.06666564941406,424.41668701171875,1,1,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428677,,,,,,,,,,,,,,,EmTest4,EmTest4
1705,hover_association,2,2,int,1,5,31,32,1, “I ,407,113,hover,61,61,0.6990729437934028,0.24833335876464843,155,EmTest4,EmTest4,,,100.06666564941406,406.41668701171875,140.06666564941406,424.41668701171875,1,1,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1734,raw_position_sample,2,2,int,1,5,31,32,2, knew ,430,112,,,,,,,EmTest4,EmTest4,,,110.06666564941406,424.41668701171875,130.06666564941406,471.45001220703125,1,2,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428727,,,,,,,,,,,,,,,EmTest4,EmTest4
1771,hover_association,2,2,int,1,5,31,32,2, knew ,426,111,hover,66,66,0.6289862106375083,0.4483333587646484,155,EmTest4,EmTest4,,,100.06666564941406,424.41668701171875,140.06666564941406,471.45001220703125,1,2,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1784,raw_position_sample,2,2,int,1,5,31,32,3, very ,473,122,,,,,,,EmTest4,EmTest4,,,110.06666564941406,471.45001220703125,130.06666564941406,510.4666748046875,1,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428778,,,,,,,,,,,,,,,EmTest4,EmTest4
1822,hover_association,2,2,int,1,5,31,32,3, very ,473,122,hover,50,50,0.9367789390362754,0.49833335876464846,155,EmTest4,EmTest4,,,100.06666564941406,471.45001220703125,140.06666564941406,510.4666748046875,1,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
