responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
846,hover_association,2,2,int,26,1,16,17,108, companies ,730,384,hover,17,17,0.8946604297029185,0.098333740234375,124,EmTest4,EmTest4,,,380.066650390625,647.6166763305664,420.066650390625,739.7000198364258,8,7,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
859,hover_association,2,2,int,26,1,16,17,95, economic ,684,349,hover,14,14,0.711413243758927,0.223333740234375,124,EmTest4,EmTest4,,,340.066650390625,625.6166763305664,380.066650390625,707.6833572387695,7,5,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
869,raw_position_sample,2,2,int,26,1,16,17,80," 39th, ",627,309,,,,,,,EmTest4,EmTest4,,,310.066650390625,601.6500244140625,330.066650390625,646.7000274658203,6,6,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238462,,,,,,,,,,,,,,,EmTest4,EmTest4
897,hover_association,2,2,int,26,1,16,17,80," 39th, ",627,309,hover,37,37,0.5627079135828039,0.223333740234375,124,EmTest4,EmTest4,,,300.066650390625,601.6499938964844,340.066650390625,646.7000198364258,6,6,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
909,hover_association,2,2,int,26,1,16,17,34, life. ,490,206,hover,13,13,0.13679929031585705,0.6483333587646485,124,EmTest4,EmTest4,,,180.06666564941406,485.4833450317383,220.06666564941406,518.5,3,3,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
920,raw_position_sample,2,2,int,26,1,16,17,18, New ,452,174,,,,,,,EmTest4,EmTest4,,,150.06666564941406,443.4666748046875,170.06666564941406,484.4833526611328,2,2,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238513,,,,,,,,,,,,,,,EmTest4,EmTest4
925,hover_association,2,2,int,26,1,16,17,18, New ,452,174,hover,16,16,0.20804529348861459,0.8483333587646484,124,EmTest4,EmTest4,,,140.06666564941406,443.4666748046875,180.06666564941406,484.4833450317383,2,2,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
959,hover_association,2,2,int,26,1,16,17,17, and ,432,156,hover,34,34,0.35901048133333563,0.12333335876464843,124,EmTest4,EmTest4,,,140.06666564941406,408.41668701171875,180.06666564941406,443.4666748046875,2,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
970,raw_position_sample,2,2,int,26,1,16,17,1, Vienna ,413,134,,,,,,,EmTest4,EmTest4,,,110.06666564941406,408.41668701171875,130.06666564941406,469.16668701171875,1,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238563,,,,,,,,,,,,,,,EmTest4,EmTest4
1021,raw_position_sample,2,2,int,26,1,16,17,1, Vienna ,407,120,,,,,,,EmTest4,EmTest4,,,110.06666564941406,408.41668701171875,130.06666564941406,469.16668701171875,1,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238614,,,,,,,,,,,,,,,EmTest4,EmTest4
