responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1381,raw_position_sample,2,2,int,1,1,27,28,48, bottle ,546,225,385591,EmTest4,EmTest4,230.06666564941406,535.5,250.06666564941406,584.5500030517578,4,4,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1382,hover_association,2,2,int,1,1,27,28,48, bottle ,546,225,,EmTest4,EmTest4,220.06666564941406,535.5000076293945,260.06665802001953,584.5499954223633,4,4,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,27,27,0.21406717601896383,0.12333338228862424,75,,,,,,,,,,,,,,,EmTest4,EmTest4
1431,raw_position_sample,2,2,int,1,1,27,28,1, Angela ,454,117,385641,EmTest4,EmTest4,110.06666564941406,408.41668701171875,130.06666564941406,469.4833526611328,1,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1441,hover_association,2,2,int,1,1,27,28,1, Angela ,466,130,,EmTest4,EmTest4,100.06666564941406,404.60002040863037,140.06666564941406,469.4833450317383,1,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,60,60,0.7613663430214556,0.42333335876464845,75,,,,,,,,,,,,,,,EmTest4,EmTest4
1481,raw_position_sample,2,2,int,1,1,27,28,-1,999,424,88,385692,EmTest4,EmTest4,,,,,,,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1531,raw_position_sample,2,2,int,1,1,27,28,-1,999,424,90,385742,EmTest4,EmTest4,,,,,,,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1582,raw_position_sample,2,2,int,1,1,27,28,-1,999,422,100,385793,EmTest4,EmTest4,,,,,,,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1634,raw_position_sample,2,2,int,1,1,27,28,1, Angela ,418,131,385844,EmTest4,EmTest4,110.06666564941406,408.41668701171875,130.06666564941406,469.4833526611328,1,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1655,hover_association,2,2,int,1,1,27,28,1, Angela ,419,109,,EmTest4,EmTest4,100.06666564941406,404.60002040863037,140.06666564941406,469.4833450317383,1,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,67,67,0.20652424439109715,0.9233333587646484,75,,,,,,,,,,,,,,,EmTest4,EmTest4
1684,raw_position_sample,2,2,int,1,1,27,28,15, was ,419,141,385894,EmTest4,EmTest4,150.06666564941406,408.41668701171875,170.06666564941406,445.433349609375,2,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1734,raw_position_sample,2,2,int,1,1,27,28,15, was ,420,141,385944,EmTest4,EmTest4,150.06666564941406,408.41668701171875,170.06666564941406,445.433349609375,2,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
