responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
893,raw_position_sample,2,1,ele,30,5,15,16,48, airplanes ,523,226,228694,EmTest4,EmTest4,230.06666564941406,497.51666259765625,250.06666564941406,575.6000061035156,4,2,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
902,hover_association,2,1,ele,30,5,15,16,48, airplanes ,554,252,,EmTest4,EmTest4,220.06666564941406,497.5166702270508,260.06665802001953,575.5999908447266,4,2,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,24,24,0.326360733270103,0.14833338705699675,86,,,,,,,,,,,,,,,EmTest4,EmTest4
918,hover_association,2,1,ele,30,5,15,16,34, working; ,494,202,,EmTest4,EmTest4,180.06666564941406,445.433349609375,220.06666564941406,517.4833450317383,3,2,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.674068750538055,0.5483333587646484,86,,,,,,,,,,,,,,,EmTest4,EmTest4
935,hover_association,2,1,ele,30,5,15,16,17, much ,431,150,,EmTest4,EmTest4,140.06666564941406,408.41668701171875,180.06666564941406,457.45001220703125,2,1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.460570701626415,0.24833335876464843,86,,,,,,,,,,,,,,,EmTest4,EmTest4
944,raw_position_sample,2,1,ele,30,5,15,16,-1,999,405,131,228744,EmTest4,EmTest4,,,,,,,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
994,raw_position_sample,2,1,ele,30,5,15,16,-1,999,394,123,228795,EmTest4,EmTest4,,,,,,,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1045,raw_position_sample,2,1,ele,30,5,15,16,-1,999,394,120,228846,EmTest4,EmTest4,,,,,,,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1095,raw_position_sample,2,1,ele,30,5,15,16,-1,999,396,117,228896,EmTest4,EmTest4,,,,,,,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1146,raw_position_sample,2,1,ele,30,5,15,16,-1,999,401,115,228946,EmTest4,EmTest4,,,,,,,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1197,raw_position_sample,2,1,ele,30,5,15,16,1, Part ,438,118,228997,EmTest4,EmTest4,110.06666564941406,408.41668701171875,130.06666564941406,446.433349609375,1,1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
