responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1877,hover_association,2,2,int,1,3,29,30,82, the ,650,319,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.9800227510130755,0.473333740234375,92,300.066650390625,620.5666580200195,340.066650390625,650.599983215332,6,5,,,,,,,,,,,,,,,EmTest4,EmTest4
1880,raw_position_sample,2,2,int,1,3,29,30,67, in ,590,266,404402,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.066650390625,585.61669921875,290.066650390625,604.6333618164062,5,6,,,,,,,,,,,,,,,EmTest4,EmTest4
1893,hover_association,2,2,int,1,3,29,30,67, in ,590,266,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.23049919540262165,0.1483335777918964,92,260.06665802001953,585.6166763305664,300.066650390625,604.6333312988281,5,6,,,,,,,,,,,,,,,EmTest4,EmTest4
1911,hover_association,2,2,int,1,3,29,30,36, a ,519,200,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.2530514199314726,0.49833335876464846,92,180.06666564941406,515.2000122070312,220.06666564941406,530.2166748046875,3,3,,,,,,,,,,,,,,,EmTest4,EmTest4
1927,hover_association,2,2,int,1,3,29,30,35," Neuhoff, ",502,183,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.8185565332366839,0.07333335876464844,92,180.06666564941406,442.45001220703125,220.06666564941406,515.2000122070312,3,2,,,,,,,,,,,,,,,EmTest4,EmTest4
1931,raw_position_sample,2,2,int,1,3,29,30,18," fisherman, ",471,152,404452,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,408.41668701171875,170.06666564941406,497.4833526611328,2,1,,,,,,,,,,,,,,,EmTest4,EmTest4
1944,hover_association,2,2,int,1,3,29,30,18," fisherman, ",471,152,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.7026570254181356,0.29833335876464845,92,140.06666564941406,408.41668701171875,180.06666564941406,497.4833450317383,2,1,,,,,,,,,,,,,,,EmTest4,EmTest4
1980,raw_position_sample,2,2,int,1,3,29,30,2, brown ,450,129,404503,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,444.45001220703125,130.06666564941406,498.50001525878906,1,2,,,,,,,,,,,,,,,EmTest4,EmTest4
2031,raw_position_sample,2,2,int,1,3,29,30,2, brown ,450,128,404552,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,444.45001220703125,130.06666564941406,498.50001525878906,1,2,,,,,,,,,,,,,,,EmTest4,EmTest4
2081,raw_position_sample,2,2,int,1,3,29,30,2, brown ,450,130,404603,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,444.45001220703125,130.06666564941406,498.50001525878906,1,2,,,,,,,,,,,,,,,EmTest4,EmTest4
2133,raw_position_sample,2,2,int,1,3,29,30,2, brown ,470,132,404654,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,444.45001220703125,130.06666564941406,498.50001525878906,1,2,,,,,,,,,,,,,,,EmTest4,EmTest4
2160,hover_association,2,2,int,1,3,29,30,2, brown ,461,140,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,217,217,0.6947269375240757,0.7983333587646484,92,100.06666564941406,444.45001220703125,140.06666564941406,498.50000762939453,1,2,,,,,,,,,,,,,,,EmTest4,EmTest4
2182,raw_position_sample,2,2,int,1,3,29,30,3, beer ,519,132,404704,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,498.5,130.06666564941406,539.5500030517578,1,3,,,,,,,,,,,,,,,EmTest4,EmTest4
2210,hover_association,2,2,int,1,3,29,30,3, beer ,502,132,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.9378807264152206,0.7733333587646485,92,100.06666564941406,498.50000762939453,140.06666564941406,539.5499954223633,1,3,,,,,,,,,,,,,,,EmTest4,EmTest4
2233,raw_position_sample,2,2,int,1,3,29,30,4," bottle, ",549,131,404754,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,539.5499877929688,130.06666564941406,593.5999908447266,1,4,,,,,,,,,,,,,,,EmTest4,EmTest4
2277,hover_association,2,2,int,1,3,29,30,4," bottle, ",543,131,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,67,67,0.6188716398190965,0.7483333587646485,92,100.06666564941406,539.5499954223633,140.06666564941406,593.599983215332,1,4,,,,,,,,,,,,,,,EmTest4,EmTest4
2283,raw_position_sample,2,2,int,1,3,29,30,5, which ,594,129,404804,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,593.5999755859375,130.06666564941406,644.63330078125,1,5,,,,,,,,,,,,,,,EmTest4,EmTest4
2326,hover_association,2,2,int,1,3,29,30,5, which ,594,129,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49,49,0.9484003606497137,0.6483333587646485,92,100.06666564941406,593.599983215332,140.06666564941406,644.63330078125,1,5,,,,,,,,,,,,,,,EmTest4,EmTest4
2334,raw_position_sample,2,2,int,1,3,29,30,6, had ,666,125,404855,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,644.63330078125,130.06666564941406,679.6833038330078,1,6,,,,,,,,,,,,,,,EmTest4,EmTest4
2344,hover_association,2,2,int,1,3,29,30,6, had ,666,125,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.6096058032984645,0.6233333587646485,92,100.06666564941406,644.63330078125,140.06666564941406,679.6833267211914,1,6,,,,,,,,,,,,,,,EmTest4,EmTest4
2360,hover_association,2,2,int,1,3,29,30,7, been ,693,125,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.2954882190222415,0.6233333587646485,92,100.06666564941406,679.6833267211914,140.06666564941406,724.7500076293945,1,7,,,,,,,,,,,,,,,EmTest4,EmTest4
2377,hover_association,2,2,int,1,3,29,30,8, in ,733,125,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.4338298393894448,0.6233333587646485,92,100.06666564941406,724.7500076293945,140.06666564941406,743.7666625976562,1,8,,,,,,,,,,,,,,,EmTest4,EmTest4
2384,raw_position_sample,2,2,int,1,3,29,30,9, the ,759,126,404906,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,743.7666625976562,130.06666564941406,773.8000030517578,1,9,,,,,,,,,,,,,,,EmTest4,EmTest4
2394,hover_association,2,2,int,1,3,29,30,9, the ,759,126,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.5072143505103099,0.6483333587646485,92,100.06666564941406,743.7666625976562,140.06666564941406,773.7999954223633,1,9,,,,,,,,,,,,,,,EmTest4,EmTest4
2427,hover_association,2,2,int,1,3,29,30,10, water ,782,126,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.8198507988694385,0.6983333587646484,92,100.06666564941406,773.7999954223633,140.06666564941406,822.8333129882812,1,10,,,,,,,,,,,,,,,EmTest4,EmTest4
2435,raw_position_sample,2,2,int,1,3,29,30,11, for ,833,128,404956,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,822.8333129882812,130.06666564941406,848.8499908447266,1,11,,,,,,,,,,,,,,,EmTest4,EmTest4
2443,hover_association,2,2,int,1,3,29,30,11, for ,833,128,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.3907758726613661,0.6983333587646484,92,100.06666564941406,822.8333129882812,140.06666564941406,848.849983215332,1,11,,,,,,,,,,,,,,,EmTest4,EmTest4
2478,hover_association,2,2,int,1,3,29,30,12, 101 ,858,128,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,34,34,0.7175466225518738,0.6733333587646484,92,100.06666564941406,848.849983215332,140.06666564941406,883.8999938964844,1,12,,,,,,,,,,,,,,,EmTest4,EmTest4
2485,raw_position_sample,2,2,int,1,3,29,30,13," years, ",887,126,405008,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,883.9000244140625,130.06666564941406,937.9333648681641,1,13,,,,,,,,,,,,,,,EmTest4,EmTest4
2536,raw_position_sample,2,2,int,1,3,29,30,13," years, ",924,126,405057,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,883.9000244140625,130.06666564941406,937.9333648681641,1,13,,,,,,,,,,,,,,,EmTest4,EmTest4
2560,hover_association,2,2,int,1,3,29,30,13," years, ",887,126,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,83,83,0.9086979426485412,0.5983333587646484,92,100.06666564941406,883.8999938964844,140.06666564941406,937.9333572387695,1,13,,,,,,,,,,,,,,,EmTest4,EmTest4
2586,raw_position_sample,2,2,int,1,3,29,30,14, was ,958,126,405108,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,937.933349609375,130.06666564941406,974.9500122070312,1,14,,,,,,,,,,,,,,,EmTest4,EmTest4
2610,hover_association,2,2,int,1,3,29,30,14, was ,948,125,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.8122463465974916,0.6733333587646484,92,100.06666564941406,937.9333572387695,140.06666564941406,974.9500122070312,1,14,,,,,,,,,,,,,,,EmTest4,EmTest4
2637,raw_position_sample,2,2,int,1,3,29,30,15, found ,982,130,405159,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,974.9500122070312,130.06666564941406,1025.0166778564453,1,15,,,,,,,,,,,,,,,EmTest4,EmTest4
2687,raw_position_sample,2,2,int,1,3,29,30,15, found ,984,130,405209,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,974.9500122070312,130.06666564941406,1025.0166778564453,1,15,,,,,,,,,,,,,,,EmTest4,EmTest4
2738,raw_position_sample,2,2,int,1,3,29,30,15, found ,984,130,405260,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,974.9500122070312,130.06666564941406,1025.0166778564453,1,15,,,,,,,,,,,,,,,EmTest4,EmTest4
2760,hover_association,2,2,int,1,3,29,30,15, found ,978,129,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,150,150,0.12083873220088039,0.7483333587646485,92,100.06666564941406,974.9500122070312,140.06666564941406,1025.0166397094727,1,15,,,,,,,,,,,,,,,EmTest4,EmTest4
2777,hover_association,2,2,int,1,3,29,30,14, was ,966,130,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.7582166131784452,0.7483333587646485,92,100.06666564941406,937.9333572387695,140.06666564941406,974.9500122070312,1,14,,,,,,,,,,,,,,,EmTest4,EmTest4
2788,raw_position_sample,2,2,int,1,3,29,30,13," years, ",930,126,405310,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,883.9000244140625,130.06666564941406,937.9333648681641,1,13,,,,,,,,,,,,,,,EmTest4,EmTest4
2794,hover_association,2,2,int,1,3,29,30,13," years, ",930,126,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,18,18,0.8531766903253072,0.6483333587646485,92,100.06666564941406,883.8999938964844,140.06666564941406,937.9333572387695,1,13,,,,,,,,,,,,,,,EmTest4,EmTest4
2810,hover_association,2,2,int,1,3,29,30,12, 101 ,877,123,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.803138607880803,0.5733333587646484,92,100.06666564941406,848.849983215332,140.06666564941406,883.8999938964844,1,12,,,,,,,,,,,,,,,EmTest4,EmTest4
2827,hover_association,2,2,int,1,3,29,30,10, water ,776,127,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.04486754490309862,0.6733333587646484,92,100.06666564941406,773.7999954223633,140.06666564941406,822.8333129882812,1,10,,,,,,,,,,,,,,,EmTest4,EmTest4
2839,raw_position_sample,2,2,int,1,3,29,30,7, been ,698,139,405361,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,679.683349609375,130.06666564941406,724.7500152587891,1,7,,,,,,,,,,,,,,,EmTest4,EmTest4
2843,hover_association,2,2,int,1,3,29,30,7, been ,698,139,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.4064349295240546,0.9733333587646484,92,100.06666564941406,679.6833267211914,140.06666564941406,724.7500076293945,1,7,,,,,,,,,,,,,,,EmTest4,EmTest4
2860,hover_association,2,2,int,1,3,29,30,22, out ,618,156,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.07880210296778992,0.3983333587646484,92,140.06666564941406,615.6333084106445,180.06666564941406,645.6666641235352,2,5,,,,,,,,,,,,,,,EmTest4,EmTest4
2890,raw_position_sample,2,2,int,1,3,29,30,35," Neuhoff, ",449,198,405411,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.06666564941406,442.45001220703125,210.06666564941406,515.2000122070312,3,2,,,,,,,,,,,,,,,EmTest4,EmTest4
2894,hover_association,2,2,int,1,3,29,30,35," Neuhoff, ",505,184,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,35,35,0.0900341964669244,0.4483333587646484,92,180.06666564941406,442.45001220703125,220.06666564941406,515.2000122070312,3,2,,,,,,,,,,,,,,,EmTest4,EmTest4
2910,hover_association,2,2,int,1,3,29,30,34, von ,418,203,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,15,15,0.28158614926058373,0.5733333587646484,92,180.06666564941406,408.41668701171875,220.06666564941406,442.45001220703125,3,1,,,,,,,,,,,,,,,EmTest4,EmTest4
2940,raw_position_sample,2,2,int,1,3,29,30,-1,999,384,205,405462,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
2991,raw_position_sample,2,2,int,1,3,29,30,-1,999,375,203,405512,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
3041,raw_position_sample,2,2,int,1,3,29,30,-1,999,370,200,405563,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
3091,raw_position_sample,2,2,int,1,3,29,30,-1,999,369,200,405613,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
3143,raw_position_sample,2,2,int,1,3,29,30,-1,999,370,200,405664,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
3195,raw_position_sample,2,2,int,1,3,29,30,34, von ,422,187,405717,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.06666564941406,408.41668701171875,210.06666564941406,442.45001220703125,3,1,,,,,,,,,,,,,,,EmTest4,EmTest4
3210,hover_association,2,2,int,1,3,29,30,34, von ,422,187,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,15,15,0.3991180089024071,0.17333335876464845,92,180.06666564941406,408.41668701171875,220.06666564941406,442.45001220703125,3,1,,,,,,,,,,,,,,,EmTest4,EmTest4
3226,hover_association,2,2,int,1,3,29,30,35," Neuhoff, ",446,183,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,18,18,0.048797083064862544,0.07333335876464844,92,180.06666564941406,442.45001220703125,220.06666564941406,515.2000122070312,3,2,,,,,,,,,,,,,,,EmTest4,EmTest4
3243,hover_association,2,2,int,1,3,29,30,18," fisherman, ",479,177,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.7924773934193896,0.9233333587646484,92,140.06666564941406,408.41668701171875,180.06666564941406,497.4833450317383,2,1,,,,,,,,,,,,,,,EmTest4,EmTest4
3247,raw_position_sample,2,2,int,1,3,29,30,19, who ,498,174,405768,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,497.48333740234375,170.06666564941406,535.5166625976562,2,2,,,,,,,,,,,,,,,EmTest4,EmTest4
3296,raw_position_sample,2,2,int,1,3,29,30,19, who ,527,168,405818,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,497.48333740234375,170.06666564941406,535.5166625976562,2,2,,,,,,,,,,,,,,,EmTest4,EmTest4
3347,raw_position_sample,2,2,int,1,3,29,30,19, who ,534,168,405869,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,497.48333740234375,170.06666564941406,535.5166625976562,2,2,,,,,,,,,,,,,,,EmTest4,EmTest4
3360,hover_association,2,2,int,1,3,29,30,19, who ,498,174,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,117,117,0.9601227898400494,0.6983333587646484,92,140.06666564941406,497.4833450317383,180.06666564941406,535.5166625976562,2,2,,,,,,,,,,,,,,,EmTest4,EmTest4
3398,raw_position_sample,2,2,int,1,3,29,30,20, had ,568,173,405920,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,535.5166625976562,170.06666564941406,570.5666656494141,2,3,,,,,,,,,,,,,,,EmTest4,EmTest4
3410,hover_association,2,2,int,1,3,29,30,20, had ,544,170,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.9267715162558366,0.8233333587646484,92,140.06666564941406,535.5166625976562,180.06666564941406,570.5666580200195,2,3,,,,,,,,,,,,,,,EmTest4,EmTest4
3427,hover_association,2,2,int,1,3,29,30,21, been ,597,175,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.5865388652332428,0.8733333587646485,92,140.06666564941406,570.5666580200195,180.06666564941406,615.6333084106445,2,4,,,,,,,,,,,,,,,EmTest4,EmTest4
3443,hover_association,2,2,int,1,3,29,30,22, out ,641,178,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.8446172925813888,0.9483333587646484,92,140.06666564941406,615.6333084106445,180.06666564941406,645.6666641235352,2,5,,,,,,,,,,,,,,,EmTest4,EmTest4
3448,raw_position_sample,2,2,int,1,3,29,30,24, the ,677,175,405970,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,664.683349609375,170.06666564941406,694.7166748046875,2,7,,,,,,,,,,,,,,,EmTest4,EmTest4
3460,hover_association,2,2,int,1,3,29,30,24, the ,677,175,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.4100994582027614,0.8733333587646485,92,140.06666564941406,664.683349609375,180.06666564941406,694.7166748046875,2,7,,,,,,,,,,,,,,,EmTest4,EmTest4
3477,hover_association,2,2,int,1,3,29,30,26, Sea ,749,170,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.1422139660830349,0.7483333587646485,92,140.06666564941406,743.7333450317383,180.06666564941406,780.7666625976562,2,9,,,,,,,,,,,,,,,EmTest4,EmTest4
3493,hover_association,2,2,int,1,3,29,30,27, off ,789,168,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,18,18,0.33333343629410417,0.6983333587646484,92,140.06666564941406,780.7666625976562,180.06666564941406,805.466667175293,2,10,,,,,,,,,,,,,,,EmTest4,EmTest4
