responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
882,hover_association,2,1,ele,30,2,12,13,107, wasn’t ,724,384,hover,15,15,0.6127304016405418,0.098333740234375,141,EmTest4,EmTest4,,,380.066650390625,689.6666641235352,420.066650390625,745.7000122070312,8,6,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
909,raw_position_sample,2,1,ele,30,2,12,13,93, things ,690,349,,,,,,,EmTest4,EmTest4,,,350.066650390625,642.61669921875,370.066650390625,695.6667022705078,7,6,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193468,,,,,,,,,,,,,,,EmTest4,EmTest4
911,hover_association,2,1,ele,30,2,12,13,93, things ,690,349,hover,29,29,0.8931820417489529,0.223333740234375,141,EmTest4,EmTest4,,,340.066650390625,642.6166763305664,380.066650390625,695.6666946411133,7,6,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
950,hover_association,2,1,ele,30,2,12,13,61, they’re ,619,281,hover,39,39,0.7863391907160452,0.5233336493174837,141,EmTest4,EmTest4,,,260.06665802001953,572.566650390625,300.066650390625,631.6166763305664,5,4,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
960,raw_position_sample,2,1,ele,30,2,12,13,1, Professor ,452,127,,,,,,,EmTest4,EmTest4,,,110.06666564941406,408.41668701171875,130.06666564941406,490.4666748046875,1,1,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193518,,,,,,,,,,,,,,,EmTest4,EmTest4
978,hover_association,2,1,ele,30,2,12,13,1, Professor ,452,127,hover,28,28,0.34172321727364213,0.3233333587646484,141,EmTest4,EmTest4,,,100.06666564941406,404.6871421120384,140.06666564941406,490.4666748046875,1,1,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1009,raw_position_sample,2,1,ele,30,2,12,13,-1,999,402,86,,,,,,,EmTest4,EmTest4,,,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193568,,,,,,,,,,,,,,,EmTest4,EmTest4
1060,raw_position_sample,2,1,ele,30,2,12,13,-1,999,400,86,,,,,,,EmTest4,EmTest4,,,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193619,,,,,,,,,,,,,,,EmTest4,EmTest4
1110,raw_position_sample,2,1,ele,30,2,12,13,-1,999,400,86,,,,,,,EmTest4,EmTest4,,,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193670,,,,,,,,,,,,,,,EmTest4,EmTest4
1164,raw_position_sample,2,1,ele,30,2,12,13,-1,999,426,96,,,,,,,EmTest4,EmTest4,,,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193723,,,,,,,,,,,,,,,EmTest4,EmTest4
