responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1376,hover_association,2,2,int,16,2,21,22,103, including ,698,371,hover,21,21,0.5697697062510767,0.773333740234375,110,EmTest4,EmTest4,,,340.066650390625,654.6500244140625,380.066650390625,730.7333526611328,7,8,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1379,raw_position_sample,2,2,int,16,2,21,22,67, Paris). ,576,281,,,,,,,EmTest4,EmTest4,,,270.066650390625,566.566650390625,290.066650390625,623.5833129882812,5,5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299587,,,,,,,,,,,,,,,EmTest4,EmTest4
1392,hover_association,2,2,int,16,2,21,22,67, Paris). ,576,281,hover,17,17,0.16544899647919362,0.5233336493174837,110,EmTest4,EmTest4,,,260.06665802001953,566.566650390625,300.066650390625,623.5833129882812,5,5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1409,hover_association,2,2,int,16,2,21,22,36, food ,469,195,hover,17,17,0.5630459518199394,0.37333335876464846,110,EmTest4,EmTest4,,,180.06666564941406,446.45001220703125,220.06666564941406,486.50000762939453,3,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1425,hover_association,2,2,int,16,2,21,22,19, minister ,422,158,hover,16,16,0.19965675570444028,0.4483333587646484,110,EmTest4,EmTest4,,,140.06666564941406,408.41668701171875,180.06666564941406,476.45001220703125,2,1,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1429,raw_position_sample,2,2,int,16,2,21,22,-1,999,398,137,,,,,,,EmTest4,EmTest4,,,,,,,,,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299637,,,,,,,,,,,,,,,EmTest4,EmTest4
1480,raw_position_sample,2,2,int,16,2,21,22,-1,999,381,103,,,,,,,EmTest4,EmTest4,,,,,,,,,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299688,,,,,,,,,,,,,,,EmTest4,EmTest4
1530,raw_position_sample,2,2,int,16,2,21,22,-1,999,406,86,,,,,,,EmTest4,EmTest4,,,,,,,,,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299737,,,,,,,,,,,,,,,EmTest4,EmTest4
1581,raw_position_sample,2,2,int,16,2,21,22,-1,999,411,85,,,,,,,EmTest4,EmTest4,,,,,,,,,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299788,,,,,,,,,,,,,,,EmTest4,EmTest4
1631,raw_position_sample,2,2,int,16,2,21,22,-1,999,424,90,,,,,,,EmTest4,EmTest4,,,,,,,,,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299839,,,,,,,,,,,,,,,EmTest4,EmTest4
1681,raw_position_sample,2,2,int,16,2,21,22,1, “Politicians ,470,101,,,,,,,EmTest4,EmTest4,,,110.06666564941406,408.41668701171875,130.06666564941406,500.4666748046875,1,1,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299890,,,,,,,,,,,,,,,EmTest4,EmTest4
1709,hover_association,2,2,int,16,2,21,22,1, “Politicians ,470,101,hover,34,34,0.8692363817183009,0.14833335876464843,110,EmTest4,EmTest4,,,100.06666564941406,405.12918744768416,140.06666564941406,500.4666748046875,1,1,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1732,raw_position_sample,2,2,int,16,2,21,22,2, say ,533,113,,,,,,,EmTest4,EmTest4,,,110.06666564941406,500.4666748046875,130.06666564941406,533.4833526611328,1,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299940,,,,,,,,,,,,,,,EmTest4,EmTest4
1742,hover_association,2,2,int,16,2,21,22,2, say ,513,110,hover,33,33,0.9853605760843117,0.3233333587646484,110,EmTest4,EmTest4,,,100.06666564941406,500.4666748046875,140.06666564941406,533.4833450317383,1,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1759,hover_association,2,2,int,16,2,21,22,4, sorts ,558,111,hover,17,17,0.034078003907544556,0.2733333587646484,110,EmTest4,EmTest4,,,100.06666564941406,556.5,140.06666564941406,600.5166625976562,1,4,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1776,hover_association,2,2,int,16,2,21,22,5, of ,602,105,hover,16,16,0.07410510267282862,0.12333335876464843,110,EmTest4,EmTest4,,,100.06666564941406,600.5166625976562,140.06666564941406,620.533332824707,1,5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1783,raw_position_sample,2,2,int,16,2,21,22,6, things. ,628,102,,,,,,,EmTest4,EmTest4,,,110.06666564941406,620.5333251953125,130.06666564941406,678.5833129882812,1,6,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299990,,,,,,,,,,,,,,,EmTest4,EmTest4
1793,hover_association,2,2,int,16,2,21,22,6, things. ,628,102,hover,16,16,0.12862480149438926,0.048333358764648435,110,EmTest4,EmTest4,,,100.06666564941406,620.533332824707,140.06666564941406,678.5833129882812,1,6,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1833,raw_position_sample,2,2,int,16,2,21,22,7, I ,688,101,,,,,,,EmTest4,EmTest4,,,110.06666564941406,678.5833129882812,130.06666564941406,688.5833129882812,1,7,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300041,,,,,,,,,,,,,,,EmTest4,EmTest4
1842,hover_association,2,2,int,16,2,21,22,7, I ,688,101,hover,17,17,0.941668701171875,0.023333358764648437,110,EmTest4,EmTest4,,,100.06666564941406,678.5833129882812,140.06666564941406,688.5833129882812,1,7,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
1883,raw_position_sample,2,2,int,16,2,21,22,8, wanted ,702,106,,,,,,,EmTest4,EmTest4,,,110.06666564941406,688.5833129882812,130.06666564941406,751.6499786376953,1,8,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300091,,,,,,,,,,,,,,,EmTest4,EmTest4
1933,raw_position_sample,2,2,int,16,2,21,22,8, wanted ,702,106,,,,,,,EmTest4,EmTest4,,,110.06666564941406,688.5833129882812,130.06666564941406,751.6499786376953,1,8,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300141,,,,,,,,,,,,,,,EmTest4,EmTest4
1984,raw_position_sample,2,2,int,16,2,21,22,8, wanted ,702,106,,,,,,,EmTest4,EmTest4,,,110.06666564941406,688.5833129882812,130.06666564941406,751.6499786376953,1,8,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300192,,,,,,,,,,,,,,,EmTest4,EmTest4
2034,raw_position_sample,2,2,int,16,2,21,22,8, wanted ,702,106,,,,,,,EmTest4,EmTest4,,,110.06666564941406,688.5833129882812,130.06666564941406,751.6499786376953,1,8,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300242,,,,,,,,,,,,,,,EmTest4,EmTest4
2085,raw_position_sample,2,2,int,16,2,21,22,8, wanted ,702,106,,,,,,,EmTest4,EmTest4,,,110.06666564941406,688.5833129882812,130.06666564941406,751.6499786376953,1,8,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300293,,,,,,,,,,,,,,,EmTest4,EmTest4
2109,hover_association,2,2,int,16,2,21,22,8, wanted ,700,104,hover,267,267,0.4822940242626759,0.14833335876464843,110,EmTest4,EmTest4,,,100.06666564941406,688.5833129882812,140.06666564941406,751.6500015258789,1,8,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
2126,hover_association,2,2,int,16,2,21,22,9, to ,767,105,hover,16,16,0.7668598597057205,0.12333335876464843,110,EmTest4,EmTest4,,,100.06666564941406,751.6500015258789,140.06666564941406,771.6666946411133,1,9,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
2136,raw_position_sample,2,2,int,16,2,21,22,13, was ,835,105,,,,,,,EmTest4,EmTest4,,,110.06666564941406,833.7000122070312,130.06666564941406,870.7166748046875,1,13,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300344,,,,,,,,,,,,,,,EmTest4,EmTest4
2160,hover_association,2,2,int,16,2,21,22,13, was ,835,105,hover,35,35,0.9536242685261368,0.17333335876464845,110,EmTest4,EmTest4,,,100.06666564941406,833.7000122070312,140.06666564941406,870.7166748046875,1,13,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
2187,raw_position_sample,2,2,int,16,2,21,22,14, possible ,928,112,,,,,,,EmTest4,EmTest4,,,110.06666564941406,870.7166748046875,130.06666564941406,941.7833557128906,1,14,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300395,,,,,,,,,,,,,,,EmTest4,EmTest4
2193,hover_association,2,2,int,16,2,21,22,14, possible ,899,110,hover,32,32,0.8060505536857813,0.29833335876464845,110,EmTest4,EmTest4,,,100.06666564941406,870.7166748046875,140.06666564941406,941.7833404541016,1,14,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
2226,hover_association,2,2,int,16,2,21,22,15, to ,943,115,hover,33,33,0.7102417955025533,0.42333335876464845,110,EmTest4,EmTest4,,,100.06666564941406,941.7833404541016,140.06666564941406,961.7999877929688,1,15,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
2237,raw_position_sample,2,2,int,16,2,21,22,16, do ,968,120,,,,,,,EmTest4,EmTest4,,,110.06666564941406,961.7999877929688,130.06666564941406,986.8333129882812,1,16,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300445,,,,,,,,,,,,,,,EmTest4,EmTest4
2288,raw_position_sample,2,2,int,16,2,21,22,16, do ,975,122,,,,,,,EmTest4,EmTest4,,,110.06666564941406,961.7999877929688,130.06666564941406,986.8333129882812,1,16,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300496,,,,,,,,,,,,,,,EmTest4,EmTest4
2338,raw_position_sample,2,2,int,16,2,21,22,16, do ,962,126,,,,,,,EmTest4,EmTest4,,,110.06666564941406,961.7999877929688,130.06666564941406,986.8333129882812,1,16,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300546,,,,,,,,,,,,,,,EmTest4,EmTest4
2342,hover_association,2,2,int,16,2,21,22,16, do ,968,120,hover,117,117,0.007989837765088529,0.6483333587646485,110,EmTest4,EmTest4,,,100.06666564941406,961.7999877929688,140.06666564941406,986.8333129882812,1,16,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
2376,hover_association,2,2,int,16,2,21,22,14, possible ,914,133,hover,33,33,0.3276265318282098,0.8233333587646484,110,EmTest4,EmTest4,,,100.06666564941406,870.7166748046875,140.06666564941406,941.7833404541016,1,14,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
2388,raw_position_sample,2,2,int,16,2,21,22,11, if ,812,132,,,,,,,EmTest4,EmTest4,,,110.06666564941406,805.7000122070312,130.06666564941406,819.7000122070312,1,11,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300597,,,,,,,,,,,,,,,EmTest4,EmTest4
2392,hover_association,2,2,int,16,2,21,22,11, if ,812,132,hover,17,17,0.44999912806919645,0.7983333587646484,110,EmTest4,EmTest4,,,100.06666564941406,805.7000122070312,140.06666564941406,819.7000122070312,1,11,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
2410,hover_association,2,2,int,16,2,21,22,8, wanted ,711,122,hover,17,17,0.35544417396126454,0.5483333587646484,110,EmTest4,EmTest4,,,100.06666564941406,688.5833129882812,140.06666564941406,751.6500015258789,1,8,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
2426,hover_association,2,2,int,16,2,21,22,6, things. ,645,116,hover,16,16,0.42147589209075315,0.3983333587646484,110,EmTest4,EmTest4,,,100.06666564941406,620.533332824707,140.06666564941406,678.5833129882812,1,6,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
2443,hover_association,2,2,int,16,2,21,22,4, sorts ,562,117,hover,17,17,0.12495268099433005,0.42333335876464845,110,EmTest4,EmTest4,,,100.06666564941406,556.5,140.06666564941406,600.5166625976562,1,4,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
2448,raw_position_sample,2,2,int,16,2,21,22,3, all ,535,119,,,,,,,EmTest4,EmTest4,,,110.06666564941406,533.4833374023438,130.06666564941406,556.5,1,3,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300656,,,,,,,,,,,,,,,EmTest4,EmTest4
2460,hover_association,2,2,int,16,2,21,22,3, all ,535,119,hover,18,18,0.06589380474065736,0.47333335876464844,110,EmTest4,EmTest4,,,100.06666564941406,533.4833450317383,140.06666564941406,556.5,1,3,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
2493,hover_association,2,2,int,16,2,21,22,1, “Politicians ,482,129,hover,32,32,0.5965209922027402,0.8483333587646484,110,EmTest4,EmTest4,,,100.06666564941406,405.12918744768416,140.06666564941406,500.4666748046875,1,1,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
