responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
619,raw_position_sample,2,1,ele,20,2,7,8,93, the ,724,364,140177,EmTest4,EmTest4,350.066650390625,715.6500244140625,370.066650390625,745.6833648681641,7,9,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
631,hover_association,2,1,ele,20,2,7,8,93, the ,742,380,,EmTest4,EmTest4,340.066650390625,715.6499938964844,380.066650390625,745.6833572387695,7,9,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,23,23,0.2780243427401726,0.598333740234375,134,,,,,,,,,,,,,,,EmTest4,EmTest4
645,hover_association,2,1,ele,20,2,7,8,77, Materials ,667,321,,EmTest4,EmTest4,300.066650390625,656.5499877929688,340.066650390625,734.599983215332,6,7,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,14,14,0.13388869724439548,0.523333740234375,134,,,,,,,,,,,,,,,EmTest4,EmTest4
662,hover_association,2,1,ele,20,2,7,8,60, Cameron ,641,300,,EmTest4,EmTest4,260.06665802001953,579.5000076293945,300.066650390625,658.5666580200195,5,4,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.7778246841970375,0.9983337399165612,134,,,,,,,,,,,,,,,EmTest4,EmTest4
669,raw_position_sample,2,1,ele,20,2,7,8,45, wallet ,548,226,140228,EmTest4,EmTest4,230.06666564941406,501.5,250.06666564941406,552.5333404541016,4,3,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
678,hover_association,2,1,ele,20,2,7,8,45, wallet ,548,226,,EmTest4,EmTest4,220.06666564941406,501.50000762939453,260.06665802001953,552.533332824707,4,3,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.9111691662779712,0.14833338705699675,134,,,,,,,,,,,,,,,EmTest4,EmTest4
695,hover_association,2,1,ele,20,2,7,8,16," wrong,” ",481,170,,EmTest4,EmTest4,140.06666564941406,471.45001220703125,180.06666564941406,536.5000076293945,2,2,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.14680996871654808,0.7483333587646485,134,,,,,,,,,,,,,,,EmTest4,EmTest4
711,hover_association,2,1,ele,20,2,7,8,15, morally ,453,146,,EmTest4,EmTest4,140.06666564941406,408.41668701171875,180.06666564941406,471.45001220703125,2,1,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.7072974946210946,0.14833335876464843,134,,,,,,,,,,,,,,,EmTest4,EmTest4
720,raw_position_sample,2,1,ele,20,2,7,8,1, “The ,437,132,140279,EmTest4,EmTest4,110.06666564941406,408.41668701171875,130.06666564941406,450.45001220703125,1,1,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
763,hover_association,2,1,ele,20,2,7,8,1, “The ,437,132,,EmTest4,EmTest4,100.06666564941406,404.9139099121094,140.06666564941406,450.45001220703125,1,1,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,51,51,0.08973297849311754,0.34833335876464844,134,,,,,,,,,,,,,,,EmTest4,EmTest4
