responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
46124,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,20,little,little,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
46124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
38639,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,21,explained,explained,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
38639,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,22,sides,sides,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
38639,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,23,highly,highly,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
38639,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,24,retrace,retrace,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
38639,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,25,vicinity,vicinity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
38644,,,,,spotlight_PROLIFIC,cambridge_general_english_summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
38655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
4280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,366,66,1122995.9000000358,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,366,66,1123044.6000000238,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,366,66,1123091.4000000358,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,366,66,1123154.199999988,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,366,66,1123201.6000000238,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,350,62,1123302.699999988,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,350,62,1123341.5,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,350,62,1123403.699999988,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,350,62,1123440.300000012,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,350,62,1123496,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,346,61,1123545.1000000238,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,345,67,1123591.1000000238,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,345,67,1123652.1000000238,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,345,68,1123690.9000000358,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,343,71,1123740.199999988,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,345,77,1123792.800000012,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,360,97,1123851.6000000238,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,408,154,1123901.6000000238,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,408,154,1123941.300000012,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,408,154,1123995.300000012,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,408,154,1124040.699999988,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,408,154,1124090.800000012,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,408,154,1124140.4000000358,,,,,,,,,,,,,,,,,,,,2026-08-09T15:59:15.395Z,,2026-08-09,2026-08-09,12:59:15,2026-08-09 12:59:15,2026-08-09T16:42:43.643Z,2608248,,,,,,2026-08-09,13:42:43,2026-08-09 13:42:43,2608248
