responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,hand,device,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
38383,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,6,so,so,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
38383,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,7,once,once,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
38383,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,8,edge,edge,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
38383,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,9,mean,mean,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
38383,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,10,with,with,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
38383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
62736,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,11,giving,giving,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
62736,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,12,to eating,to eating,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
62736,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,13,No matter how,No matter how,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
62736,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,14,that,that,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
62736,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,15,ordered,ordered,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
62736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
62256,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,16,about,about,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
62256,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,17,almost,almost,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
62256,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,18,unfasten,unfasten,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
62256,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,19,opportunity,opportunity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
62256,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,20,little,little,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
62256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
41184,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,21,explained,explained,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
41184,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,22,sides,sides,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
41184,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,23,highly,highly,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
41184,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,24,retrace,retrace,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
41184,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,25,vicinity,vicinity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
41187,,,,,spotlight_PROLIFIC,cambridge_general_english_summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,C2,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
41194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,447,90,1542229.5,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,551,135,1542283.899999991,113.90625,501.6015625,133.90625,563.65234375,1,2,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,2, coastal ,551,135,,103.90625,501.6015625,143.90625,563.65234375,1,2,hover,17.700000002980232,17.700000002980232,0.9089077746301543,0.82734375,19,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,3, tram ,566,140,,103.90625,563.65234375,143.90625,604.66796875,1,3,hover,20,20,0.27666666666666667,0.95234375,19,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,17, their ,587,148,,143.90625,562.65625,183.90625,602.67578125,2,4,hover,10.099999994039536,10.099999994039536,0.6082967301122498,0.10234375,19,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,18, collars ,630,166,1542331.200000003,153.90625,602.67578125,173.90625,659.70703125,2,5,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,18, collars ,630,166,,143.90625,602.67578125,183.90625,659.70703125,2,5,hover,19.799999997019768,19.799999997019768,0.9174657534246575,0.82734375,19,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1542376.899999991,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1542427.899999991,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1542486.899999991,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1542533.899999991,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1542580,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1542627.899999991,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1542680,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1542727.799999997,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1542776.799999997,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1542830,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
1268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1542877.799999997,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1542927.700000003,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1542977.700000003,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,698,196,1543035.700000003,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:47:13.673Z,,2026-08-16,2026-08-16,09:47:13,2026-08-16 09:47:13,2026-08-16T13:16:53.281Z,1779608,,,,,,2026-08-16,10:16:53,2026-08-16 10:16:53,1779608
