responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
505,hover_association,2,2,int,29,5,15,16,6," adds, ",528,98,hover,6.800000011920929,6.800000011920929,0.9408104715824934,0.10491452103054616,115,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,93.8031005859375,481.8871479034424,133.80613708496094,530.9011135101318,1,6,intermediate,5,spotlight_PROLIFIC,,31,Brazil,Brazilian Portuguese,"English, French, Dutch, German, Spanish",French|Dutch|German|Spanish,Brazilian Portuguese:40|English:36|French:12|Dutch:6|German:4|Spanish:2,100,Brazilian Portuguese:15|English:80|French:1|Dutch:1|German:2|Spanish:1,100,Brazilian Portuguese:40|English:40|French:5|Dutch:3|German:10|Spanish:2,100,21,5,Bachelor's,10,10,10,10,10,10,9,19,9,13,EF SET,C2,,,,,23,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,2026-07-06T21:02:01.534Z,8B7J55F9,2026-07-06,2026-07-06,18:02:01,2026-07-06 18:02:01,,,,,,,,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,,,,
508,raw_position_sample,2,2,int,29,5,15,16,8, traditional ,590,106,,,,,,,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,103.61044311523438,560.92236328125,123.99879455566406,643.9320755004883,1,8,intermediate,5,spotlight_PROLIFIC,,31,Brazil,Brazilian Portuguese,"English, French, Dutch, German, Spanish",French|Dutch|German|Spanish,Brazilian Portuguese:40|English:36|French:12|Dutch:6|German:4|Spanish:2,100,Brazilian Portuguese:15|English:80|French:1|Dutch:1|German:2|Spanish:1,100,Brazilian Portuguese:40|English:40|French:5|Dutch:3|German:10|Spanish:2,100,21,5,Bachelor's,10,10,10,10,10,10,9,19,9,13,EF SET,C2,,,,,23,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,19,random,,2297699.399999976,,,,,,2026-07-06T21:02:01.534Z,8B7J55F9,2026-07-06,2026-07-06,18:02:01,2026-07-06 18:02:01,,,,,,,,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,,,,
513,hover_association,2,2,int,29,5,15,16,8, traditional ,590,106,hover,8.600000023841858,8.600000023841858,0.3502919993049791,0.3048993396878823,115,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,93.8031005859375,560.92236328125,133.80613708496094,643.932071685791,1,8,intermediate,5,spotlight_PROLIFIC,,31,Brazil,Brazilian Portuguese,"English, French, Dutch, German, Spanish",French|Dutch|German|Spanish,Brazilian Portuguese:40|English:36|French:12|Dutch:6|German:4|Spanish:2,100,Brazilian Portuguese:15|English:80|French:1|Dutch:1|German:2|Spanish:1,100,Brazilian Portuguese:40|English:40|French:5|Dutch:3|German:10|Spanish:2,100,21,5,Bachelor's,10,10,10,10,10,10,9,19,9,13,EF SET,C2,,,,,23,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,2026-07-06T21:02:01.534Z,8B7J55F9,2026-07-06,2026-07-06,18:02:01,2026-07-06 18:02:01,,,,,,,,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,,,,
521,hover_association,2,2,int,29,5,15,16,9, nine ,662,114,hover,8.099999964237213,8.099999964237213,0.4630786504506326,0.5048841583452184,115,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,93.8031005859375,643.932071685791,133.80613708496094,682.949047088623,1,9,intermediate,5,spotlight_PROLIFIC,,31,Brazil,Brazilian Portuguese,"English, French, Dutch, German, Spanish",French|Dutch|German|Spanish,Brazilian Portuguese:40|English:36|French:12|Dutch:6|German:4|Spanish:2,100,Brazilian Portuguese:15|English:80|French:1|Dutch:1|German:2|Spanish:1,100,Brazilian Portuguese:40|English:40|French:5|Dutch:3|German:10|Spanish:2,100,21,5,Bachelor's,10,10,10,10,10,10,9,19,9,13,EF SET,C2,,,,,23,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,2026-07-06T21:02:01.534Z,8B7J55F9,2026-07-06,2026-07-06,18:02:01,2026-07-06 18:02:01,,,,,,,,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,,,,
528,hover_association,2,2,int,29,5,15,16,11, five ,726,119,hover,7.300000011920929,7.300000011920929,0.698352758408006,0.6298746700060535,115,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,93.8031005859375,702.9581651687622,133.80613708496094,735.952714920044,1,11,intermediate,5,spotlight_PROLIFIC,,31,Brazil,Brazilian Portuguese,"English, French, Dutch, German, Spanish",French|Dutch|German|Spanish,Brazilian Portuguese:40|English:36|French:12|Dutch:6|German:4|Spanish:2,100,Brazilian Portuguese:15|English:80|French:1|Dutch:1|German:2|Spanish:1,100,Brazilian Portuguese:40|English:40|French:5|Dutch:3|German:10|Spanish:2,100,21,5,Bachelor's,10,10,10,10,10,10,9,19,9,13,EF SET,C2,,,,,23,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,2026-07-06T21:02:01.534Z,8B7J55F9,2026-07-06,2026-07-06,18:02:01,2026-07-06 18:02:01,,,,,,,,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,,,,
544,hover_association,2,2,int,29,5,15,16,14, ingrained; ,788,124,hover,16,16,0.774247524814955,0.8548575909955566,115,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,93.8031005859375,777.9429969787598,133.80613708496094,861.9691009521484,1,14,intermediate,5,spotlight_PROLIFIC,,31,Brazil,Brazilian Portuguese,"English, French, Dutch, German, Spanish",French|Dutch|German|Spanish,Brazilian Portuguese:40|English:36|French:12|Dutch:6|German:4|Spanish:2,100,Brazilian Portuguese:15|English:80|French:1|Dutch:1|German:2|Spanish:1,100,Brazilian Portuguese:40|English:40|French:5|Dutch:3|German:10|Spanish:2,100,21,5,Bachelor's,10,10,10,10,10,10,9,19,9,13,EF SET,C2,,,,,23,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,2026-07-06T21:02:01.534Z,8B7J55F9,2026-07-06,2026-07-06,18:02:01,2026-07-06 18:02:01,,,,,,,,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,,,,
554,hover_association,2,2,int,29,5,15,16,15, bosses ,884,131,hover,9,9,0.3656131575420938,0.9298518979920576,115,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,93.8031005859375,861.9691009521484,133.80613708496094,922.2265030543009,1,15,intermediate,5,spotlight_PROLIFIC,,31,Brazil,Brazilian Portuguese,"English, French, Dutch, German, Spanish",French|Dutch|German|Spanish,Brazilian Portuguese:40|English:36|French:12|Dutch:6|German:4|Spanish:2,100,Brazilian Portuguese:15|English:80|French:1|Dutch:1|German:2|Spanish:1,100,Brazilian Portuguese:40|English:40|French:5|Dutch:3|German:10|Spanish:2,100,21,5,Bachelor's,10,10,10,10,10,10,9,19,9,13,EF SET,C2,,,,,23,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,2026-07-06T21:02:01.534Z,8B7J55F9,2026-07-06,2026-07-06,18:02:01,2026-07-06 18:02:01,,,,,,,,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,,,,
554,raw_position_sample,2,2,int,29,5,15,16,-1,999,923,133,,,,,,,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,,,,,,,intermediate,5,spotlight_PROLIFIC,,31,Brazil,Brazilian Portuguese,"English, French, Dutch, German, Spanish",French|Dutch|German|Spanish,Brazilian Portuguese:40|English:36|French:12|Dutch:6|German:4|Spanish:2,100,Brazilian Portuguese:15|English:80|French:1|Dutch:1|German:2|Spanish:1,100,Brazilian Portuguese:40|English:40|French:5|Dutch:3|German:10|Spanish:2,100,21,5,Bachelor's,10,10,10,10,10,10,9,19,9,13,EF SET,C2,,,,,23,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,19,random,,2297745.899999976,,,,,,2026-07-06T21:02:01.534Z,8B7J55F9,2026-07-06,2026-07-06,18:02:01,2026-07-06 18:02:01,,,,,,,,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,,,,
578,hover_association,2,2,int,29,5,15,16,32, best ,947,134,hover,15.600000023841858,15.600000023841858,0.9855671035252415,0.0298443073207257,115,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,133.80613708496094,929.2779493331909,173.80917358398438,966.5377670923868,2,17,intermediate,5,spotlight_PROLIFIC,,31,Brazil,Brazilian Portuguese,"English, French, Dutch, German, Spanish",French|Dutch|German|Spanish,Brazilian Portuguese:40|English:36|French:12|Dutch:6|German:4|Spanish:2,100,Brazilian Portuguese:15|English:80|French:1|Dutch:1|German:2|Spanish:1,100,Brazilian Portuguese:40|English:40|French:5|Dutch:3|German:10|Spanish:2,100,21,5,Bachelor's,10,10,10,10,10,10,9,19,9,13,EF SET,C2,,,,,23,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,2026-07-06T21:02:01.534Z,8B7J55F9,2026-07-06,2026-07-06,18:02:01,2026-07-06 18:02:01,,,,,,,,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,,,,
605,raw_position_sample,2,2,int,29,5,15,16,-1,999,1011,136,,,,,,,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,,,,,,,intermediate,5,spotlight_PROLIFIC,,31,Brazil,Brazilian Portuguese,"English, French, Dutch, German, Spanish",French|Dutch|German|Spanish,Brazilian Portuguese:40|English:36|French:12|Dutch:6|German:4|Spanish:2,100,Brazilian Portuguese:15|English:80|French:1|Dutch:1|German:2|Spanish:1,100,Brazilian Portuguese:40|English:40|French:5|Dutch:3|German:10|Spanish:2,100,21,5,Bachelor's,10,10,10,10,10,10,9,19,9,13,EF SET,C2,,,,,23,25,C1,intermediate|advanced,advanced|intermediate,cambridge_22_25_intermediate_advanced,4,19,random,,2297796.7999999523,,,,,,2026-07-06T21:02:01.534Z,8B7J55F9,2026-07-06,2026-07-06,18:02:01,2026-07-06 18:02:01,,,,,,,,697a6b7b9aabee3f87764438,697a6b7b9aabee3f87764438,,,,
