responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1151,hover_association,2,2,int,9,2,26,27,92, was ,702,362,hover,29,29,0.1445288177764807,0.148333740234375,98,EmTest3,EmTest3,,,340.066650390625,675.6500244140625,380.066650390625,712.6666946411133,7,8,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1153,raw_position_sample,2,2,int,9,2,26,27,61, transportation ,603,283,,,,,,,EmTest3,EmTest3,,,270.066650390625,590.63330078125,290.066650390625,705.7499694824219,5,6,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503502,,,,,,,,,,,,,,,EmTest3,EmTest3
1162,hover_association,2,2,int,9,2,26,27,61, transportation ,603,283,hover,12,12,0.10742745520070056,0.5733336588542287,98,EmTest3,EmTest3,,,260.06665802001953,590.6333084106445,300.066650390625,705.7499847412109,5,6,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1179,hover_association,2,2,int,9,2,26,27,44, stage” ,552,246,hover,17,17,0.6079323568257823,0.6483334824244465,98,EmTest3,EmTest3,,,220.06666564941406,518.5333404541016,260.06665802001953,573.5833129882812,4,3,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1204,raw_position_sample,2,2,int,9,2,26,27,28," co-founder, ",464,182,,,,,,,EmTest3,EmTest3,,,190.06666564941406,408.41668701171875,210.06666564941406,503.5166778564453,3,1,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503552,,,,,,,,,,,,,,,EmTest3,EmTest3
1213,hover_association,2,2,int,9,2,26,27,28," co-founder, ",486,200,hover,33,33,0.5844723743265614,0.048333358764648435,98,EmTest3,EmTest3,,,180.06666564941406,408.41668701171875,220.06666564941406,503.5166702270508,3,1,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1229,hover_association,2,2,int,9,2,26,27,16, company ,452,173,hover,17,17,0.09671206612985303,0.8233333587646484,98,EmTest3,EmTest3,,,140.06666564941406,444.45001220703125,180.06666564941406,522.5166702270508,2,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1254,raw_position_sample,2,2,int,9,2,26,27,15, The ,436,158,,,,,,,EmTest3,EmTest3,,,150.06666564941406,408.41668701171875,170.06666564941406,444.45001220703125,2,1,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503602,,,,,,,,,,,,,,,EmTest3,EmTest3
1304,raw_position_sample,2,2,int,9,2,26,27,15, The ,421,145,,,,,,,EmTest3,EmTest3,,,150.06666564941406,408.41668701171875,170.06666564941406,444.45001220703125,2,1,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503653,,,,,,,,,,,,,,,EmTest3,EmTest3
1355,raw_position_sample,2,2,int,9,2,26,27,15, The ,418,142,,,,,,,EmTest3,EmTest3,,,150.06666564941406,408.41668701171875,170.06666564941406,444.45001220703125,2,1,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503703,,,,,,,,,,,,,,,EmTest3,EmTest3
