responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1482,hover_association,2,2,int,9,5,29,30,41, that ,575,234,hover,17,17,0.49857302673171183,0.34833342520397664,57,EmTest3,EmTest3,,,220.06666564941406,557.533332824707,260.06665802001953,592.566650390625,4,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1497,raw_position_sample,2,2,int,9,5,29,30,17, Dennis ,514,177,,,,,,,EmTest3,EmTest3,,,150.06666564941406,512.4833374023438,170.06666564941406,573.5333404541016,2,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538775,,,,,,,,,,,,,,,EmTest3,EmTest3
1498,hover_association,2,2,int,9,5,29,30,17, Dennis ,514,177,hover,17,17,0.024842838190319752,0.9233333587646484,57,EmTest3,EmTest3,,,140.06666564941406,512.4833450317383,180.06666564941406,573.533332824707,2,3,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1516,hover_association,2,2,int,9,5,29,30,2, the ,454,119,hover,17,17,0.4517198912341027,0.47333335876464844,57,EmTest3,EmTest3,,,100.06666564941406,440.433349609375,140.06666564941406,470.4666748046875,1,2,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1547,raw_position_sample,2,2,int,9,5,29,30,1, But ,436,102,,,,,,,EmTest3,EmTest3,,,110.06666564941406,408.41668701171875,130.06666564941406,440.433349609375,1,1,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538825,,,,,,,,,,,,,,,EmTest3,EmTest3
1547,hover_association,2,2,int,9,5,29,30,1, But ,440,106,hover,33,33,0.874118115390341,0.048333358764648435,57,EmTest3,EmTest3,,,100.06666564941406,405.21502075195315,140.06666564941406,440.433349609375,1,1,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1598,raw_position_sample,2,2,int,9,5,29,30,-1,999,434,98,,,,,,,EmTest3,EmTest3,,,,,,,,,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538876,,,,,,,,,,,,,,,EmTest3,EmTest3
1650,raw_position_sample,2,2,int,9,5,29,30,-1,999,424,86,,,,,,,EmTest3,EmTest3,,,,,,,,,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538929,,,,,,,,,,,,,,,EmTest3,EmTest3
1701,raw_position_sample,2,2,int,9,5,29,30,-1,999,424,86,,,,,,,EmTest3,EmTest3,,,,,,,,,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538979,,,,,,,,,,,,,,,EmTest3,EmTest3
1751,raw_position_sample,2,2,int,9,5,29,30,-1,999,424,86,,,,,,,EmTest3,EmTest3,,,,,,,,,intermediate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539029,,,,,,,,,,,,,,,EmTest3,EmTest3
