responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
643,raw_position_sample,2,1,ele,29,5,5,6,44, positive ,519,260,236278,EmTest3,EmTest3,230.06666564941406,507.16668701171875,250.06666564941406,573.2166748046875,4,3,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
645,hover_association,2,1,ele,29,5,5,6,44, positive ,519,260,,EmTest3,EmTest3,220.06666564941406,507.1666793823242,260.06665802001953,573.2166748046875,4,3,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,29,29,0.17915702403923622,0.9983335491816614,75,,,,,,,,,,,,,,,EmTest3,EmTest3
651,hover_association,2,1,ele,29,5,5,6,30, apprentice ,452,194,,EmTest3,EmTest3,180.06666564941406,408.41668701171875,220.06666564941406,497.5166702270508,3,1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,6,6,0.4891506307352657,0.34833335876464844,75,,,,,,,,,,,,,,,EmTest3,EmTest3
687,hover_association,2,1,ele,29,5,5,6,13, 50s ,429,170,,EmTest3,EmTest3,140.06666564941406,408.41668701171875,180.06666564941406,442.45001220703125,2,1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,36,36,0.604798763275598,0.7483333587646485,75,,,,,,,,,,,,,,,EmTest3,EmTest3
693,raw_position_sample,2,1,ele,29,5,5,6,-1,999,394,136,236328,EmTest3,EmTest3,,,,,,,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
743,raw_position_sample,2,1,ele,29,5,5,6,-1,999,378,111,236379,EmTest3,EmTest3,,,,,,,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
794,raw_position_sample,2,1,ele,29,5,5,6,-1,999,375,102,236429,EmTest3,EmTest3,,,,,,,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
844,raw_position_sample,2,1,ele,29,5,5,6,-1,999,373,88,236479,EmTest3,EmTest3,,,,,,,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
895,raw_position_sample,2,1,ele,29,5,5,6,-1,999,373,87,236530,EmTest3,EmTest3,,,,,,,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
946,raw_position_sample,2,1,ele,29,5,5,6,-1,999,382,97,236581,EmTest3,EmTest3,,,,,,,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
997,raw_position_sample,2,1,ele,29,5,5,6,1," So, ",438,126,236632,EmTest3,EmTest3,110.06666564941406,408.41668701171875,130.06666564941406,440.433349609375,1,1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1000,hover_association,2,1,ele,29,5,5,6,1," So, ",420,118,,EmTest3,EmTest3,100.06666564941406,405.21502075195315,140.06666564941406,440.433349609375,1,1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,51,51,0.9309067270276739,0.6483333587646485,75,,,,,,,,,,,,,,,EmTest3,EmTest3
1048,raw_position_sample,2,1,ele,29,5,5,6,2, should ,475,127,236683,EmTest3,EmTest3,110.06666564941406,440.433349609375,130.06666564941406,498.50001525878906,1,2,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1065,hover_association,2,1,ele,29,5,5,6,2, should ,446,128,,EmTest3,EmTest3,100.06666564941406,440.433349609375,140.06666564941406,498.50000762939453,1,2,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66,66,0.9913890751346126,0.5983333587646484,75,,,,,,,,,,,,,,,EmTest3,EmTest3
