responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
837,hover_association,2,1,ele,6,1,12,13,103, Fildes ,724,403,hover,15,15,0.269641507167483,0.573333740234375,142,EmTest3,EmTest3,,,380.066650390625,709.7000122070312,420.066650390625,762.7333450317383,8,8,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
841,raw_position_sample,2,1,ele,6,1,12,13,102, but ,701,390,,,,,,,EmTest3,EmTest3,,,390.066650390625,679.6666870117188,410.066650390625,709.7000122070312,8,7,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315532,,,,,,,,,,,,,,,EmTest3,EmTest3
847,hover_association,2,1,ele,6,1,12,13,102, but ,701,390,hover,10,10,0.7103216004141718,0.248333740234375,142,EmTest3,EmTest3,,,380.066650390625,679.6666641235352,420.066650390625,709.7000122070312,8,7,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
862,hover_association,2,1,ele,6,1,12,13,87," Fildes, ",646,354,hover,15,15,0.9379669744936762,0.348333740234375,142,EmTest3,EmTest3,,,340.066650390625,591.566650390625,380.066650390625,649.599983215332,7,4,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
874,hover_association,2,1,ele,6,1,12,13,75, numbers ,592,313,hover,11,11,0.8188278746048306,0.323333740234375,142,EmTest3,EmTest3,,,300.066650390625,530.5333404541016,340.066650390625,605.599983215332,6,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
891,hover_association,2,1,ele,6,1,12,13,60, apply ,544,268,hover,18,18,0.6340619554824177,0.19833358732864137,142,EmTest3,EmTest3,,,260.06665802001953,513.5333404541016,300.066650390625,561.5833129882812,5,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
894,raw_position_sample,2,1,ele,6,1,12,13,46, industry ,507,229,,,,,,,EmTest3,EmTest3,,,230.06666564941406,456.45001220703125,250.06666564941406,524.5000152587891,4,2,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315586,,,,,,,,,,,,,,,EmTest3,EmTest3
908,hover_association,2,1,ele,6,1,12,13,46, industry ,507,229,hover,16,16,0.7428360204761527,0.22333340136211421,142,EmTest3,EmTest3,,,220.06666564941406,456.45001220703125,260.06665802001953,524.5000076293945,4,2,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
924,hover_association,2,1,ele,6,1,12,13,32, because ,475,190,hover,17,17,0.9110603134277611,0.24833335876464843,142,EmTest3,EmTest3,,,180.06666564941406,408.41668701171875,220.06666564941406,481.50000762939453,3,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
940,hover_association,2,1,ele,6,1,12,13,16, people ,445,150,hover,16,16,0.6191817353159519,0.24833335876464843,142,EmTest3,EmTest3,,,140.06666564941406,408.41668701171875,180.06666564941406,467.50000762939453,2,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
945,raw_position_sample,2,1,ele,6,1,12,13,1, On ,434,132,,,,,,,EmTest3,EmTest3,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315635,,,,,,,,,,,,,,,EmTest3,EmTest3
995,raw_position_sample,2,1,ele,6,1,12,13,1, On ,418,109,,,,,,,EmTest3,EmTest3,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315686,,,,,,,,,,,,,,,EmTest3,EmTest3
1045,raw_position_sample,2,1,ele,6,1,12,13,1, On ,413,106,,,,,,,EmTest3,EmTest3,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315736,,,,,,,,,,,,,,,EmTest3,EmTest3
1097,raw_position_sample,2,1,ele,6,1,12,13,1, On ,407,105,,,,,,,EmTest3,EmTest3,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315788,,,,,,,,,,,,,,,EmTest3,EmTest3
1147,raw_position_sample,2,1,ele,6,1,12,13,1, On ,407,105,,,,,,,EmTest3,EmTest3,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315838,,,,,,,,,,,,,,,EmTest3,EmTest3
1198,raw_position_sample,2,1,ele,6,1,12,13,1, On ,407,105,,,,,,,EmTest3,EmTest3,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315889,,,,,,,,,,,,,,,EmTest3,EmTest3
1248,raw_position_sample,2,1,ele,6,1,12,13,1, On ,407,105,,,,,,,EmTest3,EmTest3,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315939,,,,,,,,,,,,,,,EmTest3,EmTest3
1299,raw_position_sample,2,1,ele,6,1,12,13,1, On ,416,108,,,,,,,EmTest3,EmTest3,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315990,,,,,,,,,,,,,,,EmTest3,EmTest3
1324,hover_association,2,1,ele,6,1,12,13,1, On ,434,132,hover,383,383,0.6803874838998281,0.3233333587646484,142,EmTest3,EmTest3,,,100.06666564941406,404.7896041870117,140.06666564941406,437.433349609375,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1349,raw_position_sample,2,1,ele,6,1,12,13,2, the ,462,130,,,,,,,EmTest3,EmTest3,,,110.06666564941406,437.433349609375,130.06666564941406,467.4666748046875,1,2,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316040,,,,,,,,,,,,,,,EmTest3,EmTest3
1358,hover_association,2,1,ele,6,1,12,13,2, the ,439,118,hover,33,33,0.8179797019099064,0.7483333587646485,142,EmTest3,EmTest3,,,100.06666564941406,437.433349609375,140.06666564941406,467.4666748046875,1,2,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1390,hover_association,2,1,ele,6,1,12,13,3, top ,476,134,hover,34,34,0.8834625630853983,0.9983333587646485,142,EmTest3,EmTest3,,,100.06666564941406,467.4666748046875,140.06666564941406,497.50000762939453,1,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1399,raw_position_sample,2,1,ele,6,1,12,13,18, waiting ,506,142,,,,,,,EmTest3,EmTest3,,,150.06666564941406,498.5333251953125,170.06666564941406,559.5833129882812,2,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316090,,,,,,,,,,,,,,,EmTest3,EmTest3
1450,raw_position_sample,2,1,ele,6,1,12,13,18, waiting ,526,143,,,,,,,EmTest3,EmTest3,,,150.06666564941406,498.5333251953125,170.06666564941406,559.5833129882812,2,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316141,,,,,,,,,,,,,,,EmTest3,EmTest3
1501,raw_position_sample,2,1,ele,6,1,12,13,18, waiting ,526,143,,,,,,,EmTest3,EmTest3,,,150.06666564941406,498.5333251953125,170.06666564941406,559.5833129882812,2,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316192,,,,,,,,,,,,,,,EmTest3,EmTest3
1551,raw_position_sample,2,1,ele,6,1,12,13,18, waiting ,526,143,,,,,,,EmTest3,EmTest3,,,150.06666564941406,498.5333251953125,170.06666564941406,559.5833129882812,2,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316242,,,,,,,,,,,,,,,EmTest3,EmTest3
1602,raw_position_sample,2,1,ele,6,1,12,13,18, waiting ,526,143,,,,,,,EmTest3,EmTest3,,,150.06666564941406,498.5333251953125,170.06666564941406,559.5833129882812,2,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316293,,,,,,,,,,,,,,,EmTest3,EmTest3
1653,raw_position_sample,2,1,ele,6,1,12,13,18, waiting ,526,143,,,,,,,EmTest3,EmTest3,,,150.06666564941406,498.5333251953125,170.06666564941406,559.5833129882812,2,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316344,,,,,,,,,,,,,,,EmTest3,EmTest3
1703,raw_position_sample,2,1,ele,6,1,12,13,18, waiting ,526,143,,,,,,,EmTest3,EmTest3,,,150.06666564941406,498.5333251953125,170.06666564941406,559.5833129882812,2,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316395,,,,,,,,,,,,,,,EmTest3,EmTest3
1718,hover_association,2,1,ele,6,1,12,13,18, waiting ,506,142,hover,328,328,0.44990460441920166,0.07333335876464844,142,EmTest3,EmTest3,,,140.06666564941406,498.53333282470703,180.06666564941406,559.5833129882812,2,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1728,hover_association,2,1,ele,6,1,12,13,5, a ,530,138,hover,9,9,0.8312986310278342,0.9483333587646484,142,EmTest3,EmTest3,,,100.06666564941406,517.5166625976562,140.06666564941406,532.533332824707,1,5,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1754,raw_position_sample,2,1,ele,6,1,12,13,6," hill, ",544,122,,,,,,,EmTest3,EmTest3,,,110.06666564941406,532.5333251953125,130.06666564941406,564.5499877929688,1,6,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316445,,,,,,,,,,,,,,,EmTest3,EmTest3
1804,raw_position_sample,2,1,ele,6,1,12,13,6," hill, ",558,106,,,,,,,EmTest3,EmTest3,,,110.06666564941406,532.5333251953125,130.06666564941406,564.5499877929688,1,6,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316496,,,,,,,,,,,,,,,EmTest3,EmTest3
1854,raw_position_sample,2,1,ele,6,1,12,13,6," hill, ",558,106,,,,,,,EmTest3,EmTest3,,,110.06666564941406,532.5333251953125,130.06666564941406,564.5499877929688,1,6,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316545,,,,,,,,,,,,,,,EmTest3,EmTest3
1905,raw_position_sample,2,1,ele,6,1,12,13,6," hill, ",560,108,,,,,,,EmTest3,EmTest3,,,110.06666564941406,532.5333251953125,130.06666564941406,564.5499877929688,1,6,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316596,,,,,,,,,,,,,,,EmTest3,EmTest3
1924,hover_association,2,1,ele,6,1,12,13,6," hill, ",535,133,hover,197,197,0.9515880783140755,0.24833335876464843,142,EmTest3,EmTest3,,,100.06666564941406,532.533332824707,140.06666564941406,564.5499877929688,1,6,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1955,raw_position_sample,2,1,ele,6,1,12,13,7, above ,582,116,,,,,,,EmTest3,EmTest3,,,110.06666564941406,564.5499877929688,130.06666564941406,618.6166534423828,1,7,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316647,,,,,,,,,,,,,,,EmTest3,EmTest3
2006,raw_position_sample,2,1,ele,6,1,12,13,7, above ,611,120,,,,,,,EmTest3,EmTest3,,,110.06666564941406,564.5499877929688,130.06666564941406,618.6166534423828,1,7,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316697,,,,,,,,,,,,,,,EmTest3,EmTest3
2007,hover_association,2,1,ele,6,1,12,13,7, above ,568,113,hover,83,83,0.8591244158541388,0.49833335876464846,142,EmTest3,EmTest3,,,100.06666564941406,564.5499877929688,140.06666564941406,618.6166763305664,1,7,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
2060,raw_position_sample,2,1,ele,6,1,12,13,8, Northumberland’s ,685,120,,,,,,,EmTest3,EmTest3,,,110.06666564941406,618.61669921875,130.06666564941406,765.4167022705078,1,8,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316750,,,,,,,,,,,,,,,EmTest3,EmTest3
2110,raw_position_sample,2,1,ele,6,1,12,13,8, Northumberland’s ,737,113,,,,,,,EmTest3,EmTest3,,,110.06666564941406,618.61669921875,130.06666564941406,765.4167022705078,1,8,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316801,,,,,,,,,,,,,,,EmTest3,EmTest3
2157,hover_association,2,1,ele,6,1,12,13,8, Northumberland’s ,623,121,hover,150,150,0.9699135279958206,0.24833335876464843,142,EmTest3,EmTest3,,,100.06666564941406,618.6166763305664,140.06666564941406,765.4166946411133,1,8,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
2161,raw_position_sample,2,1,ele,6,1,12,13,9, beautiful ,777,107,,,,,,,EmTest3,EmTest3,,,110.06666564941406,765.4166870117188,130.06666564941406,838.5000152587891,1,9,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316852,,,,,,,,,,,,,,,EmTest3,EmTest3
2211,raw_position_sample,2,1,ele,6,1,12,13,9, beautiful ,799,106,,,,,,,EmTest3,EmTest3,,,110.06666564941406,765.4166870117188,130.06666564941406,838.5000152587891,1,9,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316902,,,,,,,,,,,,,,,EmTest3,EmTest3
2261,raw_position_sample,2,1,ele,6,1,12,13,9, beautiful ,824,106,,,,,,,EmTest3,EmTest3,,,110.06666564941406,765.4166870117188,130.06666564941406,838.5000152587891,1,9,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316952,,,,,,,,,,,,,,,EmTest3,EmTest3
2274,hover_association,2,1,ele,6,1,12,13,9, beautiful ,777,107,hover,117,117,0.8015961915722187,0.14833335876464843,142,EmTest3,EmTest3,,,100.06666564941406,765.4166946411133,140.06666564941406,838.5000076293945,1,9,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
2311,raw_position_sample,2,1,ele,6,1,12,13,10, Kielder ,878,110,,,,,,,EmTest3,EmTest3,,,110.06666564941406,838.5,130.06666564941406,899.5500030517578,1,10,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317002,,,,,,,,,,,,,,,EmTest3,EmTest3
2341,hover_association,2,1,ele,6,1,12,13,10, Kielder ,839,106,hover,67,67,0.8763309265848399,0.2733333587646484,142,EmTest3,EmTest3,,,100.06666564941406,838.5000076293945,140.06666564941406,899.5499954223633,1,10,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
2362,raw_position_sample,2,1,ele,6,1,12,13,11, Water ,930,119,,,,,,,EmTest3,EmTest3,,,110.06666564941406,899.5499877929688,130.06666564941406,951.8999786376953,1,11,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317052,,,,,,,,,,,,,,,EmTest3,EmTest3
