responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
617,raw_position_sample,2,1,ele,29,2,2,3,81," teenagers,” ",606,335,212205,EmTest3,EmTest3,310.066650390625,591.566650390625,330.066650390625,687.6666564941406,6,5,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
618,hover_association,2,1,ele,29,2,2,3,81," teenagers,” ",606,335,,EmTest3,EmTest3,300.066650390625,591.5666580200195,340.066650390625,687.6666717529297,6,5,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,22,22,0.15019084201272767,0.873333740234375,96,,,,,,,,,,,,,,,EmTest3,EmTest3
637,hover_association,2,1,ele,29,2,2,3,47, time ,510,225,,EmTest3,EmTest3,220.06666564941406,472.4666748046875,260.06665802001953,511.4833450317383,4,2,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,19,19,0.9619817625874733,0.12333338228862424,96,,,,,,,,,,,,,,,EmTest3,EmTest3
647,hover_association,2,1,ele,29,2,2,3,16, 6.30am; ,460,155,,EmTest3,EmTest3,140.06666564941406,458.4833450317383,180.06666564941406,528.5499954223633,2,2,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,9,9,0.021645889446780933,0.37333335876464846,96,,,,,,,,,,,,,,,EmTest3,EmTest3
663,hover_association,2,1,ele,29,2,2,3,2, Kelley ,441,127,,EmTest3,EmTest3,100.06666564941406,436.41668701171875,140.06666564941406,490.45001220703125,1,2,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.08482381885094241,0.6733333587646484,96,,,,,,,,,,,,,,,EmTest3,EmTest3
667,raw_position_sample,2,1,ele,29,2,2,3,-1,999,441,127,212255,EmTest3,EmTest3,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
717,raw_position_sample,2,1,ele,29,2,2,3,-1,999,441,127,212305,EmTest3,EmTest3,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
768,raw_position_sample,2,1,ele,29,2,2,3,-1,999,441,127,212356,EmTest3,EmTest3,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
818,raw_position_sample,2,1,ele,29,2,2,3,-1,999,441,127,212406,EmTest3,EmTest3,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
869,raw_position_sample,2,1,ele,29,2,2,3,-1,999,441,127,212457,EmTest3,EmTest3,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
919,raw_position_sample,2,1,ele,29,2,2,3,-1,999,430,88,212507,EmTest3,EmTest3,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
970,raw_position_sample,2,1,ele,29,2,2,3,2, Kelley ,459,125,212558,EmTest3,EmTest3,110.06666564941406,436.41668701171875,130.06666564941406,490.45001220703125,1,2,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1021,raw_position_sample,2,1,ele,29,2,2,3,2, Kelley ,461,131,212610,EmTest3,EmTest3,110.06666564941406,436.41668701171875,130.06666564941406,490.45001220703125,1,2,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1071,raw_position_sample,2,1,ele,29,2,2,3,2, Kelley ,446,131,212660,EmTest3,EmTest3,110.06666564941406,436.41668701171875,130.06666564941406,490.45001220703125,1,2,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1080,hover_association,2,1,ele,29,2,2,3,2, Kelley ,448,105,,EmTest3,EmTest3,100.06666564941406,436.41668701171875,140.06666564941406,490.45001220703125,1,2,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,150,150,0.17735930471872238,0.7733333587646485,96,,,,,,,,,,,,,,,EmTest3,EmTest3
1113,hover_association,2,1,ele,29,2,2,3,1, Dr. ,434,130,,EmTest3,EmTest3,100.06666564941406,405.61668701171874,140.06666564941406,436.41668701171875,1,1,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.20725042169744348,0.6983333587646484,96,,,,,,,,,,,,,,,EmTest3,EmTest3
1122,raw_position_sample,2,1,ele,29,2,2,3,-1,999,402,126,212710,EmTest3,EmTest3,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1173,raw_position_sample,2,1,ele,29,2,2,3,-1,999,390,120,212761,EmTest3,EmTest3,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1226,raw_position_sample,2,1,ele,29,2,2,3,-1,999,391,118,212814,EmTest3,EmTest3,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1276,raw_position_sample,2,1,ele,29,2,2,3,1, Dr. ,409,120,212865,EmTest3,EmTest3,110.06666564941406,408.41668701171875,130.06666564941406,436.41668701171875,1,1,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
