responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1190,hover_association,2,2,int,9,4,28,29,71, refined. ,677,317,hover,18,18,0.1771663615108635,0.423333740234375,71,EmTest3,EmTest3,,,300.066650390625,665.6666641235352,340.066650390625,729.636685180664,6,6,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1205,hover_association,2,2,int,9,4,28,29,58, interested ,624,266,hover,16,16,0.278890177442655,0.1483335777918964,71,EmTest3,EmTest3,,,260.06665802001953,600.5499877929688,300.066650390625,684.6333084106445,5,6,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1215,raw_position_sample,2,2,int,9,4,28,29,27, in ,568,219,,,,,,,EmTest3,EmTest3,,,190.06666564941406,567.5999755859375,210.06666564941406,586.6166381835938,3,3,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528519,,,,,,,,,,,,,,,EmTest3,EmTest3
1222,hover_association,2,2,int,9,4,28,29,27, in ,568,219,hover,16,16,0.021034649600369743,0.9733333587646484,71,EmTest3,EmTest3,,,180.06666564941406,567.5999908447266,220.06666564941406,586.6166687011719,3,3,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1239,hover_association,2,2,int,9,4,28,29,14, cars ,502,175,hover,17,17,0.1917984635489333,0.8733333587646485,71,EmTest3,EmTest3,,,140.06666564941406,494.51666259765625,180.06666564941406,533.533332824707,2,3,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1256,hover_association,2,2,int,9,4,28,29,13, the ,471,158,hover,17,17,0.21698085647577167,0.4483333587646484,71,EmTest3,EmTest3,,,140.06666564941406,464.4833450317383,180.06666564941406,494.51666259765625,2,2,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1266,raw_position_sample,2,2,int,9,4,28,29,12, before ,447,148,,,,,,,EmTest3,EmTest3,,,150.06666564941406,408.41668701171875,170.06666564941406,464.4833526611328,2,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528570,,,,,,,,,,,,,,,EmTest3,EmTest3
1306,hover_association,2,2,int,9,4,28,29,12, before ,447,148,hover,50,50,0.402793991755626,0.023333358764648437,71,EmTest3,EmTest3,,,140.06666564941406,408.41668701171875,180.06666564941406,464.4833450317383,2,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1316,raw_position_sample,2,2,int,9,4,28,29,1, One ,424,134,,,,,,,EmTest3,EmTest3,,,110.06666564941406,408.41668701171875,130.06666564941406,447.45001220703125,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528620,,,,,,,,,,,,,,,EmTest3,EmTest3
1356,hover_association,2,2,int,9,4,28,29,1, One ,424,134,hover,49,49,0.2442352541145079,0.14833335876464843,71,EmTest3,EmTest3,,,100.06666564941406,404.5133544921875,140.06666564941406,447.45001220703125,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
