responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
946,raw_position_sample,2,1,ele,29,1,1,2,-1,999,694,314,200949,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
983,hover_association,2,1,ele,29,1,1,2,59, (lack ,581,286,,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.06665802001953,539.5499954223633,300.066650390625,582.566650390625,5,3,hover,17,17,0.9635803762105423,0.6483336731593462,70,,,,,,,,,,,,,,,EmTest3,EmTest3
997,raw_position_sample,2,1,ele,29,1,1,2,47, rhythms ,514,235,200999,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.06666564941406,498.51666259765625,250.06666564941406,567.5500030517578,4,3,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
999,hover_association,2,1,ele,29,1,1,2,47, rhythms ,514,235,,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.06666564941406,498.5166702270508,260.06665802001953,567.5499954223633,4,3,hover,16,16,0.22428775854477553,0.37333342997234914,70,,,,,,,,,,,,,,,EmTest3,EmTest3
1016,hover_association,2,1,ele,29,1,1,2,33, Oxford ,476,196,,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.06666564941406,449.433349609375,220.06666564941406,508.4666748046875,3,2,hover,17,17,0.45002801896604844,0.3983333587646484,70,,,,,,,,,,,,,,,EmTest3,EmTest3
1032,hover_association,2,1,ele,29,1,1,2,17, solution: ,437,142,,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,408.41668701171875,180.06666564941406,480.4833450317383,2,1,hover,17,17,0.3966232620408322,0.048333358764648435,70,,,,,,,,,,,,,,,EmTest3,EmTest3
1048,raw_position_sample,2,1,ele,29,1,1,2,1, Many ,424,125,201050,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,457.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1098,raw_position_sample,2,1,ele,29,1,1,2,1, Many ,405,102,201100,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,457.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1099,hover_association,2,1,ele,29,1,1,2,1, Many ,424,125,,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,404.33057657877606,140.06666564941406,457.45001220703125,1,1,hover,66,66,0.01260223143010693,0.048333358764648435,70,,,,,,,,,,,,,,,EmTest3,EmTest3
1148,raw_position_sample,2,1,ele,29,1,1,2,-1,999,400,99,201150,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1199,raw_position_sample,2,1,ele,29,1,1,2,-1,999,399,98,201201,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1249,raw_position_sample,2,1,ele,29,1,1,2,-1,999,400,98,201251,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1301,raw_position_sample,2,1,ele,29,1,1,2,1, Many ,434,110,201304,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,457.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1351,raw_position_sample,2,1,ele,29,1,1,2,1, Many ,449,114,201353,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,457.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1402,raw_position_sample,2,1,ele,29,1,1,2,1, Many ,450,115,201404,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,457.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1449,hover_association,2,1,ele,29,1,1,2,1, Many ,410,101,,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,404.33057657877606,140.06666564941406,457.45001220703125,1,1,hover,183,183,0.9162262897864034,0.37333335876464846,70,,,,,,,,,,,,,,,EmTest3,EmTest3
1454,raw_position_sample,2,1,ele,29,1,1,2,2, of ,461,115,201456,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,457.45001220703125,130.06666564941406,477.4666748046875,1,2,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1466,hover_association,2,1,ele,29,1,1,2,2, of ,461,115,,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,457.45001220703125,140.06666564941406,477.4666748046875,1,2,hover,18,18,0.17735163270346666,0.37333335876464846,70,,,,,,,,,,,,,,,EmTest3,EmTest3
1498,hover_association,2,1,ele,29,1,1,2,3, us ,480,114,,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,477.4666748046875,140.06666564941406,501.4833450317383,1,3,hover,32,32,0.8549613664672435,0.3233333587646484,70,,,,,,,,,,,,,,,EmTest3,EmTest3
1504,raw_position_sample,2,1,ele,29,1,1,2,4, know ,511,111,201506,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,501.48333740234375,130.06666564941406,548.5166625976562,1,4,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1554,raw_position_sample,2,1,ele,29,1,1,2,4, know ,535,107,201557,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,501.48333740234375,130.06666564941406,548.5166625976562,1,4,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1598,hover_association,2,1,ele,29,1,1,2,4, know ,511,111,,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,501.4833450317383,140.06666564941406,548.5166625976562,1,4,hover,100,100,0.9464919183272771,0.14833335876464843,70,,,,,,,,,,,,,,,EmTest3,EmTest3
1604,raw_position_sample,2,1,ele,29,1,1,2,5, we ,553,106,201607,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,548.5166625976562,130.06666564941406,576.5333404541016,1,5,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1649,hover_association,2,1,ele,29,1,1,2,5, we ,553,106,,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,548.5166625976562,140.06666564941406,576.533332824707,1,5,hover,50,50,0.8738846266857397,0.14833335876464843,70,,,,,,,,,,,,,,,EmTest3,EmTest3
1655,raw_position_sample,2,1,ele,29,1,1,2,6, don’t ,582,106,201657,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,576.5333251953125,130.06666564941406,620.5833129882812,1,6,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1706,raw_position_sample,2,1,ele,29,1,1,2,6, don’t ,617,107,201708,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,576.5333251953125,130.06666564941406,620.5833129882812,1,6,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1716,hover_association,2,1,ele,29,1,1,2,6, don’t ,582,106,,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,576.533332824707,140.06666564941406,620.5833129882812,1,6,hover,67,67,0.918653471012358,0.17333335876464845,70,,,,,,,,,,,,,,,EmTest3,EmTest3
1749,hover_association,2,1,ele,29,1,1,2,7, get ,634,110,,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,620.5833129882812,140.06666564941406,650.6166763305664,1,7,hover,34,34,0.8795780449446251,0.24833335876464843,70,,,,,,,,,,,,,,,EmTest3,EmTest3
1756,raw_position_sample,2,1,ele,29,1,1,2,8, enough ,666,111,201758,EmTest3,EmTest3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,650.61669921875,130.06666564941406,715.7166900634766,1,8,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
