responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
700,raw_position_sample,2,1,ele,18,3,9,10,91, 2012 ,675,351,277729,EmTest3,EmTest3,350.066650390625,654.6666870117188,370.066650390625,699.7333526611328,7,6,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
708,hover_association,2,1,ele,18,3,9,10,91, 2012 ,675,351,,EmTest3,EmTest3,340.066650390625,654.6666946411133,380.066650390625,699.7333450317383,7,6,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,11,11,0.45118297416478415,0.273333740234375,104,,,,,,,,,,,,,,,EmTest3,EmTest3
728,hover_association,2,1,ele,18,3,9,10,77," increased, ",653,333,,EmTest3,EmTest3,300.066650390625,640.6166763305664,340.066650390625,728.7000198364258,6,6,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,19,19,0.1405864398030014,0.823333740234375,104,,,,,,,,,,,,,,,EmTest3,EmTest3
738,hover_association,2,1,ele,18,3,9,10,61, around ,606,294,,EmTest3,EmTest3,260.06665802001953,595.6166763305664,300.066650390625,656.7000198364258,5,5,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,11,11,0.1699861709180602,0.8483337113063262,104,,,,,,,,,,,,,,,EmTest3,EmTest3
751,raw_position_sample,2,1,ele,18,3,9,10,44, protect ,568,258,277779,EmTest3,EmTest3,230.06666564941406,543.5166625976562,250.06666564941406,603.5666656494141,4,5,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
756,hover_association,2,1,ele,18,3,9,10,44, protect ,568,258,,EmTest3,EmTest3,220.06666564941406,543.5166625976562,260.06665802001953,603.5666580200195,4,5,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.4077158912359531,0.9483335396449165,104,,,,,,,,,,,,,,,EmTest3,EmTest3
772,hover_association,2,1,ele,18,3,9,10,26, habitats ,510,201,,EmTest3,EmTest3,180.06666564941406,468.4666748046875,220.06666564941406,536.5333404541016,3,3,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.6101859816262357,0.5233333587646485,104,,,,,,,,,,,,,,,EmTest3,EmTest3
801,raw_position_sample,2,1,ele,18,3,9,10,13, controlling ,460,142,277829,EmTest3,EmTest3,150.06666564941406,439.45001220703125,170.06666564941406,526.5333557128906,2,2,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
805,hover_association,2,1,ele,18,3,9,10,13, controlling ,481,168,,EmTest3,EmTest3,140.06666564941406,439.45001220703125,180.06666564941406,526.5333404541016,2,2,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.23598073485047466,0.048333358764648435,104,,,,,,,,,,,,,,,EmTest3,EmTest3
852,raw_position_sample,2,1,ele,18,3,9,10,1, Conservation ,429,114,277880,EmTest3,EmTest3,110.06666564941406,408.41668701171875,130.06666564941406,519.5166778564453,1,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
902,raw_position_sample,2,1,ele,18,3,9,10,1, Conservation ,416,110,277930,EmTest3,EmTest3,110.06666564941406,408.41668701171875,130.06666564941406,519.5166778564453,1,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
