responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1211,hover_association,2,2,int,4,2,22,23,103, one ,752,394,hover,21,21,0.5611037441293911,0.348333740234375,151,EmTest3,EmTest3,,,380.066650390625,732.3333206176758,420.066650390625,767.3833084106445,8,9,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1213,raw_position_sample,2,2,int,4,2,22,23,87, their ,710,358,,,,,,,EmTest3,EmTest3,,,350.066650390625,674.6666870117188,370.066650390625,714.7000122070312,7,7,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448312,,,,,,,,,,,,,,,EmTest3,EmTest3
1217,hover_association,2,2,int,4,2,22,23,87, their ,710,358,hover,5,5,0.882597483975883,0.448333740234375,151,EmTest3,EmTest3,,,340.066650390625,674.6666946411133,380.066650390625,714.7000122070312,7,7,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1265,raw_position_sample,2,2,int,4,2,22,23,72, up ,686,332,,,,,,,EmTest3,EmTest3,,,310.066650390625,677.61669921875,330.066650390625,702.6500244140625,6,7,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448363,,,,,,,,,,,,,,,EmTest3,EmTest3
1267,hover_association,2,2,int,4,2,22,23,72, up ,686,332,hover,52,52,0.3348862342133342,0.798333740234375,151,EmTest3,EmTest3,,,300.066650390625,677.6166763305664,340.066650390625,702.6500244140625,6,7,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1298,hover_association,2,2,int,4,2,22,23,2, 14 ,461,137,hover,29,29,0.182422844548039,0.5733333587646484,151,EmTest3,EmTest3,,,100.06666564941406,440.433349609375,140.06666564941406,465.4666748046875,1,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1315,raw_position_sample,2,2,int,4,2,22,23,-1,999,410,86,,,,,,,EmTest3,EmTest3,,,,,,,,,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448414,,,,,,,,,,,,,,,EmTest3,EmTest3
1365,raw_position_sample,2,2,int,4,2,22,23,-1,999,407,83,,,,,,,EmTest3,EmTest3,,,,,,,,,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448464,,,,,,,,,,,,,,,EmTest3,EmTest3
1416,raw_position_sample,2,2,int,4,2,22,23,-1,999,407,83,,,,,,,EmTest3,EmTest3,,,,,,,,,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448514,,,,,,,,,,,,,,,EmTest3,EmTest3
1467,raw_position_sample,2,2,int,4,2,22,23,-1,999,407,83,,,,,,,EmTest3,EmTest3,,,,,,,,,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448565,,,,,,,,,,,,,,,EmTest3,EmTest3
