responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
724,raw_position_sample,2,1,ele,29,3,3,4,56, control ,651,246,220050,EmTest3,EmTest3,230.06666564941406,624.5499877929688,250.06666564941406,683.5999908447266,4,6,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
776,raw_position_sample,2,1,ele,29,3,3,4,56, control ,658,250,220102,EmTest3,EmTest3,230.06666564941406,624.5499877929688,250.06666564941406,683.5999908447266,4,6,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
807,hover_association,2,1,ele,29,3,3,4,56, control ,656,253,,EmTest3,EmTest3,220.06666564941406,624.5499954223633,260.06666564941406,683.599983215332,4,6,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,116,116,0.7527521382981472,0.9733333587646484,58,,,,,,,,,,,,,,,EmTest3,EmTest3
827,raw_position_sample,2,1,ele,29,3,3,4,-1,999,692,274,220153,EmTest3,EmTest3,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
877,raw_position_sample,2,1,ele,29,3,3,4,-1,999,696,275,220203,EmTest3,EmTest3,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
927,raw_position_sample,2,1,ele,29,3,3,4,-1,999,696,275,220253,EmTest3,EmTest3,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
978,raw_position_sample,2,1,ele,29,3,3,4,-1,999,674,262,220304,EmTest3,EmTest3,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1007,hover_association,2,1,ele,29,3,3,4,56, control ,632,238,,EmTest3,EmTest3,220.06666564941406,624.5499954223633,260.06666564941406,683.599983215332,4,6,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.12616437117238172,0.4483333587646484,58,,,,,,,,,,,,,,,EmTest3,EmTest3
1024,hover_association,2,1,ele,29,3,3,4,40, brain ,598,215,,EmTest3,EmTest3,180.06666564941406,581.5833129882812,220.06666564941406,626.6333084106445,3,7,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.3644104035484394,0.8733333587646485,58,,,,,,,,,,,,,,,EmTest3,EmTest3
1029,raw_position_sample,2,1,ele,29,3,3,4,20, controlled ,534,173,220355,EmTest3,EmTest3,150.06666564941406,486.45001220703125,170.06666564941406,569.5333557128906,2,3,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1057,hover_association,2,1,ele,29,3,3,4,20, controlled ,534,173,,EmTest3,EmTest3,140.06666564941406,486.45001220703125,180.06666564941406,569.5333404541016,2,3,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.11494469461513782,0.048333358764648435,58,,,,,,,,,,,,,,,EmTest3,EmTest3
1074,hover_association,2,1,ele,29,3,3,4,2, says ,462,110,,EmTest3,EmTest3,100.06666564941406,436.433349609375,140.06666564941406,478.45001220703125,1,2,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.608488366518933,0.24833335876464843,58,,,,,,,,,,,,,,,EmTest3,EmTest3
1079,raw_position_sample,2,1,ele,29,3,3,4,-1,999,462,110,220405,EmTest3,EmTest3,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1129,raw_position_sample,2,1,ele,29,3,3,4,-1,999,462,110,220455,EmTest3,EmTest3,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1180,raw_position_sample,2,1,ele,29,3,3,4,-1,999,462,110,220505,EmTest3,EmTest3,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1229,raw_position_sample,2,1,ele,29,3,3,4,-1,999,462,110,220556,EmTest3,EmTest3,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1280,raw_position_sample,2,1,ele,29,3,3,4,-1,999,518,96,220606,EmTest3,EmTest3,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1331,raw_position_sample,2,1,ele,29,3,3,4,-1,999,525,98,220657,EmTest3,EmTest3,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1381,raw_position_sample,2,1,ele,29,3,3,4,-1,999,555,98,220707,EmTest3,EmTest3,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1432,raw_position_sample,2,1,ele,29,3,3,4,5, is ,589,102,220758,EmTest3,EmTest3,110.06666564941406,575.5499877929688,130.06666564941406,593.5499877929688,1,5,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1441,hover_association,2,1,ele,29,3,3,4,5, is ,589,102,,EmTest3,EmTest3,100.06666564941406,575.5499954223633,140.06666564941406,593.5499877929688,1,5,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.7472227932496784,0.048333358764648435,58,,,,,,,,,,,,,,,EmTest3,EmTest3
1475,hover_association,2,1,ele,29,3,3,4,6, not ,609,108,,EmTest3,EmTest3,100.06666564941406,593.5499877929688,140.06666564941406,623.5833129882812,1,6,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,34,34,0.9472814622428699,0.2733333587646484,58,,,,,,,,,,,,,,,EmTest3,EmTest3
1482,raw_position_sample,2,1,ele,29,3,3,4,7, to ,642,114,220809,EmTest3,EmTest3,110.06666564941406,623.5833129882812,130.06666564941406,643.5999908447266,1,7,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1491,hover_association,2,1,ele,29,3,3,4,7, to ,642,114,,EmTest3,EmTest3,100.06666564941406,623.5833129882812,140.06666564941406,643.599983215332,1,7,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.920067463909667,0.34833335876464844,58,,,,,,,,,,,,,,,EmTest3,EmTest3
1524,hover_association,2,1,ele,29,3,3,4,8, tell ,654,116,,EmTest3,EmTest3,100.06666564941406,643.599983215332,140.06666564941406,671.6166687011719,1,8,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.7281381230830648,0.4483333587646484,58,,,,,,,,,,,,,,,EmTest3,EmTest3
1532,raw_position_sample,2,1,ele,29,3,3,4,9, teenagers ,677,118,220858,EmTest3,EmTest3,110.06666564941406,671.61669921875,130.06666564941406,756.7166900634766,1,9,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1583,raw_position_sample,2,1,ele,29,3,3,4,9, teenagers ,726,121,220909,EmTest3,EmTest3,110.06666564941406,671.61669921875,130.06666564941406,756.7166900634766,1,9,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
