responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
833,hover_association,2,1,ele,18,4,10,11,102, Reserve ,658,396,hover,22,22,0.4080501377685258,0.398333740234375,103,EmTest3,EmTest3,,,380.066650390625,628.599983215332,420.066650390625,700.6499938964844,8,5,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
841,raw_position_sample,2,1,ele,18,4,10,11,88, adult ,603,358,,,,,,,EmTest3,EmTest3,,,350.066650390625,568.5499877929688,370.066650390625,612.5999908447266,7,5,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289991,,,,,,,,,,,,,,,EmTest3,EmTest3
849,hover_association,2,1,ele,18,4,10,11,88, adult ,603,358,hover,17,17,0.7820661926684715,0.448333740234375,103,EmTest3,EmTest3,,,340.066650390625,568.5499877929688,380.066650390625,612.599983215332,7,5,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
866,hover_association,2,1,ele,18,4,10,11,60," Bangladesh, ",527,290,hover,16,16,0.3856032690151221,0.7483336922328362,103,EmTest3,EmTest3,,,260.06665802001953,486.4666748046875,300.066650390625,591.5833282470703,5,3,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
883,hover_association,2,1,ele,18,4,10,11,42, who ,484,248,hover,17,17,0.35582801164669553,0.6983334919611915,103,EmTest3,EmTest3,,,220.06666564941406,470.4666748046875,260.06665802001953,508.50000762939453,4,2,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
891,raw_position_sample,2,1,ele,18,4,10,11,28, newspaper. ,440,202,,,,,,,EmTest3,EmTest3,,,190.06666564941406,408.41668701171875,210.06666564941406,505.5166778564453,3,1,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290040,,,,,,,,,,,,,,,EmTest3,EmTest3
915,hover_association,2,1,ele,18,4,10,11,28, newspaper. ,440,202,hover,33,33,0.17078595113148026,0.19833335876464844,103,EmTest3,EmTest3,,,180.06666564941406,408.41668701171875,220.06666564941406,505.5166702270508,3,1,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
941,raw_position_sample,2,1,ele,18,4,10,11,14, plans ,410,175,,,,,,,EmTest3,EmTest3,,,150.06666564941406,408.41668701171875,170.06666564941406,456.4666748046875,2,1,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290091,,,,,,,,,,,,,,,EmTest3,EmTest3
948,hover_association,2,1,ele,18,4,10,11,14, plans ,416,180,hover,33,33,0.032951371290731925,0.8733333587646485,103,EmTest3,EmTest3,,,140.06666564941406,408.41668701171875,180.06666564941406,456.4666748046875,2,1,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
991,raw_position_sample,2,1,ele,18,4,10,11,-1,999,407,174,,,,,,,EmTest3,EmTest3,,,,,,,,,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290142,,,,,,,,,,,,,,,EmTest3,EmTest3
