responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1358,raw_position_sample,2,2,int,9,7,31,32,-1,999,716,385,561570,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1403,hover_association,2,2,int,9,7,31,32,93, are ,669,346,,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.066650390625,657.6666946411133,380.066650390625,688.7000122070312,7,7,hover,29,29,0.36519799518094087,0.148333740234375,97,,,,,,,,,,,,,,,EmTest3,EmTest3
1410,raw_position_sample,2,2,int,9,7,31,32,49, mobility ,546,249,561620,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.06666564941406,526.5333251953125,250.06666564941406,592.566650390625,4,3,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1414,hover_association,2,2,int,9,7,31,32,49, mobility ,546,249,,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.06666564941406,526.5333404541016,260.06665802001953,592.566650390625,4,3,hover,12,12,0.2948006023719145,0.723333496729564,97,,,,,,,,,,,,,,,EmTest3,EmTest3
1432,hover_association,2,2,int,9,7,31,32,35, of ,490,207,,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.06666564941406,482.50000762939453,220.06666564941406,502.51666259765625,3,3,hover,17,17,0.374687598027613,0.6733333587646484,97,,,,,,,,,,,,,,,EmTest3,EmTest3
1460,raw_position_sample,2,2,int,9,7,31,32,16, adapt ,418,152,561671,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,408.41668701171875,170.06666564941406,458.4833526611328,2,1,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1465,hover_association,2,2,int,9,7,31,32,16, adapt ,454,179,,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,408.41668701171875,180.06666564941406,458.4833450317383,2,1,hover,33,33,0.1914110780961112,0.29833335876464845,97,,,,,,,,,,,,,,,EmTest3,EmTest3
1518,raw_position_sample,2,2,int,9,7,31,32,-1,999,396,134,561729,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1568,raw_position_sample,2,2,int,9,7,31,32,-1,999,396,122,561780,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1619,raw_position_sample,2,2,int,9,7,31,32,-1,999,394,114,561830,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1669,raw_position_sample,2,2,int,9,7,31,32,-1,999,394,113,561880,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1720,raw_position_sample,2,2,int,9,7,31,32,1, Urmson ,406,111,561931,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,476.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1770,raw_position_sample,2,2,int,9,7,31,32,1, Urmson ,454,111,561982,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,476.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1798,hover_association,2,2,int,9,7,31,32,1, Urmson ,406,111,,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,404.1646041870117,140.06666564941406,476.45001220703125,1,1,hover,83,83,0.841599950520302,0.2733333587646484,97,,,,,,,,,,,,,,,EmTest3,EmTest3
1821,raw_position_sample,2,2,int,9,7,31,32,2, said: ,490,111,562032,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,476.45001220703125,130.06666564941406,519.4833526611328,1,2,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1848,hover_association,2,2,int,9,7,31,32,2, said: ,478,111,,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,476.45001220703125,140.06666564941406,519.4833450317383,1,2,hover,50,50,0.6866767190293708,0.24833335876464843,97,,,,,,,,,,,,,,,EmTest3,EmTest3
1872,raw_position_sample,2,2,int,9,7,31,32,3, “The ,548,107,562082,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,519.4833374023438,130.06666564941406,561.5166625976562,1,3,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1882,hover_association,2,2,int,9,7,31,32,3, “The ,530,108,,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,519.4833450317383,140.06666564941406,561.5166625976562,1,3,hover,33,33,0.6784297937830153,0.17333335876464845,97,,,,,,,,,,,,,,,EmTest3,EmTest3
1922,raw_position_sample,2,2,int,9,7,31,32,4, vehicles ,587,110,562133,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,561.5166625976562,130.06666564941406,631.5666656494141,1,4,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
1972,raw_position_sample,2,2,int,9,7,31,32,4, vehicles ,587,110,562183,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,561.5166625976562,130.06666564941406,631.5666656494141,1,4,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
2023,raw_position_sample,2,2,int,9,7,31,32,4, vehicles ,587,110,562234,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,561.5166625976562,130.06666564941406,631.5666656494141,1,4,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
2073,raw_position_sample,2,2,int,9,7,31,32,4, vehicles ,587,110,562285,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,561.5166625976562,130.06666564941406,631.5666656494141,1,4,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
2124,raw_position_sample,2,2,int,9,7,31,32,4, vehicles ,587,110,562335,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,561.5166625976562,130.06666564941406,631.5666656494141,1,4,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
2165,hover_association,2,2,int,9,7,31,32,4, vehicles ,572,108,,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,561.5166625976562,140.06666564941406,631.5666580200195,1,4,hover,284,284,0.8777065156340518,0.14833335876464843,97,,,,,,,,,,,,,,,EmTest3,EmTest3
2175,raw_position_sample,2,2,int,9,7,31,32,6, be ,665,106,562386,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,661.566650390625,130.06666564941406,686.5999908447266,1,6,,,,,,,,,,,,,,,,,,,,,EmTest3,EmTest3
2182,hover_association,2,2,int,9,7,31,32,6, be ,665,106,,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,661.566650390625,140.06666564941406,686.599983215332,1,6,hover,16,16,0.1371511190066711,0.14833335876464843,97,,,,,,,,,,,,,,,EmTest3,EmTest3
2215,hover_association,2,2,int,9,7,31,32,8, basic. ,735,107,,EmTest3,EmTest3,intermediate,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,725.6166687011719,140.06666564941406,777.6500244140625,1,8,hover,34,34,0.9682891024140938,0.24833335876464843,97,,,,,,,,,,,,,,,EmTest3,EmTest3
