responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1701,hover_association,2,2,int,12,3,26,27,109, nitrous ,736,402,hover,31,31,0.09539883518969028,0.548333740234375,116,Emtest2,Emtest2,,,380.066650390625,730.36669921875,420.066650390625,789.4166946411133,8,9,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1705,raw_position_sample,2,2,int,12,3,26,27,80, the ,651,338,,,,,,,Emtest2,Emtest2,,,310.066650390625,635.5999755859375,330.066650390625,665.63330078125,6,7,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374422,,,,,,,,,,,,,,,Emtest2,Emtest2
1712,hover_association,2,2,int,12,3,26,27,80, the ,651,338,hover,11,11,0.5127644240722851,0.948333740234375,116,Emtest2,Emtest2,,,300.066650390625,635.599983215332,340.066650390625,665.63330078125,6,7,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1755,raw_position_sample,2,2,int,12,3,26,27,79, also ,631,320,,,,,,,Emtest2,Emtest2,,,310.066650390625,597.566650390625,330.066650390625,635.5999908447266,6,6,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374472,,,,,,,,,,,,,,,Emtest2,Emtest2
1760,hover_association,2,2,int,12,3,26,27,79, also ,631,320,hover,49,49,0.8790539015727853,0.498333740234375,116,Emtest2,Emtest2,,,300.066650390625,597.566650390625,340.066650390625,635.599983215332,6,6,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1789,hover_association,2,2,int,12,3,26,27,30, on ,506,209,hover,29,29,0.3801595590837041,0.3983333587646484,116,Emtest2,Emtest2,,,180.06666564941406,483.4833450317383,220.06666564941406,508.51666259765625,3,2,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1809,raw_position_sample,2,2,int,12,3,26,27,29, pressure ,478,182,,,,,,,Emtest2,Emtest2,,,190.06666564941406,408.41668701171875,210.06666564941406,483.4833526611328,3,1,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374526,,,,,,,,,,,,,,,Emtest2,Emtest2
1839,hover_association,2,2,int,12,3,26,27,29, pressure ,482,186,hover,49,49,0.8869891739488941,0.023333358764648437,116,Emtest2,Emtest2,,,180.06666564941406,408.41668701171875,220.06666564941406,483.4833450317383,3,1,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1860,raw_position_sample,2,2,int,12,3,26,27,15, Already ,473,178,,,,,,,Emtest2,Emtest2,,,150.06666564941406,408.41668701171875,170.06666564941406,474.4666748046875,2,1,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374577,,,,,,,,,,,,,,,Emtest2,Emtest2
1911,raw_position_sample,2,2,int,12,3,26,27,15, Already ,460,169,,,,,,,Emtest2,Emtest2,,,150.06666564941406,408.41668701171875,170.06666564941406,474.4666748046875,2,1,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374628,,,,,,,,,,,,,,,Emtest2,Emtest2
1961,raw_position_sample,2,2,int,12,3,26,27,15, Already ,455,165,,,,,,,Emtest2,Emtest2,,,150.06666564941406,408.41668701171875,170.06666564941406,474.4666748046875,2,1,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374678,,,,,,,,,,,,,,,Emtest2,Emtest2
2012,raw_position_sample,2,2,int,12,3,26,27,15, Already ,438,157,,,,,,,Emtest2,Emtest2,,,150.06666564941406,408.41668701171875,170.06666564941406,474.4666748046875,2,1,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374730,,,,,,,,,,,,,,,Emtest2,Emtest2
2039,hover_association,2,2,int,12,3,26,27,15, Already ,474,179,hover,201,201,0.14509182073310584,0.34833335876464844,116,Emtest2,Emtest2,,,140.06666564941406,408.41668701171875,180.06666564941406,474.4666748046875,2,1,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2062,raw_position_sample,2,2,int,12,3,26,27,-1,999,391,150,,,,,,,Emtest2,Emtest2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374779,,,,,,,,,,,,,,,Emtest2,Emtest2
2112,raw_position_sample,2,2,int,12,3,26,27,-1,999,382,150,,,,,,,Emtest2,Emtest2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374830,,,,,,,,,,,,,,,Emtest2,Emtest2
2162,raw_position_sample,2,2,int,12,3,26,27,-1,999,383,143,,,,,,,Emtest2,Emtest2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374880,,,,,,,,,,,,,,,Emtest2,Emtest2
2213,raw_position_sample,2,2,int,12,3,26,27,-1,999,396,128,,,,,,,Emtest2,Emtest2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374930,,,,,,,,,,,,,,,Emtest2,Emtest2
2264,raw_position_sample,2,2,int,12,3,26,27,1, Over ,442,123,,,,,,,Emtest2,Emtest2,,,110.06666564941406,408.41668701171875,130.06666564941406,452.433349609375,1,1,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374981,,,,,,,,,,,,,,,Emtest2,Emtest2
2273,hover_association,2,2,int,12,3,26,27,1, Over ,406,124,hover,50,50,0.7812013976879634,0.5733333587646484,116,Emtest2,Emtest2,,,100.06666564941406,404.7486317952474,140.06666564941406,452.433349609375,1,1,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2289,hover_association,2,2,int,12,3,26,27,2, the ,464,128,hover,17,17,0.38512719838395665,0.6983333587646484,116,Emtest2,Emtest2,,,100.06666564941406,452.433349609375,140.06666564941406,482.4666748046875,1,2,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2314,raw_position_sample,2,2,int,12,3,26,27,3, next ,520,138,,,,,,,Emtest2,Emtest2,,,110.06666564941406,482.4666748046875,130.06666564941406,521.5000152587891,1,3,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375031,,,,,,,,,,,,,,,Emtest2,Emtest2
2323,hover_association,2,2,int,12,3,26,27,3, next ,489,133,hover,33,33,0.9615711106163841,0.9483333587646484,116,Emtest2,Emtest2,,,100.06666564941406,482.4666748046875,140.06666564941406,521.5000076293945,1,3,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2339,hover_association,2,2,int,12,3,26,27,4, 30 ,535,140,hover,16,16,0.5392808292656761,0.9983333587646485,116,Emtest2,Emtest2,,,100.06666564941406,521.5000076293945,140.06666564941406,546.533332824707,1,4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2364,raw_position_sample,2,2,int,12,3,26,27,17, billion ,559,142,,,,,,,Emtest2,Emtest2,,,150.06666564941406,509.51666259765625,170.06666564941406,560.5666656494141,2,3,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375082,,,,,,,,,,,,,,,Emtest2,Emtest2
