responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
833,hover_association,2,1,ele,17,2,7,8,46, make ,511,237,hover,20,20,0.19340580585091155,0.42333335876464845,55,Emtest2,Emtest2,,,220.06666564941406,501.5166702270508,260.06666564941406,550.5499954223633,4,3,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
844,raw_position_sample,2,1,ele,17,2,7,8,15, follow ,446,170,,,,,,,Emtest2,Emtest2,,,150.06666564941406,408.41668701171875,170.06666564941406,459.45001220703125,2,1,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183393,,,,,,,,,,,,,,,Emtest2,Emtest2
866,hover_association,2,1,ele,17,2,7,8,15, follow ,446,170,hover,33,33,0.5209010560558764,0.3983333587646484,55,Emtest2,Emtest2,,,140.06666564941406,408.41668701171875,180.06666564941406,459.45001220703125,2,1,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
898,raw_position_sample,2,1,ele,17,2,7,8,1, At ,413,113,,,,,,,Emtest2,Emtest2,,,110.06666564941406,408.41668701171875,130.06666564941406,430.41668701171875,1,1,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183447,,,,,,,,,,,,,,,Emtest2,Emtest2
945,hover_association,2,1,ele,17,2,7,8,1, At ,418,135,hover,80,80,0.2962954742739899,0.048333358764648435,55,Emtest2,Emtest2,,,100.06666564941406,405.66668701171875,140.06666564941406,430.41668701171875,1,1,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
947,raw_position_sample,2,1,ele,17,2,7,8,-1,999,413,95,,,,,,,Emtest2,Emtest2,,,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183497,,,,,,,,,,,,,,,Emtest2,Emtest2
998,raw_position_sample,2,1,ele,17,2,7,8,-1,999,410,86,,,,,,,Emtest2,Emtest2,,,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183547,,,,,,,,,,,,,,,Emtest2,Emtest2
1049,raw_position_sample,2,1,ele,17,2,7,8,-1,999,410,86,,,,,,,Emtest2,Emtest2,,,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183597,,,,,,,,,,,,,,,Emtest2,Emtest2
1099,raw_position_sample,2,1,ele,17,2,7,8,-1,999,410,86,,,,,,,Emtest2,Emtest2,,,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183648,,,,,,,,,,,,,,,Emtest2,Emtest2
1149,raw_position_sample,2,1,ele,17,2,7,8,-1,999,418,98,,,,,,,Emtest2,Emtest2,,,,,,,,,elementary,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183699,,,,,,,,,,,,,,,Emtest2,Emtest2
