responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1137,hover_association,2,1,ele,21,6,16,17,63, ability ,639,274,hover,16,16,0.006204628198460197,0.3483336823782663,70,Emtest2,Emtest2,,,260.06665802001953,638.6833572387695,300.06664276123047,689.7166748046875,5,6,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1144,raw_position_sample,2,1,ele,21,6,16,17,46, the ,617,245,,,,,,,Emtest2,Emtest2,,,230.06666564941406,616.5999755859375,250.06666564941406,646.63330078125,4,4,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266666,,,,,,,,,,,,,,,Emtest2,Emtest2
1153,hover_association,2,1,ele,21,6,16,17,46, the ,617,245,hover,17,17,0.013318850173985895,0.623333477656074,70,Emtest2,Emtest2,,,220.06666564941406,616.5999908447266,260.06665802001953,646.63330078125,4,4,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1169,hover_association,2,1,ele,21,6,16,17,31," genocide, ",558,181,hover,17,17,0.9448457044017304,0.023333358764648437,70,Emtest2,Emtest2,,,180.06666564941406,479.4833450317383,220.06666564941406,562.5833206176758,3,3,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1187,hover_association,2,1,ele,21,6,16,17,15," Dreams, ",530,151,hover,16,16,0.9112275890886774,0.2733333587646484,70,Emtest2,Emtest2,,,140.06666564941406,463.45001220703125,180.06666564941406,536.4833450317383,2,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1195,raw_position_sample,2,1,ele,21,6,16,17,2, ice-cream ,512,134,,,,,,,Emtest2,Emtest2,,,110.06666564941406,444.45001220703125,130.06666564941406,528.5000152587891,1,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266718,,,,,,,,,,,,,,,Emtest2,Emtest2
1245,raw_position_sample,2,1,ele,21,6,16,17,2, ice-cream ,497,123,,,,,,,Emtest2,Emtest2,,,110.06666564941406,444.45001220703125,130.06666564941406,528.5000152587891,1,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266768,,,,,,,,,,,,,,,Emtest2,Emtest2
1296,raw_position_sample,2,1,ele,21,6,16,17,2, ice-cream ,476,118,,,,,,,Emtest2,Emtest2,,,110.06666564941406,444.45001220703125,130.06666564941406,528.5000152587891,1,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266818,,,,,,,,,,,,,,,Emtest2,Emtest2
1346,raw_position_sample,2,1,ele,21,6,16,17,2, ice-cream ,470,118,,,,,,,Emtest2,Emtest2,,,110.06666564941406,444.45001220703125,130.06666564941406,528.5000152587891,1,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266868,,,,,,,,,,,,,,,Emtest2,Emtest2
1396,raw_position_sample,2,1,ele,21,6,16,17,2, ice-cream ,458,121,,,,,,,Emtest2,Emtest2,,,110.06666564941406,444.45001220703125,130.06666564941406,528.5000152587891,1,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266919,,,,,,,,,,,,,,,Emtest2,Emtest2
1420,hover_association,2,1,ele,21,6,16,17,2, ice-cream ,512,134,hover,234,234,0.0660319820968373,0.5233333587646485,70,Emtest2,Emtest2,,,100.06666564941406,444.45001220703125,140.06666564941406,528.5000076293945,1,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1447,raw_position_sample,2,1,ele,21,6,16,17,1, The ,430,120,,,,,,,Emtest2,Emtest2,,,110.06666564941406,408.41668701171875,130.06666564941406,444.45001220703125,1,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266970,,,,,,,,,,,,,,,Emtest2,Emtest2
1497,raw_position_sample,2,1,ele,21,6,16,17,1, The ,407,110,,,,,,,Emtest2,Emtest2,,,110.06666564941406,408.41668701171875,130.06666564941406,444.45001220703125,1,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267019,,,,,,,,,,,,,,,Emtest2,Emtest2
1503,hover_association,2,1,ele,21,6,16,17,1, The ,441,121,hover,83,83,0.0551672525858206,0.24833335876464843,70,Emtest2,Emtest2,,,100.06666564941406,404.8133544921875,140.06666564941406,444.45001220703125,1,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1548,raw_position_sample,2,1,ele,21,6,16,17,-1,999,402,105,,,,,,,Emtest2,Emtest2,,,,,,,,,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267070,,,,,,,,,,,,,,,Emtest2,Emtest2
1599,raw_position_sample,2,1,ele,21,6,16,17,1, The ,406,104,,,,,,,Emtest2,Emtest2,,,110.06666564941406,408.41668701171875,130.06666564941406,444.45001220703125,1,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267121,,,,,,,,,,,,,,,Emtest2,Emtest2
1636,hover_association,2,1,ele,21,6,16,17,1, The ,406,104,hover,50,50,0.7615840297378993,0.12333335876464843,70,Emtest2,Emtest2,,,100.06666564941406,404.8133544921875,140.06666564941406,444.45001220703125,1,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1649,raw_position_sample,2,1,ele,21,6,16,17,2, ice-cream ,476,107,,,,,,,Emtest2,Emtest2,,,110.06666564941406,444.45001220703125,130.06666564941406,528.5000152587891,1,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267171,,,,,,,,,,,,,,,Emtest2,Emtest2
1670,hover_association,2,1,ele,21,6,16,17,2, ice-cream ,476,107,hover,34,34,0.94646034652612,0.24833335876464843,70,Emtest2,Emtest2,,,100.06666564941406,444.45001220703125,140.06666564941406,528.5000076293945,1,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1687,hover_association,2,1,ele,21,6,16,17,3, shop ,554,113,hover,17,17,0.5788876149172457,0.3233333587646484,70,Emtest2,Emtest2,,,100.06666564941406,528.5000076293945,140.06666564941406,572.5499954223633,1,3,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1699,raw_position_sample,2,1,ele,21,6,16,17,4, is ,582,114,,,,,,,Emtest2,Emtest2,,,110.06666564941406,572.5499877929688,130.06666564941406,590.5499877929688,1,4,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267222,,,,,,,,,,,,,,,Emtest2,Emtest2
1703,hover_association,2,1,ele,21,6,16,17,4, is ,582,114,hover,16,16,0.5250004768373603,0.34833335876464844,70,Emtest2,Emtest2,,,100.06666564941406,572.5499954223633,140.06666564941406,590.5499877929688,1,4,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1720,hover_association,2,1,ele,21,6,16,17,5, in ,604,114,hover,17,17,0.7072751140196875,0.34833335876464844,70,Emtest2,Emtest2,,,100.06666564941406,590.5499877929688,140.06666564941406,609.566650390625,1,5,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1750,raw_position_sample,2,1,ele,21,6,16,17,7, documentary ,655,114,,,,,,,Emtest2,Emtest2,,,110.06666564941406,624.5833129882812,130.06666564941406,733.6833190917969,1,7,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267273,,,,,,,,,,,,,,,Emtest2,Emtest2
1800,raw_position_sample,2,1,ele,21,6,16,17,7, documentary ,718,114,,,,,,,Emtest2,Emtest2,,,110.06666564941406,624.5833129882812,130.06666564941406,733.6833190917969,1,7,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267322,,,,,,,,,,,,,,,Emtest2,Emtest2
1820,hover_association,2,1,ele,21,6,16,17,7, documentary ,636,114,hover,100,100,0.9754048228673119,0.29833335876464845,70,Emtest2,Emtest2,,,100.06666564941406,624.5833129882812,140.06666564941406,733.6833343505859,1,7,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1837,hover_association,2,1,ele,21,6,16,17,8, by ,748,112,hover,17,17,0.5961134897586148,0.29833335876464845,70,Emtest2,Emtest2,,,100.06666564941406,733.6833343505859,140.06666564941406,757.7000122070312,1,8,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1851,raw_position_sample,2,1,ele,21,6,16,17,9, film-makers ,758,112,,,,,,,Emtest2,Emtest2,,,110.06666564941406,757.7000122070312,130.06666564941406,855.7333526611328,1,9,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267373,,,,,,,,,,,,,,,Emtest2,Emtest2
1902,raw_position_sample,2,1,ele,21,6,16,17,9, film-makers ,814,115,,,,,,,Emtest2,Emtest2,,,110.06666564941406,757.7000122070312,130.06666564941406,855.7333526611328,1,9,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267424,,,,,,,,,,,,,,,Emtest2,Emtest2
1937,hover_association,2,1,ele,21,6,16,17,9, film-makers ,758,112,hover,100,100,0.9925194318033687,0.42333335876464845,70,Emtest2,Emtest2,,,100.06666564941406,757.7000122070312,140.06666564941406,855.7333450317383,1,9,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1952,raw_position_sample,2,1,ele,21,6,16,17,10, Rob ,866,117,,,,,,,Emtest2,Emtest2,,,110.06666564941406,855.7333374023438,130.06666564941406,893.7666625976562,1,10,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267474,,,,,,,,,,,,,,,Emtest2,Emtest2
1971,hover_association,2,1,ele,21,6,16,17,10, Rob ,866,117,hover,33,33,0.6643295033221982,0.42333335876464845,70,Emtest2,Emtest2,,,100.06666564941406,855.7333450317383,140.06666564941406,893.7666625976562,1,10,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2012,raw_position_sample,2,1,ele,21,6,16,17,11, and ,925,116,,,,,,,Emtest2,Emtest2,,,110.06666564941406,893.7666625976562,130.06666564941406,928.8166656494141,1,11,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267534,,,,,,,,,,,,,,,Emtest2,Emtest2
2021,hover_association,2,1,ele,21,6,16,17,11, and ,899,117,hover,50,50,0.8911081735096503,0.3983333587646484,70,Emtest2,Emtest2,,,100.06666564941406,893.7666625976562,140.06666564941406,928.8166580200195,1,11,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2062,raw_position_sample,2,1,ele,21,6,16,17,12, Lisa ,959,116,,,,,,,Emtest2,Emtest2,,,110.06666564941406,928.816650390625,130.06666564941406,966.8499908447266,1,12,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267584,,,,,,,,,,,,,,,Emtest2,Emtest2
2070,hover_association,2,1,ele,21,6,16,17,12, Lisa ,938,116,hover,50,50,0.7936025005696973,0.3983333587646484,70,Emtest2,Emtest2,,,100.06666564941406,928.8166580200195,140.06666564941406,966.849983215332,1,12,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2112,raw_position_sample,2,1,ele,21,6,16,17,13, Fruchtman. ,988,118,,,,,,,Emtest2,Emtest2,,,110.06666564941406,966.8499755859375,130.06666564941406,1057.9166412353516,1,13,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267634,,,,,,,,,,,,,,,Emtest2,Emtest2
2162,raw_position_sample,2,1,ele,21,6,16,17,13, Fruchtman. ,993,118,,,,,,,Emtest2,Emtest2,,,110.06666564941406,966.8499755859375,130.06666564941406,1057.9166412353516,1,13,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267685,,,,,,,,,,,,,,,Emtest2,Emtest2
2213,raw_position_sample,2,1,ele,21,6,16,17,13, Fruchtman. ,983,119,,,,,,,Emtest2,Emtest2,,,110.06666564941406,966.8499755859375,130.06666564941406,1057.9166412353516,1,13,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267735,,,,,,,,,,,,,,,Emtest2,Emtest2
2220,hover_association,2,1,ele,21,6,16,17,13, Fruchtman. ,967,116,hover,150,150,0.1773428072996557,0.47333335876464844,70,Emtest2,Emtest2,,,100.06666564941406,966.849983215332,140.06666564941406,1057.9166412353516,1,13,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2237,hover_association,2,1,ele,21,6,16,17,12, Lisa ,942,122,hover,17,17,0.3466260683829264,0.5483333587646484,70,Emtest2,Emtest2,,,100.06666564941406,928.8166580200195,140.06666564941406,966.849983215332,1,12,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2254,hover_association,2,1,ele,21,6,16,17,11, and ,900,124,hover,16,16,0.17784131858592583,0.5983333587646484,70,Emtest2,Emtest2,,,100.06666564941406,893.7666625976562,140.06666564941406,928.8166580200195,1,11,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2264,raw_position_sample,2,1,ele,21,6,16,17,9, film-makers ,831,127,,,,,,,Emtest2,Emtest2,,,110.06666564941406,757.7000122070312,130.06666564941406,855.7333526611328,1,9,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267786,,,,,,,,,,,,,,,Emtest2,Emtest2
2304,hover_association,2,1,ele,21,6,16,17,9, film-makers ,831,127,hover,51,51,0.14586862836274775,0.7483333587646485,70,Emtest2,Emtest2,,,100.06666564941406,757.7000122070312,140.06666564941406,855.7333450317383,1,9,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2314,raw_position_sample,2,1,ele,21,6,16,17,7, documentary ,733,130,,,,,,,Emtest2,Emtest2,,,110.06666564941406,624.5833129882812,130.06666564941406,733.6833190917969,1,7,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267836,,,,,,,,,,,,,,,Emtest2,Emtest2
2353,hover_association,2,1,ele,21,6,16,17,7, documentary ,733,130,hover,49,49,0.4254507600651694,0.8983333587646485,70,Emtest2,Emtest2,,,100.06666564941406,624.5833129882812,140.06666564941406,733.6833343505859,1,7,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2365,raw_position_sample,2,1,ele,21,6,16,17,18, the ,626,143,,,,,,,Emtest2,Emtest2,,,150.06666564941406,624.5333251953125,170.06666564941406,654.566650390625,2,5,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267887,,,,,,,,,,,,,,,Emtest2,Emtest2
2370,hover_association,2,1,ele,21,6,16,17,18, the ,626,143,hover,17,17,0.0488346707643565,0.07333335876464844,70,Emtest2,Emtest2,,,140.06666564941406,624.533332824707,180.06666564941406,654.566650390625,2,5,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2387,hover_association,2,1,ele,21,6,16,17,17, tells ,606,147,hover,17,17,0.49932469044275696,0.17333335876464845,70,Emtest2,Emtest2,,,140.06666564941406,587.5166625976562,180.06666564941406,624.533332824707,2,4,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2415,raw_position_sample,2,1,ele,21,6,16,17,16, which ,566,156,,,,,,,Emtest2,Emtest2,,,150.06666564941406,536.4833374023438,170.06666564941406,587.5166625976562,2,3,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267937,,,,,,,,,,,,,,,Emtest2,Emtest2
2436,hover_association,2,1,ele,21,6,16,17,16, which ,580,153,hover,49,49,0.12769412766168653,0.5483333587646484,70,Emtest2,Emtest2,,,140.06666564941406,536.4833450317383,180.06666564941406,587.5166625976562,2,3,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2466,raw_position_sample,2,1,ele,21,6,16,17,15," Dreams, ",512,169,,,,,,,Emtest2,Emtest2,,,150.06666564941406,463.45001220703125,170.06666564941406,536.4833526611328,2,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267987,,,,,,,,,,,,,,,Emtest2,Emtest2
2516,raw_position_sample,2,1,ele,21,6,16,17,15," Dreams, ",468,172,,,,,,,Emtest2,Emtest2,,,150.06666564941406,463.45001220703125,170.06666564941406,536.4833526611328,2,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268038,,,,,,,,,,,,,,,Emtest2,Emtest2
2520,hover_association,2,1,ele,21,6,16,17,15," Dreams, ",527,166,hover,83,83,0.062300152779410034,0.7983333587646484,70,Emtest2,Emtest2,,,140.06666564941406,463.45001220703125,180.06666564941406,536.4833450317383,2,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2566,raw_position_sample,2,1,ele,21,6,16,17,14, Sweet ,450,174,,,,,,,Emtest2,Emtest2,,,150.06666564941406,408.41668701171875,170.06666564941406,463.45001220703125,2,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268088,,,,,,,,,,,,,,,Emtest2,Emtest2
2616,raw_position_sample,2,1,ele,21,6,16,17,14, Sweet ,449,174,,,,,,,Emtest2,Emtest2,,,150.06666564941406,408.41668701171875,170.06666564941406,463.45001220703125,2,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268138,,,,,,,,,,,,,,,Emtest2,Emtest2
2667,raw_position_sample,2,1,ele,21,6,16,17,14, Sweet ,450,174,,,,,,,Emtest2,Emtest2,,,150.06666564941406,408.41668701171875,170.06666564941406,463.45001220703125,2,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268190,,,,,,,,,,,,,,,Emtest2,Emtest2
2718,raw_position_sample,2,1,ele,21,6,16,17,14, Sweet ,459,170,,,,,,,Emtest2,Emtest2,,,150.06666564941406,408.41668701171875,170.06666564941406,463.45001220703125,2,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268239,,,,,,,,,,,,,,,Emtest2,Emtest2
2720,hover_association,2,1,ele,21,6,16,17,14, Sweet ,456,173,hover,200,200,0.9191396814341453,0.7483333587646485,70,Emtest2,Emtest2,,,140.06666564941406,408.41668701171875,180.06666564941406,463.45001220703125,2,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2768,raw_position_sample,2,1,ele,21,6,16,17,15," Dreams, ",531,155,,,,,,,Emtest2,Emtest2,,,150.06666564941406,463.45001220703125,170.06666564941406,536.4833526611328,2,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268290,,,,,,,,,,,,,,,Emtest2,Emtest2
