responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1475,hover_association,2,2,int,26,1,28,29,108, companies ,714,396,hover,18,18,0.7209047927892577,0.398333740234375,124,Emtest2,Emtest2,,,380.066650390625,647.6166763305664,420.066650390625,739.7000198364258,8,7,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1483,raw_position_sample,2,2,int,26,1,28,29,95, economic ,694,368,,,,,,,Emtest2,Emtest2,,,350.066650390625,625.61669921875,370.066650390625,707.6833648681641,7,5,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388873,,,,,,,,,,,,,,,Emtest2,Emtest2
1521,hover_association,2,2,int,26,1,28,29,95, economic ,694,368,hover,46,46,0.6504871779711219,0.198333740234375,124,Emtest2,Emtest2,,,340.066650390625,625.6166763305664,380.066650390625,707.6833572387695,7,5,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1535,raw_position_sample,2,2,int,26,1,28,29,35, German-speaking ,523,194,,,,,,,Emtest2,Emtest2,,,190.06666564941406,518.5,210.06666564941406,666.6333312988281,3,4,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388926,,,,,,,,,,,,,,,Emtest2,Emtest2
1549,hover_association,2,2,int,26,1,28,29,35, German-speaking ,547,211,hover,28,28,0.030378041350155774,0.34833335876464844,124,Emtest2,Emtest2,,,180.06666564941406,518.5,220.06666564941406,666.6333160400391,3,4,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1587,raw_position_sample,2,2,int,26,1,28,29,18, New ,448,150,,,,,,,Emtest2,Emtest2,,,150.06666564941406,443.4666748046875,170.06666564941406,484.4833526611328,2,2,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388977,,,,,,,,,,,,,,,Emtest2,Emtest2
1636,raw_position_sample,2,2,int,26,1,28,29,18, New ,447,146,,,,,,,Emtest2,Emtest2,,,150.06666564941406,443.4666748046875,170.06666564941406,484.4833526611328,2,2,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389026,,,,,,,,,,,,,,,Emtest2,Emtest2
1649,hover_association,2,2,int,26,1,28,29,18, New ,471,162,hover,100,100,0.08614363808065159,0.14833335876464843,124,Emtest2,Emtest2,,,140.06666564941406,443.4666748046875,180.06666564941406,484.4833450317383,2,2,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1683,hover_association,2,2,int,26,1,28,29,1, Vienna ,451,140,hover,33,33,0.8269987972040668,0.7983333587646484,124,Emtest2,Emtest2,,,100.06666564941406,404.61981201171875,140.06666564941406,469.16668701171875,1,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1686,raw_position_sample,2,2,int,26,1,28,29,2, is ,472,119,,,,,,,Emtest2,Emtest2,,,110.06666564941406,469.16668701171875,130.06666564941406,487.16668701171875,1,2,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389076,,,,,,,,,,,,,,,Emtest2,Emtest2
