responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
823,raw_position_sample,2,1,ele,13,1,1,2,80, holiday ,730,307,108722,Emtest2,Emtest2,310.066650390625,697.63330078125,330.066650390625,759.6999664306641,6,8,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
831,hover_association,2,1,ele,13,1,1,2,80, holiday ,740,310,,Emtest2,Emtest2,300.066650390625,697.6333084106445,340.066650390625,759.6999893188477,6,8,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,27,27,0.5214825590114274,0.173333740234375,82,,,,,,,,,,,,,,,Emtest2,Emtest2
873,raw_position_sample,2,1,ele,13,1,1,2,65, Japan’s ,699,299,108773,Emtest2,Emtest2,270.066650390625,658.6500244140625,290.066650390625,725.3833618164062,5,7,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
886,hover_association,2,1,ele,13,1,1,2,65, Japan’s ,699,299,,Emtest2,Emtest2,260.06665802001953,658.6500015258789,300.066650390625,725.3833312988281,5,7,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,55,55,0.6046453640393233,0.9733337351481887,82,,,,,,,,,,,,,,,Emtest2,Emtest2
914,hover_association,2,1,ele,13,1,1,2,46, people ,525,234,,Emtest2,Emtest2,220.06666564941406,467.4833450317383,260.06665802001953,526.5666580200195,4,2,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,28,28,0.7026798747134618,0.14833338705699675,82,,,,,,,,,,,,,,,Emtest2,Emtest2
923,raw_position_sample,2,1,ele,13,1,1,2,31, millions ,472,209,108822,Emtest2,Emtest2,190.06666564941406,408.41668701171875,210.06666564941406,473.45001220703125,3,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
974,raw_position_sample,2,1,ele,13,1,1,2,31, millions ,460,198,108873,Emtest2,Emtest2,190.06666564941406,408.41668701171875,210.06666564941406,473.45001220703125,3,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1024,raw_position_sample,2,1,ele,13,1,1,2,31, millions ,460,198,108924,Emtest2,Emtest2,190.06666564941406,408.41668701171875,210.06666564941406,473.45001220703125,3,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1075,raw_position_sample,2,1,ele,13,1,1,2,31, millions ,460,198,108974,Emtest2,Emtest2,190.06666564941406,408.41668701171875,210.06666564941406,473.45001220703125,3,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1125,raw_position_sample,2,1,ele,13,1,1,2,31, millions ,460,198,109025,Emtest2,Emtest2,190.06666564941406,408.41668701171875,210.06666564941406,473.45001220703125,3,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1175,raw_position_sample,2,1,ele,13,1,1,2,31, millions ,460,198,109075,Emtest2,Emtest2,190.06666564941406,408.41668701171875,210.06666564941406,473.45001220703125,3,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1224,hover_association,2,1,ele,13,1,1,2,31, millions ,472,209,,Emtest2,Emtest2,180.06666564941406,408.41668701171875,220.06666564941406,473.45001220703125,3,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,311,311,0.7470525740821732,0.2733333587646484,82,,,,,,,,,,,,,,,Emtest2,Emtest2
1226,raw_position_sample,2,1,ele,13,1,1,2,16, day. ,442,169,109126,Emtest2,Emtest2,150.06666564941406,438.45001220703125,170.06666564941406,476.15000915527344,2,2,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1247,hover_association,2,1,ele,13,1,1,2,16, day. ,442,169,,Emtest2,Emtest2,140.06666564941406,438.45001220703125,180.06666564941406,476.1500015258789,2,2,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,22,22,0.014588539755733836,0.6233333587646485,82,,,,,,,,,,,,,,,Emtest2,Emtest2
1277,raw_position_sample,2,1,ele,13,1,1,2,15, the ,428,152,109176,Emtest2,Emtest2,150.06666564941406,408.41668701171875,170.06666564941406,438.45001220703125,2,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1314,hover_association,2,1,ele,13,1,1,2,15, the ,433,158,,Emtest2,Emtest2,140.06666564941406,408.41668701171875,180.06666564941406,438.45001220703125,2,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,67,67,0.5521637341332261,0.17333335876464845,82,,,,,,,,,,,,,,,Emtest2,Emtest2
1334,raw_position_sample,2,1,ele,13,1,1,2,1, You’ve ,424,132,109233,Emtest2,Emtest2,110.06666564941406,408.41668701171875,130.06666564941406,466.8166809082031,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1385,raw_position_sample,2,1,ele,13,1,1,2,1, You’ve ,421,120,109283,Emtest2,Emtest2,110.06666564941406,408.41668701171875,130.06666564941406,466.8166809082031,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1435,raw_position_sample,2,1,ele,13,1,1,2,1, You’ve ,420,120,109334,Emtest2,Emtest2,110.06666564941406,408.41668701171875,130.06666564941406,466.8166809082031,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1485,raw_position_sample,2,1,ele,13,1,1,2,1, You’ve ,420,120,109385,Emtest2,Emtest2,110.06666564941406,408.41668701171875,130.06666564941406,466.8166809082031,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1536,raw_position_sample,2,1,ele,13,1,1,2,1, You’ve ,420,120,109435,Emtest2,Emtest2,110.06666564941406,408.41668701171875,130.06666564941406,466.8166809082031,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1586,raw_position_sample,2,1,ele,13,1,1,2,1, You’ve ,420,120,109485,Emtest2,Emtest2,110.06666564941406,408.41668701171875,130.06666564941406,466.8166809082031,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1631,hover_association,2,1,ele,13,1,1,2,1, You’ve ,424,138,,Emtest2,Emtest2,100.06666564941406,404.7666873931885,140.06666564941406,466.81666564941406,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,317,317,0.5033573497453696,0.49833335876464846,82,,,,,,,,,,,,,,,Emtest2,Emtest2
1637,raw_position_sample,2,1,ele,13,1,1,2,2, spent ,467,121,109536,Emtest2,Emtest2,110.06666564941406,466.816650390625,130.06666564941406,515.8666534423828,1,2,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1687,raw_position_sample,2,1,ele,13,1,1,2,2, spent ,511,120,109586,Emtest2,Emtest2,110.06666564941406,466.816650390625,130.06666564941406,515.8666534423828,1,2,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1698,hover_association,2,1,ele,13,1,1,2,2, spent ,467,121,,Emtest2,Emtest2,100.06666564941406,466.81666564941406,140.06666564941406,515.8666763305664,1,2,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66,66,0.9007813400449177,0.49833335876464846,82,,,,,,,,,,,,,,,Emtest2,Emtest2
1738,raw_position_sample,2,1,ele,13,1,1,2,3, eight ,546,111,109637,Emtest2,Emtest2,110.06666564941406,515.86669921875,130.06666564941406,559.9167022705078,1,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1747,hover_association,2,1,ele,13,1,1,2,3, eight ,522,117,,Emtest2,Emtest2,100.06666564941406,515.8666763305664,140.06666564941406,559.9166946411133,1,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.684070627553378,0.2733333587646484,82,,,,,,,,,,,,,,,Emtest2,Emtest2
1788,raw_position_sample,2,1,ele,13,1,1,2,4, hours ,600,106,109688,Emtest2,Emtest2,110.06666564941406,559.9166870117188,130.06666564941406,609.9666748046875,1,4,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1796,hover_association,2,1,ele,13,1,1,2,4, hours ,568,107,,Emtest2,Emtest2,100.06666564941406,559.9166946411133,140.06666564941406,609.9666748046875,1,4,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,51,51,0.8008655593445944,0.14833335876464843,82,,,,,,,,,,,,,,,Emtest2,Emtest2
1814,hover_association,2,1,ele,13,1,1,2,5, in ,620,107,,Emtest2,Emtest2,100.06666564941406,609.9666748046875,140.06666564941406,628.9833450317383,1,5,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.5276068352408153,0.17333335876464845,82,,,,,,,,,,,,,,,Emtest2,Emtest2
1838,raw_position_sample,2,1,ele,13,1,1,2,6, the ,643,112,109738,Emtest2,Emtest2,110.06666564941406,628.9833374023438,130.06666564941406,659.0166625976562,1,6,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1863,hover_association,2,1,ele,13,1,1,2,6, the ,632,109,,Emtest2,Emtest2,100.06666564941406,628.9833450317383,140.06666564941406,659.0166625976562,1,6,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.9661488413517804,0.34833335876464844,82,,,,,,,,,,,,,,,Emtest2,Emtest2
1890,raw_position_sample,2,1,ele,13,1,1,2,7, office. ,680,119,109788,Emtest2,Emtest2,110.06666564941406,659.0166625976562,130.06666564941406,711.7333374023438,1,7,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1930,hover_association,2,1,ele,13,1,1,2,7, office. ,668,117,,Emtest2,Emtest2,100.06666564941406,659.0166625976562,140.06666564941406,711.7333374023438,1,7,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,67,67,0.9860890808257401,0.6233333587646485,82,,,,,,,,,,,,,,,Emtest2,Emtest2
1939,raw_position_sample,2,1,ele,13,1,1,2,8, You’ve ,725,127,109839,Emtest2,Emtest2,110.06666564941406,711.7333374023438,130.06666564941406,770.1333312988281,1,8,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1989,raw_position_sample,2,1,ele,13,1,1,2,8, You’ve ,744,129,109888,Emtest2,Emtest2,110.06666564941406,711.7333374023438,130.06666564941406,770.1333312988281,1,8,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2040,hover_association,2,1,ele,13,1,1,2,8, You’ve ,725,127,,Emtest2,Emtest2,100.06666564941406,711.7333374023438,140.06666564941406,770.1333160400391,1,8,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,110,110,0.8949774266513139,0.7233333587646484,82,,,,,,,,,,,,,,,Emtest2,Emtest2
2044,raw_position_sample,2,1,ele,13,1,1,2,9, finished ,789,124,109944,Emtest2,Emtest2,110.06666564941406,770.13330078125,130.06666564941406,837.1999664306641,1,9,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2094,raw_position_sample,2,1,ele,13,1,1,2,9, finished ,828,114,109994,Emtest2,Emtest2,110.06666564941406,770.13330078125,130.06666564941406,837.1999664306641,1,9,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
