responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
856,raw_position_sample,2,2,int,24,2,18,19,79, and ,692,330,280865,Emtest2,Emtest2,310.066650390625,665.7166748046875,330.066650390625,700.7666778564453,6,6,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
871,hover_association,2,2,int,24,2,18,19,79, and ,692,330,,Emtest2,Emtest2,300.066650390625,665.7166748046875,340.066650390625,700.7666702270508,6,6,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,20,20,0.7498809879599214,0.748333740234375,92,,,,,,,,,,,,,,,Emtest2,Emtest2
883,hover_association,2,2,int,24,2,18,19,48, have ,633,254,,Emtest2,Emtest2,220.06666564941406,601.5499954223633,260.06665802001953,645.599983215332,4,4,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,13,13,0.7139617092619663,0.8483335205714265,92,,,,,,,,,,,,,,,Emtest2,Emtest2
900,hover_association,2,2,int,24,2,18,19,34, Greek ,593,206,,Emtest2,Emtest2,180.06666564941406,588.599983215332,220.06666564941406,642.63330078125,3,6,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.08143154969709507,0.6483333587646485,92,,,,,,,,,,,,,,,Emtest2,Emtest2
906,raw_position_sample,2,2,int,24,2,18,19,17, devastating. ,549,166,280916,Emtest2,Emtest2,150.06666564941406,453.48333740234375,170.06666564941406,555.5833282470703,2,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
916,hover_association,2,2,int,24,2,18,19,17, devastating. ,549,166,,Emtest2,Emtest2,140.06666564941406,453.4833450317383,180.06666564941406,555.5833206176758,2,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.935520840432184,0.6483333587646485,92,,,,,,,,,,,,,,,Emtest2,Emtest2
957,raw_position_sample,2,2,int,24,2,18,19,2, because ,470,116,280966,Emtest2,Emtest2,110.06666564941406,445.433349609375,130.06666564941406,518.5166778564453,1,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1008,raw_position_sample,2,2,int,24,2,18,19,2, because ,451,112,281017,Emtest2,Emtest2,110.06666564941406,445.433349609375,130.06666564941406,518.5166778564453,1,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1058,raw_position_sample,2,2,int,24,2,18,19,2, because ,446,110,281067,Emtest2,Emtest2,110.06666564941406,445.433349609375,130.06666564941406,518.5166778564453,1,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1066,hover_association,2,2,int,24,2,18,19,2, because ,502,131,,Emtest2,Emtest2,100.06666564941406,445.433349609375,140.06666564941406,518.5166702270508,1,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,150,150,0.0077534844590511276,0.24833335876464843,92,,,,,,,,,,,,,,,Emtest2,Emtest2
1108,raw_position_sample,2,2,int,24,2,18,19,1," But, ",442,110,281118,Emtest2,Emtest2,110.06666564941406,408.41668701171875,130.06666564941406,445.433349609375,1,1,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1159,raw_position_sample,2,2,int,24,2,18,19,1," But, ",439,107,281169,Emtest2,Emtest2,110.06666564941406,408.41668701171875,130.06666564941406,445.433349609375,1,1,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
