responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1537,raw_position_sample,2,2,int,26,4,31,32,114, German-speaking ,742,447,412276,Emtest2,Emtest2,430.066650390625,681.38330078125,450.066650390625,829.5166320800781,9,7,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1587,hover_association,2,2,int,26,4,31,32,114, German-speaking ,758,439,,Emtest2,Emtest2,420.066650390625,681.3833084106445,460.066650390625,829.5166473388672,9,7,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,88,88,0.38220087388152935,0.723333740234375,128,,,,,,,,,,,,,,,Emtest2,Emtest2
1589,raw_position_sample,2,2,int,26,4,31,32,127, she ,725,461,412328,Emtest2,Emtest2,470.066650390625,691.2999877929688,490.066650390625,725.3333129882812,10,7,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1640,raw_position_sample,2,2,int,26,4,31,32,127, she ,700,480,412379,Emtest2,Emtest2,470.066650390625,691.2999877929688,490.066650390625,725.3333129882812,10,7,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1650,hover_association,2,2,int,26,4,31,32,127, she ,725,461,,Emtest2,Emtest2,460.066650390625,691.2999801635742,500.066650390625,725.3333129882812,10,7,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,63,63,0.25563232026778954,0.498333740234375,128,,,,,,,,,,,,,,,Emtest2,Emtest2
1684,hover_association,2,2,int,26,4,31,32,126," city,” ",678,478,,Emtest2,Emtest2,460.066650390625,649.6333312988281,500.066650390625,691.2999801635742,10,6,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.03280006284182373,0.048333740234375,128,,,,,,,,,,,,,,,Emtest2,Emtest2
1691,raw_position_sample,2,2,int,26,4,31,32,112, any ,626,441,412431,Emtest2,Emtest2,430.066650390625,601.2999877929688,450.066650390625,635.3333129882812,9,5,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1700,hover_association,2,2,int,26,4,31,32,112, any ,626,441,,Emtest2,Emtest2,420.066650390625,601.2999954223633,460.066650390625,635.3333129882812,9,5,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.7257595304893837,0.523333740234375,128,,,,,,,,,,,,,,,Emtest2,Emtest2
1717,hover_association,2,2,int,26,4,31,32,97, Viennese ,601,414,,Emtest2,Emtest2,380.066650390625,573.566650390625,420.066650390625,653.3333129882812,8,6,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.343919987573619,0.848333740234375,128,,,,,,,,,,,,,,,Emtest2,Emtest2
1732,hover_association,2,2,int,26,4,31,32,82, Mercer ,564,370,,Emtest2,Emtest2,340.066650390625,511.4833450317383,380.066650390625,572.5166625976562,7,2,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.8604587963212392,0.748333740234375,128,,,,,,,,,,,,,,,Emtest2,Emtest2
