responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
709,hover_association,2,1,ele,17,3,8,9,112, important ,726,394,hover,18,18,0.5297669703399904,0.348333740234375,117,Emtest2,Emtest2,,,380.066650390625,683.5833129882812,420.066650390625,763.6500015258789,8,9,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
717,raw_position_sample,2,1,ele,17,3,8,9,99," project,” ",687,363,,,,,,,Emtest2,Emtest2,,,350.066650390625,674.2833251953125,370.066650390625,744.3333129882812,7,7,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192482,,,,,,,,,,,,,,,Emtest2,Emtest2
718,hover_association,2,1,ele,17,3,8,9,99," project,” ",687,363,hover,9,9,0.18153705605052545,0.14666748046875,117,Emtest2,Emtest2,,,360.066650390625,674.283332824707,380.066650390625,744.3333129882812,7,7,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
766,hover_association,2,1,ele,17,3,8,9,83, 2020. ,662,343,hover,49,49,0.4863514407434786,0.7155558268229166,117,Emtest2,Emtest2,,,300.066650390625,637.6499938964844,360.066650390625,687.716682434082,6,6,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
769,raw_position_sample,2,1,ele,17,3,8,9,48, a ,518,227,,,,,,,Emtest2,Emtest2,,,230.06666564941406,512.5,250.06666564941406,527.5166625976562,4,4,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192535,,,,,,,,,,,,,,,Emtest2,Emtest2
778,hover_association,2,1,ele,17,3,8,9,48, a ,518,227,hover,12,12,0.36625981067580365,0.17333339182536922,117,Emtest2,Emtest2,,,220.06666564941406,512.5,260.06665802001953,527.5166625976562,4,4,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
811,hover_association,2,1,ele,17,3,8,9,30, receive ,503,216,hover,33,33,0.10362134289696057,0.42333335876464845,117,Emtest2,Emtest2,,,180.06666564941406,472.4666748046875,220.06666564941406,535.5166702270508,3,2,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
819,raw_position_sample,2,1,ele,17,3,8,9,29, deserts ,470,188,,,,,,,Emtest2,Emtest2,,,190.06666564941406,408.41668701171875,210.06666564941406,472.4666748046875,3,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192586,,,,,,,,,,,,,,,Emtest2,Emtest2
827,hover_association,2,1,ele,17,3,8,9,29, deserts ,470,188,hover,17,17,0.9614882861077096,0.19833335876464844,117,Emtest2,Emtest2,,,180.06666564941406,408.41668701171875,220.06666564941406,472.4666748046875,3,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
871,raw_position_sample,2,1,ele,17,3,8,9,17, energy. ,454,166,,,,,,,Emtest2,Emtest2,,,150.06666564941406,452.45001220703125,170.06666564941406,516.183349609375,2,2,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192636,,,,,,,,,,,,,,,Emtest2,Emtest2
921,raw_position_sample,2,1,ele,17,3,8,9,17, energy. ,454,147,,,,,,,Emtest2,Emtest2,,,150.06666564941406,452.45001220703125,170.06666564941406,516.183349609375,2,2,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192687,,,,,,,,,,,,,,,Emtest2,Emtest2
971,raw_position_sample,2,1,ele,17,3,8,9,17, energy. ,454,142,,,,,,,Emtest2,Emtest2,,,150.06666564941406,452.45001220703125,170.06666564941406,516.183349609375,2,2,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192738,,,,,,,,,,,,,,,Emtest2,Emtest2
1022,raw_position_sample,2,1,ele,17,3,8,9,17, energy. ,453,142,,,,,,,Emtest2,Emtest2,,,150.06666564941406,452.45001220703125,170.06666564941406,516.183349609375,2,2,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192787,,,,,,,,,,,,,,,Emtest2,Emtest2
1044,hover_association,2,1,ele,17,3,8,9,17, energy. ,462,178,hover,216,216,0.008629515029108213,0.023333358764648437,117,Emtest2,Emtest2,,,140.06666564941406,452.45001220703125,180.06666564941406,516.183349609375,2,2,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1072,raw_position_sample,2,1,ele,17,3,8,9,1, People ,449,135,,,,,,,Emtest2,Emtest2,,,110.06666564941406,408.41668701171875,130.06666564941406,469.4833526611328,1,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192838,,,,,,,,,,,,,,,Emtest2,Emtest2
